spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0150,0.9565,1.0269,0.5349,0.9598,0.7456,0.7447,3
1,0.0483,0.6739,0.6662,0.2378,0.4978,0.5403,0.3989,3
2,0.0492,0.5396,0.5126,0.2886,0.3478,0.4060,0.2453,6
3,0.0765,0.4996,0.3164,0.4654,0.4381,0.3542,0.3044,6
4,0.0778,0.5816,0.6521,0.1600,0.5850,0.3975,0.3699,3
5,0.0791,0.7476,0.5827,0.2653,0.3519,0.6140,0.4166,3
6,0.0808,0.4381,0.5086,0.4138,0.4415,0.2273,0.2263,6
7,0.1047,0.8822,0.9526,0.4606,0.8855,0.7132,0.6704,3
8,0.1410,0.4235,0.4939,0.6418,0.4268,0.2126,0.3060,5
9,0.1566,0.6637,0.7341,0.4933,0.6670,0.4528,0.4519,6
10,0.1600,0.6994,0.7023,0.7646,0.3574,0.5658,0.4350,4
11,0.1613,0.4530,0.5234,0.4469,0.4563,0.2421,0.2412,6
12,0.1616,0.6975,0.7679,0.5271,0.7008,0.4866,0.4857,6
13,0.1620,0.5879,0.6020,0.3654,0.4336,0.3889,0.3347,6
14,0.1624,1.0206,1.0280,0.9017,0.6831,0.8870,0.7607,4
15,0.1644,0.4088,0.4792,0.3844,0.4121,0.2529,0.1970,6
16,0.1748,0.6009,0.6714,0.8193,0.6043,0.3901,0.4834,5
17,0.1757,0.4512,0.3807,0.8728,0.4478,0.6620,0.6629,2
18,0.1774,0.4480,0.5184,0.5384,0.4513,0.2371,0.2362,6
19,0.1777,0.7834,0.5001,0.1166,0.6567,0.6498,0.4525,3
20,0.1788,0.9854,0.9640,0.7557,0.6191,0.8518,0.6967,4
21,0.1894,0.6784,0.7489,0.3408,0.6817,0.4676,0.4666,3
22,0.1968,0.7786,0.5517,0.1885,0.7171,0.6332,0.4891,3
23,0.2005,0.3723,0.1453,0.4692,0.3858,0.2539,0.3081,2
24,0.2014,0.4445,0.5150,0.6889,0.4478,0.2337,0.3530,5
25,0.2094,0.4184,0.3855,0.6833,0.0707,0.2848,0.2986,4
26,0.2152,0.7163,0.7867,0.5459,0.7196,0.5054,0.5045,6
27,0.2170,0.4259,0.4963,0.8542,0.5830,0.3210,0.5183,5
28,0.2196,0.5481,0.2647,0.3448,0.3289,0.4145,0.2171,6
29,0.2279,0.6600,0.7304,0.6539,0.6633,0.4491,0.4482,6
30,0.2291,0.7045,0.7750,0.6620,0.7079,0.4937,0.4928,6
