spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,2.2255,0.7927,0.5680,0.2296,0.3970,0.6591,0.4618,3
1,2.2365,1.2689,0.9855,1.0956,0.8732,1.1353,0.9379,4
2,2.2455,0.4749,0.5034,0.2729,0.4363,0.3096,0.2217,6
3,2.2461,0.4968,0.6345,1.0180,0.7469,0.4848,0.6821,5
4,2.2495,0.2909,0.5743,0.9577,0.6866,0.4245,0.6219,1
5,2.2581,0.4049,0.2718,0.4673,0.1453,0.2713,0.1522,4
6,2.2584,0.4832,0.5537,0.4936,0.4866,0.2921,0.2715,6
7,2.2720,0.5573,0.6277,0.5677,0.5606,0.3464,0.3455,6
8,2.2728,0.3864,0.4005,0.5960,0.1917,0.1874,0.2114,5
9,2.2731,0.5562,0.3629,0.8549,0.4300,0.6442,0.6451,2
10,2.2929,0.5396,0.6100,0.7659,0.5429,0.3287,0.4301,5
11,2.2963,0.2758,0.5591,0.9426,0.6714,0.4094,0.6067,1
12,2.3071,0.1878,0.2163,0.5483,0.2279,0.0650,0.1637,5
13,2.3186,0.5602,0.6307,0.7866,0.5636,0.3494,0.4507,5
14,2.4013,0.5422,0.6126,0.7685,0.5455,0.3313,0.4326,5
15,2.4087,0.5815,0.5956,0.8782,0.2656,0.3825,0.4936,4
16,2.4130,0.4403,0.5780,0.9615,0.6904,0.4283,0.6256,5
17,2.4156,0.5712,0.6417,0.7496,0.5745,0.3604,0.4138,5
18,2.4163,0.4615,0.5320,0.3289,0.4649,0.3007,0.2498,6
19,2.4186,0.4990,0.6368,1.0202,0.7491,0.4870,0.6844,5
20,2.4206,0.4972,0.5676,0.5076,0.5005,0.2863,0.2854,6
21,2.4216,0.5289,0.5993,0.5393,0.5322,0.3180,0.3171,6
22,2.4303,0.4769,0.5054,0.2749,0.4383,0.3076,0.2237,6
23,2.4311,0.5191,0.5896,0.5295,0.5224,0.3083,0.3073,6
24,2.4345,0.5731,0.6436,0.7995,0.5765,0.3623,0.4636,5
25,2.4351,0.2050,0.2275,0.5374,0.2110,0.0538,0.1528,5
26,2.4397,0.2670,0.5503,0.9338,0.6627,0.4006,0.5979,1
27,2.4419,0.5818,0.6523,0.5922,0.5852,0.3710,0.3701,6
28,2.4431,0.1200,0.3316,0.7788,0.3023,0.3309,0.3942,1
29,2.4470,0.5752,0.3477,0.4472,0.1795,0.4416,0.2443,4
30,2.4477,0.2130,0.3849,0.7684,0.4973,0.2352,0.4325,1
31,2.4497,0.5524,0.6229,0.5628,0.5558,0.3416,0.3406,6
32,2.4522,0.4627,0.4914,0.3183,0.4243,0.3173,0.2092,6
33,2.4534,0.5109,0.5813,0.4081,0.5142,0.3000,0.2991,6
34,2.4545,0.5227,0.5931,0.7490,0.5260,0.3118,0.4131,5
35,2.4604,0.5356,0.6060,0.5460,0.5389,0.3247,0.3238,6
36,2.4635,0.2883,0.5716,0.9551,0.6840,0.4219,0.6192,1
37,2.4737,0.5858,0.8691,1.2526,0.9815,0.7194,0.9167,1
38,2.4783,0.1953,0.3673,0.7507,0.4796,0.2175,0.4149,1
39,2.4807,0.5106,0.5391,0.3086,0.4720,0.3116,0.2574,6
40,2.4896,0.2019,0.2103,0.5201,0.1938,0.0710,0.1355,5
41,2.4943,0.5681,0.6385,0.7465,0.5714,0.3572,0.4107,5
42,2.4974,0.2016,0.2302,0.5622,0.2418,0.0511,0.1775,5
43,2.4987,0.2732,0.5565,0.9400,0.6689,0.4068,0.6041,1
44,2.4991,0.2795,0.5628,0.9463,0.6752,0.4131,0.6104,1
45,2.5004,0.4933,0.5637,0.7196,0.4966,0.2824,0.3838,5
46,2.5024,0.7864,0.8455,0.3535,0.7784,0.6410,0.5633,3
47,2.5033,0.5020,0.5724,0.5124,0.5053,0.2911,0.2902,6
48,2.5044,0.2978,0.5811,0.9645,0.6934,0.4313,0.6287,1
49,2.5050,0.5099,0.5803,0.5202,0.5132,0.2990,0.2981,6
50,2.5071,0.5947,0.6651,0.6051,0.5980,0.3838,0.3829,6
51,2.5102,0.5084,0.5788,0.3757,0.5117,0.2975,0.2966,6
52,2.5114,0.4898,0.5603,0.3572,0.4932,0.2790,0.2781,6
53,2.5122,0.2650,0.5483,0.9318,0.6607,0.3986,0.5959,1
54,2.5167,0.1422,0.3142,0.6976,0.4265,0.1710,0.3618,1
55,2.5233,0.5260,0.5965,0.5364,0.5293,0.3152,0.3142,6
56,2.5275,0.5285,0.5989,0.7069,0.5318,0.3177,0.3711,5
57,2.5282,0.1819,0.3196,0.7031,0.4320,0.1699,0.3672,5
