spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0031,0.7960,0.5690,0.2870,0.7345,0.6505,0.5065,3
1,0.0752,0.9447,0.7177,0.9278,0.8832,0.7993,0.7668,2
2,0.3664,0.6314,0.4044,0.2655,0.5699,0.4859,0.3419,3
3,0.9316,0.6345,0.7049,0.5919,0.6378,0.4236,0.4227,6
4,1.1093,1.4374,1.2105,0.8473,1.3759,1.2920,1.1479,3
5,1.3255,0.7052,0.5008,0.0310,0.6437,0.5597,0.4157,3
6,1.3408,0.6224,0.6928,0.8407,0.6257,0.4115,0.5048,5
7,1.3431,0.7086,0.7790,0.5382,0.7119,0.4977,0.4968,6
8,1.4212,0.6511,0.7216,0.3947,0.6545,0.4403,0.4394,3
9,1.4216,0.7088,0.6048,0.2552,0.6473,0.5633,0.4193,3
10,1.6153,0.5254,0.5959,0.7438,0.5288,0.3482,0.4079,5
11,1.6158,0.6744,0.6088,0.2007,0.6129,0.5290,0.3849,3
12,1.6421,0.6334,0.7039,0.4630,0.6367,0.4478,0.4216,6
13,1.7773,0.8791,0.9495,0.4575,0.8824,0.7162,0.6673,3
14,1.8907,0.6667,0.6636,0.3462,0.3187,0.5331,0.3963,4
15,1.8922,0.8842,0.7759,0.3475,0.4885,0.7506,0.5532,3
16,1.8938,0.3680,0.3279,0.5525,0.0708,0.2344,0.1678,4
17,1.8985,0.3316,0.4020,0.7598,0.4887,0.2569,0.4240,5
18,1.9043,0.6764,0.6905,0.2621,0.6145,0.4774,0.4232,3
19,1.9138,0.6135,0.6839,0.5710,0.6168,0.4287,0.4017,6
20,1.9166,0.9330,0.7438,1.2358,0.8109,1.0251,1.0260,2
21,1.9204,0.3065,0.5898,0.9733,0.7022,0.4528,0.6374,1
22,1.9223,0.7303,0.5641,0.2372,0.6687,0.5848,0.4408,3
23,1.9226,0.4846,0.3930,0.2982,0.4231,0.3392,0.1951,6
24,1.9308,0.5442,0.3172,0.5273,0.4827,0.3987,0.3663,2
25,1.9411,0.6191,0.6895,0.6130,0.6224,0.4082,0.4073,6
26,1.9423,1.2050,0.9217,0.6222,0.8093,1.0714,0.8740,3
27,1.9473,0.6219,0.4464,0.2098,0.4028,0.4884,0.2910,3
28,1.9559,0.1727,0.1452,0.5667,0.2230,0.1450,0.1820,5
29,1.9592,0.6038,0.6743,0.5978,0.6072,0.4054,0.3921,6
30,1.9767,0.8681,0.5848,0.3550,0.5603,0.7345,0.5372,3
31,1.9939,0.4180,0.3980,0.5460,0.3565,0.2725,0.2228,6
32,1.9982,1.4725,1.1891,0.9072,1.0768,1.3389,1.1415,3
33,2.0008,0.4900,0.4265,0.2494,0.3633,0.3564,0.1592,6
34,2.0075,0.8152,0.5319,0.2908,0.5038,0.6816,0.4843,3
35,2.0116,1.1756,0.8923,0.5088,0.8678,1.0421,0.8447,3
36,2.0229,0.6739,0.7444,0.6314,0.6773,0.4631,0.4622,6
37,2.0233,0.4365,0.5070,0.5270,0.4398,0.2257,0.2247,6
38,2.0267,0.6150,0.5801,0.0881,0.5535,0.4695,0.3255,3
39,2.0278,0.8550,0.5717,0.8282,0.5436,0.7214,0.6184,4
40,2.0385,0.5096,0.4069,0.2297,0.3829,0.3760,0.1787,6
41,2.0427,0.5255,0.2711,0.3222,0.3064,0.3919,0.1946,6
42,2.0434,0.6229,0.6934,0.6169,0.6263,0.4121,0.4111,6
43,2.0469,0.7301,0.4857,0.0633,0.6034,0.5965,0.3991,3
44,2.0606,0.4381,0.5085,0.3406,0.4414,0.2272,0.2263,6
45,2.0692,0.6361,0.6152,0.1466,0.5746,0.4907,0.3466,3
46,2.0716,0.6833,0.7537,0.6408,0.6866,0.4724,0.4715,6
47,2.0735,0.2036,0.2880,0.6715,0.4004,0.2544,0.3356,1
48,2.0744,0.9282,0.9676,0.4756,0.9005,0.7827,0.6854,3
49,2.0822,0.6580,0.7285,0.6520,0.6613,0.4472,0.4462,6
50,2.0842,0.6097,0.3358,0.3463,0.3019,0.4762,0.2788,6
51,2.0877,0.5818,0.4865,0.2500,0.3627,0.4482,0.2508,3
52,2.1203,0.4667,0.4498,0.2727,0.3738,0.3331,0.1825,6
53,2.1214,0.4861,0.5565,0.5766,0.4894,0.2752,0.2743,6
54,2.1238,0.6862,0.7566,0.6801,0.6895,0.4753,0.4744,6
55,2.1274,0.6576,0.7281,0.4012,0.6610,0.4468,0.4458,3
56,2.1282,0.3944,0.4648,0.6127,0.3977,0.2058,0.2769,5
57,2.1329,0.9126,0.6857,0.7506,0.8511,0.7672,0.6231,6
58,2.1352,0.7188,0.7893,0.7128,0.7222,0.5080,0.5070,6
59,2.1360,0.2238,0.3589,0.7423,0.4712,0.2091,0.4065,5
60,2.1389,0.6742,0.6394,0.2897,0.6127,0.5288,0.3847,3
61,2.1396,1.3253,1.0420,0.6585,0.9296,1.1917,0.9943,3
62,2.1430,0.8753,0.5920,0.3195,0.4796,0.7417,0.5444,3
63,2.1458,0.7127,0.5387,0.0701,0.6512,0.5673,0.4232,3
64,2.1464,0.6828,0.7533,0.5124,0.6861,0.4720,0.4710,6
