spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0301,1.3384,1.2679,1.7600,1.3351,1.5492,1.5502,2
1,0.0367,1.4988,1.4283,1.9204,1.4954,1.7096,1.7105,2
2,0.0920,0.8371,0.6101,0.3116,0.7756,0.6916,0.5476,3
3,0.0937,1.6337,1.4068,0.9596,1.5722,1.4883,1.3442,3
4,0.1241,0.9922,1.0626,0.5706,0.9955,0.7813,0.7804,3
5,0.1244,0.6136,0.6840,0.7284,0.6169,0.4027,0.4018,6
6,0.1520,1.0429,0.8159,0.3688,0.9814,0.8975,0.7534,3
7,0.9776,0.5277,0.4583,0.6383,0.1320,0.3941,0.2594,4
8,1.1500,0.6493,0.7198,0.7215,0.6527,0.4385,0.4375,6
9,1.3324,0.6286,0.6990,0.7434,0.6319,0.4177,0.4168,6
10,1.4506,0.5168,0.8001,1.1836,0.9125,0.6504,0.8478,1
11,1.4817,0.5608,0.6313,0.9381,0.6669,0.4048,0.6022,5
12,1.4921,0.5964,0.6669,0.9737,0.7025,0.4404,0.6378,5
13,1.5095,0.6256,0.6961,0.7404,0.6290,0.4148,0.4138,6
14,1.5134,0.6305,0.7010,0.7453,0.6339,0.4197,0.4187,6
15,1.5506,0.6451,0.7156,0.7600,0.6485,0.4343,0.4334,6
16,1.6047,0.5417,0.6121,0.2688,0.5450,0.3308,0.3299,3
17,1.6123,0.5829,0.6534,0.9601,0.6890,0.4269,0.6243,5
18,1.6165,0.3086,0.5478,0.9313,0.6602,0.3981,0.5954,1
19,1.6281,0.6180,0.6885,0.7328,0.6213,0.4072,0.4062,6
20,1.6402,1.1681,1.2385,0.7465,1.1714,0.9572,0.9563,3
21,1.6676,0.5621,0.6325,0.9393,0.6681,0.4061,0.6034,5
22,1.6922,0.6133,0.6837,0.7281,0.6166,0.4024,0.4015,6
23,1.6979,0.6224,0.6929,0.7372,0.6257,0.4116,0.4106,6
24,1.7229,0.5078,0.7911,1.1746,0.9035,0.6414,0.8387,1
25,1.7371,0.5768,0.6473,0.9541,0.6829,0.4209,0.6182,5
26,1.7428,0.3847,0.4551,0.6123,0.3880,0.1738,0.2765,5
27,1.7600,0.5854,0.6559,0.9626,0.6915,0.4294,0.6268,5
28,1.7615,0.5702,0.6406,0.9474,0.6763,0.4142,0.6115,5
29,1.7681,0.5819,0.6523,0.9591,0.6880,0.4259,0.6232,5
30,1.7707,0.6424,0.7128,0.7146,0.6457,0.4315,0.4306,6
31,1.8015,0.4408,0.4548,0.5415,0.3481,0.2418,0.1875,6
32,1.8374,0.2428,0.3335,0.7807,0.4062,0.2520,0.3960,1
33,1.8530,0.5689,0.6393,0.9461,0.6750,0.4129,0.6102,5
34,1.8535,0.6392,0.7097,0.7540,0.6426,0.4284,0.4274,6
35,1.8556,0.5021,0.7854,1.1689,0.8978,0.6357,0.8330,1
36,1.8895,0.6211,0.6915,0.7359,0.6244,0.4102,0.4093,6
37,1.8901,0.6410,0.7115,0.7132,0.6443,0.4302,0.4292,6
38,1.9196,0.6443,0.7147,0.5670,0.6476,0.4334,0.4325,6
39,1.9563,0.5877,0.6582,0.9650,0.6938,0.4317,0.6291,5
40,2.0087,0.3148,0.5540,0.9375,0.6663,0.4042,0.6016,1
41,2.0240,0.6270,0.6975,0.7418,0.6303,0.4162,0.4152,6
42,2.0796,0.6402,0.7106,0.7550,0.6435,0.4293,0.4284,6
43,2.1024,0.6282,0.6987,0.7431,0.6316,0.4174,0.4164,6
44,2.1494,0.3565,0.4270,0.7338,0.4626,0.2006,0.3979,5
45,2.2774,0.6161,0.6865,0.7309,0.6194,0.4052,0.4043,6
46,2.4747,0.6676,0.7380,0.5902,0.6709,0.4567,0.4558,6
47,2.4934,0.3443,0.4147,0.7519,0.4808,0.2187,0.4160,5
