spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0757,0.8221,0.5388,0.1554,0.6233,0.6886,0.4912,3
1,0.1000,1.0255,0.8170,0.3513,0.9640,0.8800,0.7360,3
2,0.1880,1.1063,1.0359,1.5279,1.1030,1.3172,1.3181,2
3,0.2031,0.6964,0.4801,0.1063,0.6349,0.5510,0.4069,3
4,0.2531,0.5698,0.6293,0.5528,0.5622,0.4243,0.3470,6
5,0.3294,0.8029,0.5759,0.3799,0.7413,0.6574,0.5134,3
6,0.4604,0.6170,0.6268,0.3860,0.5597,0.4716,0.3446,6
7,0.5305,0.6350,0.7054,0.4646,0.6383,0.4241,0.4232,6
8,0.5709,0.5947,0.6363,0.5233,0.5691,0.4492,0.3540,6
9,0.7538,0.5764,0.6002,0.1922,0.5331,0.4309,0.3180,3
10,0.7759,0.5645,0.6349,0.7828,0.5678,0.3536,0.4470,5
11,0.7831,0.3247,0.3204,0.6783,0.4170,0.2852,0.3424,5
12,0.7836,0.2837,0.5338,0.9173,0.6462,0.4827,0.5814,1
13,0.7852,0.2034,0.1715,0.6250,0.5164,0.4142,0.4388,2
14,0.7856,0.2987,0.3691,0.7270,0.4558,0.2365,0.3911,5
15,0.7910,0.5390,0.6094,0.7573,0.5423,0.3347,0.4215,5
16,0.8214,0.6037,0.6741,0.8220,0.6070,0.3928,0.4862,5
17,0.8344,0.6052,0.6757,0.8236,0.6085,0.3944,0.4877,5
18,0.8480,0.5339,0.6043,0.7522,0.5372,0.3398,0.4163,5
19,0.8492,0.5178,0.5882,0.7361,0.5211,0.3559,0.4003,5
20,0.8501,0.5963,0.6667,0.5902,0.5996,0.3869,0.3845,6
21,0.8521,0.5967,0.6671,0.5906,0.6000,0.3865,0.3849,6
22,0.8522,1.0708,0.8439,0.3967,1.0093,0.9254,0.7813,3
23,0.8542,0.5817,0.6521,0.8000,0.5850,0.3708,0.4642,5
24,0.8564,0.5491,0.6195,0.7674,0.5524,0.3382,0.4315,5
25,0.8620,0.3948,0.4653,0.4853,0.3982,0.1840,0.1830,6
26,0.8622,0.4131,0.3224,0.4703,0.3516,0.2677,0.2179,6
27,0.8630,0.6278,0.6982,0.4574,0.6311,0.4169,0.4160,6
28,0.8659,0.3594,0.4298,0.4499,0.3627,0.1732,0.1476,6
29,0.8668,0.6359,0.7063,0.6298,0.6392,0.4250,0.4241,6
30,0.8701,0.3525,0.3616,0.5355,0.2945,0.2071,0.1997,6
31,0.8901,0.6663,0.4373,0.2602,0.3525,0.5327,0.3353,3
32,0.8933,0.5724,0.6429,0.5664,0.5758,0.4107,0.3606,6
33,0.9028,0.3848,0.3507,0.4986,0.3233,0.2394,0.1896,6
34,0.9058,0.2473,0.5218,0.9053,0.6341,0.4463,0.5694,1
35,0.9073,0.5203,0.2756,0.2508,0.4410,0.3868,0.2130,6
36,0.9160,0.3403,0.3738,0.5477,0.3067,0.1949,0.2118,5
37,0.9212,0.5930,0.6634,0.8113,0.5963,0.3821,0.4755,5
38,0.9312,0.3381,0.4085,0.7663,0.4952,0.2331,0.4305,5
39,0.9321,0.1561,0.2674,0.6509,0.3798,0.1400,0.3151,5
40,0.9816,0.3744,0.3397,0.5136,0.3129,0.2290,0.2052,6
41,1.0029,0.5192,0.2922,0.4850,0.4577,0.3738,0.3240,2
42,1.0315,0.3387,0.4304,0.8139,0.6695,0.5377,0.5919,1
43,1.0445,0.3358,0.4063,0.7641,0.4930,0.2309,0.4282,5
44,1.0609,0.1399,0.2452,0.6286,0.3575,0.1906,0.2928,1
45,1.0701,0.5111,0.2663,0.6153,0.5067,0.4046,0.4291,2
46,1.0716,0.5946,0.6650,0.3381,0.5979,0.4045,0.3828,3
47,1.0866,0.2544,0.3286,0.7121,0.5852,0.4534,0.5076,1
48,1.0868,0.5956,0.4862,0.9782,0.5533,0.7675,0.7684,2
49,1.0977,0.3790,0.2662,0.6240,0.4713,0.3395,0.3937,2
50,1.1079,0.6658,0.4210,0.7700,0.6615,0.5593,0.5838,2
51,1.1189,0.4142,0.2310,0.5899,0.5065,0.3746,0.4289,2
52,1.1209,0.6061,0.3791,0.5979,0.5446,0.4606,0.4369,2
53,1.1281,0.9396,0.7127,0.3495,0.8781,0.7942,0.6501,3
