spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,3.1951,0.6530,0.6390,1.0673,0.9839,0.8520,0.9063,2
1,3.3609,1.3479,1.0646,1.3226,0.9522,1.2143,1.1128,4
2,3.4233,0.8897,0.6064,0.8645,0.4940,0.7561,0.6546,4
3,4.6771,1.5298,1.3028,0.8556,1.4683,1.3843,1.2403,3
4,4.7199,0.6269,0.6128,1.0412,0.9577,0.8259,0.8801,2
5,4.7750,0.9868,0.7035,0.9616,0.5912,0.8532,0.7518,4
6,5.3366,0.9257,0.6424,0.9005,0.5301,0.7922,0.6907,4
7,6.1374,1.4814,1.4110,1.9030,1.4781,1.6923,1.6932,2
8,6.1385,0.6992,0.4547,0.9467,0.7772,0.7360,0.7369,2
9,6.1617,0.2840,0.0395,0.5315,0.3621,0.3208,0.3217,2
10,6.1859,0.5534,0.8367,1.2202,0.9491,0.6870,0.8844,1
11,6.1980,0.4500,0.7333,1.1168,0.8457,0.5836,0.7809,1
12,6.2001,1.1646,1.0941,1.5862,1.1612,1.3754,1.3763,2
13,6.2242,0.5670,0.5529,0.9812,0.8978,0.7659,0.8202,2
14,6.2595,0.4454,0.1621,0.6324,0.4370,0.4216,0.4225,2
15,6.3174,0.5322,0.5201,0.9465,0.8631,0.7312,0.7855,2
16,6.3682,0.7725,0.7584,1.1867,1.1033,0.9715,1.0257,2
17,6.3705,0.4428,0.7261,1.1096,0.8384,0.5764,0.7737,1
18,6.7177,0.5288,0.2843,0.7763,0.6068,0.5656,0.5665,2
19,7.0890,1.3623,1.0790,1.3371,0.9666,1.2287,1.1273,4
20,8.1945,1.2735,0.9902,1.2483,0.8778,1.1399,1.0385,4
21,8.4138,0.3388,0.0554,0.5257,0.3304,0.3150,0.3159,2
22,8.4150,1.4028,1.3324,1.8244,1.3995,1.6137,1.6146,2
23,8.4343,0.3027,0.0582,0.5503,0.3808,0.3395,0.3404,2
24,9.2845,0.5549,0.3104,0.8025,0.6330,0.5917,0.5926,2
25,9.5648,1.4031,1.1762,0.7290,1.3416,1.2577,1.1136,3
26,9.6236,0.4779,0.5744,0.9579,0.8088,0.6769,0.7311,1
27,10.1807,0.3559,0.0726,0.5429,0.3475,0.3321,0.3331,2
28,11.6085,1.4403,1.1570,0.7735,1.0447,1.3067,1.1094,3
