spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0051,1.1367,1.1226,1.5510,1.4675,1.3357,1.3899,2
1,0.0060,0.7562,0.7421,1.1705,1.0871,0.9552,1.0095,2
2,1.5062,0.6383,0.7088,0.7065,0.6416,0.4275,0.4265,6
3,1.6178,0.6258,0.6962,0.9427,0.6716,0.4149,0.6069,5
4,2.1247,0.3619,0.4276,0.5207,0.3605,0.1629,0.1727,5
5,2.2577,0.6292,0.6996,0.9461,0.6750,0.4183,0.6103,5
6,4.1359,0.6243,0.6947,0.6520,0.6276,0.4134,0.4125,6
7,4.1707,0.6344,0.7049,0.6622,0.6378,0.4236,0.4227,6
8,4.1916,0.5237,0.5941,0.8407,0.5695,0.3128,0.5048,5
9,4.7931,0.6512,0.7216,0.7194,0.6545,0.4403,0.4394,6
10,4.8613,0.5781,0.6485,0.4640,0.5814,0.3672,0.3663,6
11,5.0412,0.5629,0.6333,0.8799,0.6087,0.3520,0.5440,5
12,5.1298,0.5882,0.6586,0.6563,0.5915,0.3773,0.3764,6
13,5.7448,0.5483,0.5867,0.5440,0.5196,0.4028,0.3045,6
14,7.1669,1.0755,1.1459,0.6539,1.0788,0.8646,0.8637,3
15,7.6813,0.6247,0.6951,0.6928,0.6280,0.4138,0.4129,6
16,9.7356,1.7325,1.4492,1.6876,1.3369,1.5989,1.4778,4
