spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.3068,0.5702,0.5543,0.4719,0.5087,0.4248,0.2807,6
1,1.7149,0.4296,0.2026,0.6015,0.5181,0.3862,0.4405,2
2,1.8350,0.5437,0.5507,0.6938,0.4836,0.3983,0.3579,6
3,1.8372,0.5700,0.6404,0.7835,0.5733,0.3591,0.4476,5
4,1.8439,0.4922,0.2462,0.7383,0.4135,0.5275,0.5285,2
5,1.8707,0.2683,0.2167,0.5707,0.3568,0.2250,0.2792,2
6,1.8723,0.7023,0.5119,1.0039,0.5790,0.7932,0.7941,2
7,1.8772,0.5409,0.5836,0.5012,0.5165,0.3955,0.3014,6
8,1.8861,0.2612,0.2238,0.5779,0.3497,0.2178,0.2721,5
9,1.9024,0.6271,0.4595,0.2119,0.5656,0.4817,0.3376,3
10,1.9065,0.1016,0.2284,0.6501,0.4016,0.3125,0.3240,1
11,1.9144,0.3704,0.1435,0.5424,0.4589,0.3271,0.3813,2
12,1.9556,0.6187,0.4471,0.9392,0.5142,0.7284,0.7293,2
13,1.9573,0.3003,0.1973,0.3969,0.2157,0.1667,0.1033,6
14,1.9647,0.6033,0.6737,0.8168,0.6066,0.3924,0.4809,5
15,1.9692,0.5123,0.5743,0.3268,0.5072,0.3668,0.2921,6
16,2.2835,0.5493,0.6197,0.5006,0.5526,0.3883,0.3375,6
17,3.6709,0.4434,0.1934,0.4379,0.3588,0.3098,0.2464,2
18,3.6978,0.5928,0.5607,0.4416,0.5312,0.4473,0.3033,6
19,3.7152,0.2379,0.5212,0.9047,0.6336,0.4126,0.5689,1
20,3.7216,0.9275,0.6442,0.3372,0.6398,0.7939,0.5966,3
21,3.7361,0.6692,0.4554,0.4047,0.6077,0.5238,0.3797,6
22,3.7875,1.2947,1.0114,0.6435,0.8990,1.1611,0.9638,3
23,3.8004,0.2398,0.4950,0.8785,0.6073,0.4388,0.5426,1
24,3.8019,0.6043,0.6748,0.8178,0.6076,0.3935,0.4820,5
25,3.8042,0.5755,0.4482,0.1295,0.4831,0.4419,0.2551,3
26,3.8121,0.6336,0.7041,0.5850,0.6369,0.4228,0.4218,6
27,3.8153,0.5834,0.5412,0.4588,0.5219,0.4379,0.2939,6
28,3.9944,0.5734,0.6439,0.5248,0.5767,0.3641,0.3616,6
29,4.1150,0.4831,0.4690,0.8973,0.8139,0.6821,0.7363,2
30,4.2061,0.2404,0.3108,0.6648,0.3937,0.1316,0.3290,5
