spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.6346,0.5700,0.4996,0.9916,0.8222,0.7809,0.7818,2
1,1.7890,0.8820,0.5987,0.8632,0.7418,0.7484,0.6533,2
2,1.8947,0.8592,0.5759,0.8404,0.7190,0.7256,0.6306,2
3,1.9684,1.2732,1.2028,1.6948,1.2699,1.4841,1.4850,2
4,1.9726,0.3730,0.5107,0.8942,0.6231,0.3967,0.5583,1
5,2.0579,0.9716,0.7556,1.2477,0.8227,1.0369,1.0378,2
6,2.0883,0.4203,0.5581,0.9416,0.6704,0.4084,0.6057,5
7,2.1229,1.2294,1.0025,0.5553,1.1679,1.0840,0.9399,3
8,2.1440,0.4037,0.4487,0.8959,0.6558,0.6145,0.6155,1
9,2.1609,0.5271,0.6648,1.0483,0.7771,0.5151,0.7124,5
10,2.2332,0.4377,0.4163,0.7998,0.6230,0.4911,0.5453,2
11,2.3545,1.0567,0.7733,0.8219,0.6610,0.9231,0.7257,4
12,2.3648,0.4417,0.4558,0.6275,0.3404,0.2427,0.2429,5
13,2.4024,0.7022,0.6317,1.1238,0.6988,0.9130,0.9140,2
14,2.4137,0.2615,0.2756,0.4952,0.1862,0.1240,0.1106,6
15,2.4339,0.5781,0.5332,0.9997,0.5747,0.7889,0.7899,2
16,2.4571,0.6002,0.5298,1.0218,0.5969,0.8111,0.8120,2
17,2.4646,0.4375,0.1696,0.3707,0.2714,0.3039,0.1609,6
18,3.3198,0.8892,0.8188,1.3108,0.8859,1.1001,1.1010,2
19,3.4554,1.0469,1.0475,0.5555,0.9854,0.9014,0.7653,3
20,3.6647,0.9534,0.8829,1.3750,0.9500,1.1642,1.1652,2
