spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.1660,0.4430,0.3570,0.2970,0.3815,0.2975,0.1535,6
1,0.3691,1.3656,1.0823,0.9110,0.9699,1.2320,1.0346,3
2,0.6120,0.5507,0.6061,0.9896,0.8816,0.7497,0.8039,1
3,0.6888,0.7670,0.7297,0.8291,0.3847,0.6334,0.4624,4
4,0.6897,0.3936,0.5313,0.9148,0.6437,0.3816,0.5789,5
5,0.7393,0.6769,0.6377,0.4216,0.2928,0.5433,0.3704,4
6,0.8124,0.4782,0.6160,0.9994,0.7283,0.4662,0.6636,5
7,0.9190,0.4716,0.7549,1.1383,0.8672,0.6051,0.8025,1
8,0.9469,0.4249,0.4954,0.6033,0.4282,0.2351,0.2675,5
9,1.0008,0.4147,0.6980,1.0815,0.8104,0.5905,0.7457,1
10,1.1294,0.4523,0.3854,0.5413,0.3908,0.3068,0.2650,6
11,1.1803,0.4495,0.5199,0.6758,0.4528,0.2386,0.3400,5
12,1.7027,0.4783,0.7616,1.1451,0.8740,0.6119,0.8092,1
13,1.7165,0.4363,0.5067,0.6626,0.4396,0.2254,0.3268,5
14,1.7714,0.4017,0.5395,0.9229,0.6518,0.3897,0.5871,5
15,1.8044,0.4554,0.5931,0.9766,0.7055,0.4434,0.6407,5
16,1.8415,0.5145,0.4795,0.3401,0.2882,0.3809,0.2122,6
17,1.8862,1.0713,1.0231,0.5310,1.0098,0.9259,0.7818,3
18,1.8895,0.7822,0.8741,1.3213,0.7585,0.9726,0.9736,4
19,1.8899,0.4149,0.4228,0.5787,0.3557,0.2694,0.2428,6
20,1.9078,0.4073,0.6823,1.0658,0.7946,0.6063,0.7299,1
21,1.9096,0.1669,0.4502,0.8337,0.5626,0.3005,0.4979,1
22,1.9253,0.3848,0.4552,0.3952,0.3881,0.1993,0.1730,6
23,2.0103,0.3722,0.5099,0.8934,0.6223,0.3975,0.5575,1
24,2.0671,0.5164,0.5868,0.7427,0.5197,0.3055,0.4069,5
25,2.1261,0.4446,0.5150,0.6709,0.4479,0.2338,0.3351,5
26,2.1845,0.4517,0.3860,0.5419,0.3902,0.3063,0.2645,6
27,2.3121,0.4756,0.6134,0.9968,0.7257,0.4636,0.6610,5
28,2.3526,1.4813,1.1980,1.0268,1.0857,1.3478,1.1504,3
29,2.4305,0.4534,0.5239,0.6318,0.4567,0.2426,0.2960,5
30,2.4773,0.5192,0.6569,1.0404,0.7693,0.5072,0.7046,5
31,2.6708,0.4012,0.5390,0.9225,0.6513,0.3892,0.5866,5
32,2.7324,0.4190,0.5568,0.9403,0.6691,0.4070,0.6044,5
33,2.8070,0.3761,0.4466,0.3865,0.3794,0.2080,0.1643,6
34,2.8773,0.4636,0.5341,0.6900,0.4670,0.2528,0.3541,5
35,3.4078,0.4831,0.6209,1.0043,0.7332,0.4711,0.6685,5
36,3.5208,0.6698,0.4888,0.9458,0.5209,0.7351,0.7360,2
37,3.5935,0.3962,0.4415,0.5974,0.3744,0.2507,0.2615,5
38,3.7924,0.7994,0.5724,0.7732,0.7378,0.6539,0.6121,2
39,4.3730,0.1159,0.3708,0.7543,0.4832,0.3149,0.4184,1
40,4.4248,0.4688,0.6066,0.9901,0.7189,0.4569,0.6542,5
41,4.7527,0.4963,0.5667,0.7226,0.4996,0.2854,0.3868,5
42,5.1590,0.1096,0.3929,0.7764,0.5053,0.2928,0.4405,1
43,5.5019,0.3912,0.4617,0.6176,0.3945,0.2306,0.2817,5
44,6.2524,0.4472,0.5176,0.6256,0.4505,0.2363,0.2898,5
45,6.3820,0.4877,0.6254,1.0089,0.7378,0.4757,0.6731,5
46,6.4488,0.6775,0.6371,0.4210,0.2922,0.5439,0.3698,4
47,6.6245,0.3928,0.4632,0.4032,0.3961,0.1913,0.1810,6
48,8.0540,0.5271,0.6648,1.0483,0.7771,0.5151,0.7124,5
49,8.1526,0.4941,0.5645,0.7204,0.4974,0.2832,0.3846,5
50,9.5013,0.4104,0.5481,0.9316,0.6605,0.3984,0.5957,5
51,12.7672,0.1349,0.3518,0.7353,0.4658,0.3339,0.3994,1
