spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0196,1.2081,0.9811,0.7285,1.1466,1.0626,0.9186,3
1,0.0217,1.7754,1.4921,1.1811,1.3798,1.6419,1.4445,3
2,0.0226,1.0573,0.9296,1.3580,1.2746,1.1427,1.1969,2
3,0.6023,0.5504,0.6208,0.8721,0.6010,0.3395,0.5362,5
4,0.6054,1.0011,1.0715,0.5795,1.0044,0.7902,0.7893,3
5,0.6127,0.9404,1.0108,0.5188,0.9437,0.7295,0.7286,3
6,0.6369,0.4046,0.6879,1.0714,0.8002,0.5382,0.7355,1
7,0.7214,0.3802,0.6635,1.0470,0.7759,0.5138,0.7111,1
8,0.8317,0.9078,0.9782,0.4862,0.9111,0.6969,0.6960,3
9,1.1882,0.5414,0.6119,0.8632,0.5921,0.3306,0.5273,5
10,1.8670,0.6532,0.7236,0.5462,0.6565,0.4423,0.4414,6
11,1.9095,0.5479,0.6183,0.8696,0.5985,0.3370,0.5338,5
12,1.9778,0.6187,0.6891,0.3272,0.6220,0.4078,0.4069,3
13,2.0802,0.5619,0.6323,0.8836,0.6125,0.3510,0.5477,5
14,2.1899,1.0317,1.1021,0.6101,1.0350,0.8208,0.8199,3
15,2.2308,0.1104,0.3798,0.7633,0.4922,0.2301,0.4274,1
16,2.2320,0.6237,0.6941,0.4218,0.6270,0.4128,0.4119,6
17,2.2331,0.2023,0.4856,0.8691,0.5980,0.3359,0.5332,1
18,2.2775,0.4704,0.7538,1.1372,0.8661,0.6040,0.8014,1
19,2.2875,0.1984,0.3118,0.7590,0.2730,0.2303,0.3744,1
20,2.2908,0.9423,1.0128,0.5208,0.9457,0.7315,0.7306,3
21,2.2911,0.5406,0.6111,0.2006,0.5439,0.3393,0.3288,3
22,2.3161,0.3454,0.3595,0.5759,0.1412,0.1722,0.1913,4
23,2.3393,0.3489,0.5187,0.9022,0.6310,0.3690,0.5663,1
24,2.3407,0.2870,0.4568,0.8403,0.5692,0.3071,0.5044,1
25,2.3505,0.2756,0.2897,0.6237,0.2508,0.0951,0.2391,5
26,2.3808,0.5354,0.5896,0.5934,0.5225,0.3900,0.3073,6
27,2.4133,0.6829,0.7533,0.7169,0.6862,0.4720,0.4711,6
28,2.4147,0.6160,0.6864,0.9377,0.6666,0.4051,0.6019,5
29,2.4161,1.1349,1.2054,0.7133,1.1383,0.9241,0.9231,3
30,2.4206,0.3183,0.4881,0.8715,0.6004,0.3383,0.5357,1
31,2.4340,0.5740,0.6444,0.8957,0.6246,0.3631,0.5598,5
32,2.4525,0.5494,0.6198,0.8711,0.6000,0.3385,0.5352,5
33,2.4583,0.3654,0.5351,0.9186,0.6475,0.3854,0.5828,1
34,2.4757,0.1859,0.2688,0.6522,0.3811,0.1190,0.3164,5
35,2.4847,0.1605,0.2433,0.6268,0.3556,0.0936,0.2909,5
36,2.4975,0.3468,0.3369,0.4472,0.2853,0.2014,0.1139,6
37,2.4978,1.0950,1.1654,0.6734,1.0983,0.8841,0.8832,3
38,2.5293,0.5660,0.6365,0.8878,0.6166,0.3552,0.5519,5
39,2.5344,1.0188,1.0892,0.5972,1.0221,0.8079,0.8070,3
40,2.5347,0.3611,0.4315,0.6828,0.4117,0.1502,0.3469,5
41,2.5402,0.4625,0.7458,1.1293,0.8582,0.5961,0.7934,1
42,2.5410,0.3803,0.4507,0.7020,0.4309,0.1694,0.3662,5
43,2.5497,0.3517,0.3658,0.5822,0.1474,0.1660,0.1975,4
44,2.5559,0.3662,0.4367,0.5469,0.3695,0.1554,0.2111,5
45,2.5566,0.5873,0.6578,0.2959,0.5906,0.3765,0.3755,3
46,2.5629,0.2756,0.2897,0.6047,0.2273,0.0766,0.2200,5
47,2.5801,0.4675,0.7508,1.1343,0.8631,0.6011,0.7984,1
48,2.5830,0.3819,0.4523,0.7036,0.4325,0.1710,0.3678,5
49,2.5935,0.4577,0.7410,1.1245,0.8534,0.5913,0.7886,1
50,2.6134,0.6190,0.6894,0.9407,0.6696,0.4081,0.6048,5
51,2.6263,0.4960,0.7793,1.1628,0.8917,0.6296,0.8269,1
52,2.6308,0.4531,0.7364,1.1199,0.8488,0.5867,0.7840,1
53,2.6382,0.4859,0.7692,1.1527,0.8816,0.6195,0.8168,1
54,2.6633,0.3014,0.4712,0.8547,0.5836,0.3215,0.5188,1
55,2.6779,0.5896,0.6601,0.9114,0.6402,0.3788,0.5755,5
56,2.6923,0.7944,0.8085,0.8659,0.4636,0.5954,0.5412,4
57,2.7270,0.3634,0.5332,0.9166,0.6455,0.3834,0.5808,1
58,2.7500,0.4834,0.7667,1.1502,0.8791,0.6170,0.8144,1
59,2.7619,0.3187,0.4885,0.8719,0.6008,0.3387,0.5361,1
60,2.7696,0.9860,1.0564,0.5644,0.9893,0.7751,0.7742,3
61,2.7831,0.1808,0.2636,0.6471,0.3760,0.1139,0.3112,5
62,2.8153,0.4408,0.7241,1.1076,0.8365,0.5744,0.7717,1
63,2.8390,0.6432,0.7136,0.7174,0.6465,0.4323,0.4314,6
64,2.8628,0.6779,0.7483,0.5709,0.6812,0.4670,0.4661,6
65,2.9005,0.6573,0.7278,0.6914,0.6606,0.4465,0.4455,6
66,2.9105,0.5827,0.6531,0.9044,0.6333,0.3718,0.5686,5
67,2.9170,0.6436,0.7141,0.7179,0.6470,0.4328,0.4319,6
68,2.9173,1.2058,1.1959,0.8977,0.8509,1.0722,0.9286,4
69,2.9379,0.5550,0.6255,0.8768,0.6056,0.3442,0.5409,5
70,2.9383,0.2870,0.3011,0.6351,0.2622,0.1065,0.2505,5
71,2.9462,0.5848,0.6552,0.9065,0.6354,0.3739,0.5706,5
72,2.9710,0.6504,0.7209,0.4234,0.6537,0.4396,0.4386,3
73,3.0073,0.6320,0.7025,0.7063,0.6354,0.4212,0.4203,6
74,3.0427,0.6549,0.7253,0.5479,0.6582,0.4440,0.4431,6
75,3.0504,0.6268,0.6972,0.9485,0.6774,0.4159,0.6127,5
76,3.0879,0.5954,0.6658,0.9171,0.6460,0.3845,0.5812,5
77,3.1073,0.3799,0.4504,0.7304,0.4592,0.1971,0.3945,5
78,3.1151,0.6928,0.7633,0.5858,0.6961,0.4820,0.4810,6
79,3.1159,0.3537,0.5234,0.9069,0.6358,0.3737,0.5711,1
80,3.1167,0.6456,0.7160,0.4437,0.6489,0.4347,0.4338,6
81,3.1186,0.5977,0.6682,0.9195,0.6484,0.3869,0.5836,5
82,3.1197,0.4261,0.4965,0.4801,0.4294,0.2152,0.2143,6
83,3.2180,0.4006,0.4711,0.7224,0.4512,0.1898,0.3865,5
84,3.2564,0.6409,0.7113,0.5339,0.6442,0.4300,0.4291,6
85,3.2875,0.3807,0.5505,0.9340,0.6629,0.4008,0.5981,1
86,3.2883,0.5924,0.6628,0.9141,0.6430,0.3815,0.5783,5
87,3.3592,0.6155,0.6859,0.4135,0.6188,0.4046,0.4037,6
88,3.3594,0.6414,0.7118,0.3499,0.6447,0.4305,0.4296,3
89,3.3598,0.6359,0.7064,0.7102,0.6392,0.4251,0.4241,6
90,3.3903,0.5899,0.6604,0.9117,0.6405,0.3791,0.5758,5
