spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.6762,0.3901,0.1336,0.3584,0.2977,0.2565,0.1592,2
1,1.8666,0.5510,0.6215,0.7645,0.5544,0.3402,0.4287,5
2,2.3843,1.2419,1.0149,0.5677,1.1804,1.0964,0.9524,3
3,2.6124,0.6326,0.4540,0.2065,0.5711,0.4871,0.3431,3
4,2.6868,1.2489,0.9656,0.8266,0.8532,1.1153,0.9180,3
5,2.6966,0.6569,0.4375,0.6179,0.5954,0.5114,0.4568,2
6,2.7038,0.3165,0.2072,0.3885,0.2241,0.1829,0.0856,6
7,2.7041,0.5611,0.5333,0.6763,0.4996,0.4157,0.3611,6
8,2.7244,1.0417,1.1122,0.6201,1.0450,0.8368,0.8299,3
9,2.7591,0.3640,0.3708,0.7783,0.6948,0.5630,0.6172,1
10,2.7745,0.5750,0.6454,0.7885,0.5783,0.3641,0.4526,5
11,2.8051,0.3044,0.3786,0.7621,0.6353,0.5034,0.5576,1
12,2.8080,0.2972,0.1878,0.5418,0.3857,0.2539,0.3081,2
13,2.8096,0.6345,0.5189,0.3998,0.5730,0.4891,0.3450,6
14,2.8150,0.2528,0.5361,0.9196,0.6485,0.3977,0.5838,1
15,2.8210,0.5673,0.5271,0.6701,0.5058,0.4219,0.3673,6
16,2.9212,0.2366,0.3070,0.6611,0.3899,0.1347,0.3252,5
17,2.9540,1.3925,1.1091,1.2917,0.9968,1.2589,1.0819,4
18,3.0572,0.5745,0.5501,0.4677,0.5129,0.4290,0.2850,6
19,3.1365,0.5962,0.5284,0.4460,0.5347,0.4507,0.3067,6
20,3.4037,0.6011,0.6716,0.8146,0.6044,0.3903,0.4788,5
21,3.4577,0.5209,0.5913,0.7344,0.5242,0.3576,0.3985,5
22,3.4653,0.2815,0.5648,0.9483,0.6771,0.4151,0.6124,1
23,3.4799,0.5581,0.5665,0.4841,0.4994,0.4126,0.2843,6
24,3.4978,0.2865,0.5698,0.9533,0.6822,0.4201,0.6175,1
25,3.4987,0.4404,0.2135,0.6123,0.5289,0.3971,0.4513,2
26,3.5262,0.6516,0.4428,0.6125,0.5900,0.5061,0.4515,2
27,3.5651,0.5613,0.8394,1.2229,0.9518,0.7603,0.8870,1
28,3.5675,0.3801,0.1532,0.5520,0.4686,0.3368,0.3910,2
29,3.5866,0.6879,0.4610,0.6489,0.6264,0.5425,0.4879,2
30,3.6305,0.5923,0.6627,0.8058,0.5956,0.3814,0.4699,5
31,3.6364,1.0290,0.7457,0.4387,0.7413,0.8954,0.6981,3
32,3.7566,0.5125,0.5829,0.7260,0.5158,0.3660,0.3901,5
33,3.7899,0.5244,0.5949,0.7380,0.5278,0.3541,0.4021,5
34,3.8363,0.2762,0.4586,0.8421,0.6071,0.4752,0.5295,1
35,3.8472,0.3576,0.1400,0.3521,0.2730,0.2240,0.1606,2
36,3.9008,0.6213,0.6918,0.5727,0.6246,0.4105,0.4095,6
37,3.9030,0.2484,0.5317,0.9152,0.6441,0.4021,0.5793,1
38,3.9389,0.5624,0.6328,0.5137,0.5657,0.3752,0.3506,6
39,3.9445,0.5586,0.6290,0.7721,0.5619,0.3477,0.4362,5
40,4.1908,0.9510,0.9285,0.4364,0.8895,0.8056,0.6615,3
41,4.2084,0.6350,0.5184,0.3994,0.5735,0.4895,0.3455,6
42,4.2186,0.6437,0.4429,0.2140,0.5822,0.4982,0.3542,3
43,4.2653,0.5599,0.5267,0.2792,0.4984,0.4144,0.2704,6
44,4.2670,0.2752,0.4079,0.7913,0.6060,0.4742,0.5284,1
45,4.2761,0.3841,0.1572,0.5560,0.4726,0.3408,0.3950,2
46,4.3175,0.3119,0.1732,0.5272,0.4004,0.2685,0.3227,2
47,4.3435,0.2522,0.5355,0.9190,0.6479,0.3858,0.5831,1
48,4.3472,0.6671,0.4575,0.4026,0.6056,0.5216,0.3776,6
49,4.3989,0.5550,0.6255,0.7685,0.5583,0.3442,0.4327,5
50,4.4257,0.4427,0.4286,0.8570,0.7736,0.6417,0.6959,2
51,4.8196,0.9564,0.7317,0.2823,0.8949,0.8110,0.6669,3
52,4.8211,0.6217,0.5317,0.4127,0.5602,0.4762,0.3322,6
53,4.8624,0.5266,0.5678,0.7109,0.5007,0.3811,0.3750,6
54,4.8926,0.6267,0.4677,0.6107,0.5652,0.4813,0.4267,6
55,4.9939,0.2474,0.3228,0.7700,0.2653,0.2413,0.3853,5
56,5.0596,0.5577,0.5289,0.2814,0.4962,0.4122,0.2682,6
57,5.0846,0.6010,0.5235,0.4411,0.5395,0.4556,0.3115,6
58,5.1526,0.6090,0.4854,0.6285,0.5475,0.4636,0.4090,6
59,5.1629,0.2570,0.4260,0.8095,0.5878,0.4560,0.5102,1
60,5.2231,0.6169,0.6873,0.5683,0.6202,0.4060,0.4051,6
61,5.3076,0.5555,0.6259,0.7690,0.5588,0.3446,0.4331,5
62,5.4727,0.6786,0.4517,0.4141,0.6171,0.5332,0.3891,6
63,5.7002,0.2766,0.5599,0.9434,0.6723,0.4102,0.6075,1
64,5.9547,1.0939,1.0005,0.5084,1.0324,0.9485,0.8044,3
65,5.9724,0.5635,0.6339,0.5515,0.5668,0.3526,0.3517,6
66,6.0312,0.5989,0.4877,0.2401,0.5374,0.4535,0.3094,3
67,6.3037,0.9382,0.7478,1.2398,0.8149,1.0291,1.0300,2
68,6.3344,0.5976,0.6680,0.8111,0.6009,0.3867,0.4752,5
69,6.3353,0.5767,0.6472,0.7903,0.5801,0.3659,0.4544,5
70,6.3370,0.6740,0.4836,0.9757,0.5507,0.7649,0.7659,2
71,6.3383,1.2073,1.0169,1.5089,1.0840,1.2982,1.2991,2
72,6.3401,0.5164,0.4460,0.9380,0.5131,0.7273,0.7282,2
73,6.3493,0.4067,0.4081,0.8209,0.7375,0.6057,0.6599,1
74,6.4819,0.5785,0.6490,0.7920,0.5818,0.3677,0.4562,5
75,7.1792,1.0366,0.8429,0.3624,0.9751,0.8911,0.7471,3
76,7.1802,0.9941,0.7671,0.3200,0.9326,0.8487,0.7046,3
77,7.2371,0.1999,0.4832,0.8667,0.5956,0.3988,0.5308,1
78,7.2459,0.5302,0.6006,0.7437,0.5335,0.3483,0.4078,5
79,7.4009,0.5221,0.5723,0.7153,0.5051,0.3767,0.3795,5
80,7.4483,0.5332,0.5612,0.7043,0.4941,0.3878,0.3684,6
81,7.4715,0.3242,0.4906,0.8741,0.6550,0.5232,0.5774,1
82,7.4823,0.5887,0.6591,0.8022,0.5920,0.3778,0.4664,5
83,7.5270,0.2260,0.1888,0.6476,0.5337,0.4368,0.4561,2
84,7.5389,0.5784,0.5461,0.4637,0.5169,0.4330,0.2889,6
85,7.5712,0.5346,0.6051,0.7481,0.5380,0.3439,0.4123,5
86,7.5868,0.2982,0.3686,0.7227,0.4515,0.1895,0.3868,5
87,7.6237,0.5173,0.5878,0.7309,0.5207,0.3612,0.3950,5
88,7.6774,0.2157,0.2694,0.6234,0.3522,0.1723,0.2875,5
89,7.7171,0.2174,0.1724,0.6390,0.5174,0.4282,0.4397,2
90,7.7183,0.6463,0.7168,0.8599,0.6497,0.4355,0.5240,5
91,7.7279,0.3292,0.1559,0.5099,0.4176,0.2858,0.3400,2
92,7.7896,0.5873,0.5071,0.6502,0.5258,0.4418,0.3872,6
93,7.8356,0.2153,0.4677,0.8512,0.5801,0.4143,0.5153,1
94,7.8736,0.2421,0.4927,0.8762,0.6051,0.4411,0.5403,1
95,7.8828,0.3523,0.3382,0.7666,0.6831,0.5513,0.6055,2
96,7.9088,0.6415,0.7119,0.6295,0.6448,0.4306,0.4297,6
97,7.9095,0.2724,0.2274,0.6939,0.5723,0.4832,0.4947,2
98,7.9254,0.5581,0.6286,0.7716,0.5614,0.3473,0.4358,5
99,7.9785,0.8262,0.5684,0.2946,0.7339,0.6927,0.5059,3
100,8.4365,1.0775,1.0169,0.5248,1.0160,0.9321,0.7880,3
101,8.6430,0.6264,0.6968,0.8399,0.6297,0.4155,0.5040,5
102,8.6655,0.6180,0.6884,0.8315,0.6213,0.4071,0.4956,5
103,8.6864,0.2863,0.5697,0.9531,0.6820,0.4199,0.6173,1
104,8.6971,0.6809,0.7513,0.8944,0.6842,0.4700,0.5586,5
105,8.7696,0.5422,0.6126,0.7557,0.5455,0.3363,0.4198,5
106,8.8273,0.6423,0.7128,0.8559,0.6457,0.4315,0.5200,5
107,9.3120,0.9748,0.6915,0.3237,0.5792,0.8413,0.6439,3
108,9.3438,0.6508,0.7212,0.6388,0.6541,0.4399,0.4390,6
109,9.3981,0.5603,0.5643,0.4819,0.4988,0.4148,0.2821,6
110,9.5144,0.5923,0.6627,0.8058,0.5956,0.3814,0.4699,5
111,9.5539,0.5891,0.5355,0.4531,0.5276,0.4436,0.2996,6
112,10.5169,0.5936,0.4930,0.2455,0.5321,0.4481,0.3041,3
