spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0037,0.5811,0.6515,0.1870,0.5844,0.3702,0.3693,3
1,0.0048,0.8155,0.8296,0.4013,0.7537,0.6165,0.5623,3
2,0.0207,0.8377,0.8518,0.4959,0.5068,0.6534,0.5845,3
3,0.0213,0.7935,0.8076,0.7655,0.4627,0.5945,0.5403,4
4,0.0332,0.5939,0.6643,0.1839,0.5972,0.3830,0.3821,3
5,0.0398,0.4606,0.7439,1.1274,0.8562,0.5942,0.7915,1
6,0.0424,0.7728,0.7869,0.3586,0.5298,0.5738,0.5196,3
7,0.0434,0.2771,0.3599,0.7434,0.4723,0.2102,0.4075,5
8,0.0439,0.3799,0.6632,1.0467,0.7755,0.5134,0.7108,1
9,0.0443,0.4461,0.5166,0.7679,0.4967,0.2353,0.4320,5
10,0.0446,1.0087,1.0227,0.7439,0.6778,0.8097,0.7554,4
11,0.0471,0.4920,0.5624,0.4479,0.4953,0.2811,0.2802,6
12,0.0486,0.7667,0.7808,0.4826,0.4359,0.5677,0.5135,4
13,0.0506,0.8493,0.8634,0.9148,0.5185,0.6503,0.5961,4
14,0.0517,0.6844,0.7548,0.5774,0.6877,0.4735,0.4726,6
15,0.0519,0.5950,0.8784,1.2618,0.9907,0.7286,0.9260,1
16,0.0531,0.9488,1.0193,0.5272,0.9522,0.7380,0.7371,3
17,0.0558,0.5949,0.6654,0.9167,0.6455,0.3841,0.5808,5
18,0.0627,0.4757,0.5461,0.4490,0.4790,0.2648,0.2639,6
19,0.0632,0.2754,0.3459,0.5972,0.3260,0.0646,0.2613,5
20,0.0646,0.9850,1.0554,0.5634,0.9883,0.7741,0.7732,3
21,0.0661,0.2033,0.3167,0.7639,0.4203,0.2352,0.3793,1
22,0.0666,0.3495,0.3636,0.5800,0.2877,0.1505,0.1954,5
23,0.0671,0.6711,0.7415,0.7453,0.6744,0.4602,0.4593,6
24,0.0674,0.4419,0.5123,0.7636,0.4925,0.2310,0.4277,5
25,0.0679,0.5468,0.5609,0.7349,0.2160,0.3478,0.3502,4
26,0.0684,1.1298,1.1439,0.8214,0.7990,0.9308,0.8766,4
27,0.0690,0.3795,0.6628,1.0463,0.7752,0.5131,0.7104,1
28,0.0731,0.6106,0.6247,0.7311,0.2798,0.4117,0.3574,4
29,0.0738,0.4634,0.5338,0.6441,0.4667,0.2525,0.3082,5
30,0.0745,0.7023,0.7728,0.7363,0.7056,0.4915,0.4905,6
31,0.0759,0.3809,0.6642,1.0477,0.7766,0.5145,0.7118,1
32,0.0771,0.6730,0.7435,0.5660,0.6764,0.4622,0.4612,6
33,0.0774,0.6535,0.6676,0.4463,0.4105,0.4545,0.4003,6
34,0.0781,0.2582,0.4297,0.8768,0.3520,0.3481,0.4922,1
35,0.0803,0.6024,0.6165,0.4372,0.4481,0.4034,0.3492,6
36,0.0806,0.3691,0.5389,0.9224,0.6512,0.3891,0.5865,1
37,0.0809,0.5907,0.6048,0.3710,0.3442,0.4194,0.3375,6
38,0.0914,0.6674,0.7379,0.3760,0.6708,0.4566,0.4556,3
39,0.0916,0.6318,0.7022,0.2736,0.6351,0.4209,0.4200,3
40,0.0950,0.6243,0.6948,0.5173,0.6277,0.4135,0.4126,6
41,0.0955,0.9510,1.0214,0.5294,0.9543,0.7401,0.7392,3
42,0.0971,0.4772,0.4913,0.3776,0.4154,0.2782,0.2240,6
43,0.0989,0.6693,0.7398,0.7436,0.6727,0.4585,0.4576,6
44,0.0999,0.6860,0.7564,0.7602,0.6893,0.4751,0.4742,6
45,0.1026,0.6774,0.7478,0.4504,0.6807,0.4665,0.4656,3
46,0.1029,0.6584,0.6725,0.2441,0.5076,0.4883,0.4051,3
47,0.1150,0.7028,0.7732,0.4757,0.7061,0.4919,0.4910,3
48,0.1153,0.6227,0.6368,0.6841,0.2919,0.4688,0.3695,4
49,0.1158,0.7032,0.7173,0.6441,0.3724,0.5043,0.4500,4
50,0.1167,0.7583,0.7723,0.3440,0.4274,0.6149,0.5050,3
51,0.1188,0.6421,0.6562,0.5829,0.3113,0.4431,0.3889,4
52,0.1192,0.3872,0.4577,0.7090,0.4379,0.1764,0.3731,5
53,0.1267,0.4234,0.4938,0.6041,0.4267,0.2125,0.2682,5
54,0.1273,0.5940,0.6081,0.6058,0.2632,0.3950,0.3408,4
55,0.1350,0.4313,0.5017,0.6120,0.4346,0.2204,0.2762,5
56,0.1385,0.2274,0.4404,0.8876,0.2750,0.4110,0.5030,1
57,0.1394,0.6686,0.7390,0.2586,0.6719,0.4577,0.4568,3
58,0.1398,0.7007,0.7711,0.4987,0.7040,0.4898,0.4889,6
59,0.1410,0.6538,0.7243,0.5468,0.6572,0.4430,0.4421,6
60,0.1558,0.6322,0.7027,0.3408,0.6356,0.4214,0.4205,3
61,0.1562,0.7615,0.5198,0.2547,0.3658,0.6279,0.4306,3
62,0.1570,0.1532,0.4365,0.8200,0.5489,0.2868,0.4841,1
63,0.1575,0.6708,0.7413,0.7451,0.6741,0.4600,0.4590,6
64,0.1661,1.0055,0.8837,0.7356,0.6099,0.8720,0.6746,4
65,0.1811,0.5939,0.5893,0.1610,0.5134,0.4603,0.3220,3
66,0.1829,1.0604,0.8288,0.6807,0.6647,0.9268,0.7295,4
67,0.2065,0.4308,0.5012,0.7525,0.4814,0.2199,0.4167,5
68,0.2081,0.1981,0.4674,0.8509,0.5798,0.3177,0.5151,1
69,0.2105,0.1889,0.3604,0.8076,0.2828,0.2789,0.4230,1
70,0.2109,0.8373,0.8514,0.6618,0.5065,0.6383,0.5841,4
71,0.2129,1.0527,1.0668,0.8875,0.7219,0.8537,0.7995,4
72,0.2146,0.3898,0.4602,0.5705,0.3931,0.1789,0.2346,5
73,0.2172,0.5948,0.6653,0.2366,0.5981,0.4007,0.3830,3
74,0.2198,0.9665,0.6832,0.6860,0.5709,0.8330,0.6356,4
75,0.2212,1.1395,0.9241,0.4958,0.7439,1.0060,0.8086,3
76,0.2226,0.6611,0.7315,0.3029,0.6644,0.4502,0.4493,3
77,0.2239,0.6285,0.6990,0.4015,0.6318,0.4177,0.4167,3
78,0.2341,0.5037,0.2204,0.4817,0.3770,0.3701,0.2719,2
79,0.2385,0.8237,0.5761,0.2871,0.4281,0.6902,0.4928,3
80,0.2406,0.6756,0.7461,0.4737,0.6789,0.4648,0.4638,6
81,0.2412,0.6425,0.6566,0.9812,0.3685,0.4525,0.5965,4
82,0.2432,0.4495,0.5199,0.6066,0.4528,0.2387,0.2708,5
83,0.2443,1.0462,1.0603,0.6368,0.7154,0.8472,0.7930,3
84,0.2450,0.7592,0.7733,0.7780,0.4284,0.5602,0.5060,4
85,0.2456,1.1493,1.1634,0.9622,0.8185,0.9503,0.8961,4
86,0.2464,0.6669,0.6809,0.4472,0.4203,0.4679,0.4136,6
87,0.2508,1.2684,1.2825,0.9047,0.9376,1.0694,1.0152,3
88,0.2530,0.6638,0.6779,0.4441,0.4173,0.4648,0.4106,6
89,0.2562,0.7539,0.7680,0.3396,0.5109,0.5549,0.5007,3
90,0.2566,0.7026,0.7167,0.2884,0.5519,0.5036,0.4494,3
91,0.2570,0.4437,0.5141,0.4977,0.4470,0.2328,0.2319,6
92,0.2601,0.6788,0.7493,0.5718,0.6822,0.4680,0.4670,6
93,0.2621,0.7353,0.7494,0.5906,0.4045,0.5623,0.4821,4
94,0.2626,1.0039,1.0180,0.5897,0.6731,0.8049,0.7507,3
95,0.2641,0.9826,0.9967,0.9744,0.6518,0.7836,0.7294,4
96,0.2655,0.2209,0.3924,0.8396,0.3148,0.3109,0.4549,1
97,0.2665,1.3067,1.3208,0.8924,0.9759,1.1077,1.0535,3
98,0.2672,0.6657,0.7362,0.3075,0.6690,0.4549,0.4539,3
99,0.2688,0.3208,0.5477,0.9949,0.3823,0.5165,0.6103,1
100,0.2700,0.2278,0.4972,0.8807,0.6095,0.3475,0.5448,1
101,0.2706,0.4412,0.5116,0.4146,0.4445,0.2303,0.2294,6
102,0.2717,0.7236,0.9506,1.3977,0.7851,0.8691,1.0131,1
103,0.2729,0.8499,0.8640,0.9153,0.5191,0.6509,0.5967,4
104,0.2749,0.7038,0.7743,0.5968,0.7072,0.4930,0.4920,6
105,0.2758,0.7139,0.7280,0.4596,0.3831,0.5149,0.4607,4
106,0.2763,1.1565,1.1706,0.8481,0.8257,0.9575,0.9033,4
107,0.2770,0.6237,0.6378,0.4165,0.3807,0.4247,0.3705,6
108,0.2777,0.8536,0.8677,0.4394,0.5228,0.6546,0.6004,3
109,0.2782,0.7562,0.7703,0.9867,0.4254,0.5572,0.6020,4
110,0.2788,0.9340,0.9481,0.5642,0.6031,0.7350,0.6808,3
111,0.2796,0.6602,0.6743,0.4405,0.4136,0.4612,0.4070,6
112,0.3001,0.6505,0.6646,0.5913,0.3197,0.4515,0.3973,4
113,0.3017,0.5930,0.6635,0.3016,0.5964,0.4281,0.3812,3
114,0.3022,1.0706,1.0847,0.6563,0.7397,0.8744,0.8174,3
115,0.3036,0.7002,0.7142,0.4459,0.3693,0.5012,0.4469,4
116,0.3042,0.8134,0.8275,0.4937,0.4826,0.6144,0.5602,4
117,0.3051,0.6075,0.6780,0.1975,0.6108,0.3967,0.3957,3
118,0.3054,0.3404,0.4003,0.8475,0.2348,0.3188,0.4628,4
119,0.3061,0.2283,0.4977,0.8811,0.6100,0.3479,0.5453,1
120,0.3064,0.6759,0.6900,0.4562,0.4293,0.4769,0.4227,6
121,0.3079,0.5015,0.5156,0.4019,0.4396,0.3025,0.2483,6
122,0.3100,0.4772,0.4913,0.3775,0.4153,0.2782,0.2240,6
123,0.3120,0.6733,0.7437,0.5663,0.6766,0.4624,0.4615,6
