spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.4702,1.7969,1.5699,1.1227,1.7354,1.6514,1.5074,3
1,0.9871,1.4768,1.2499,0.8027,1.4153,1.3314,1.1873,3
2,1.1874,0.9470,0.8765,1.3686,1.1202,1.1578,1.1587,2
3,1.3243,0.3220,0.3924,0.6724,0.4013,0.1777,0.3365,5
4,1.3610,0.3115,0.3613,0.7448,0.5288,0.3970,0.4512,1
5,1.3651,0.3761,0.4466,0.6979,0.4267,0.1653,0.3620,5
6,1.3825,0.1984,0.4126,0.7961,0.5293,0.3974,0.4602,1
7,1.3987,0.2827,0.4525,0.8360,0.5649,0.3058,0.5001,1
8,1.4045,0.0419,0.3101,0.6936,0.4225,0.2409,0.3577,1
9,1.4651,0.3393,0.4097,0.6610,0.3899,0.1575,0.3252,5
10,1.5482,0.2670,0.2559,0.4723,0.1800,0.1334,0.0877,6
11,1.5833,0.6058,0.6763,0.4988,0.6091,0.4120,0.3940,6
12,1.5923,0.4006,0.4147,0.6539,0.0697,0.2254,0.2692,4
13,1.5959,0.5275,0.5852,1.0324,0.4744,0.6885,0.6895,4
14,1.6154,0.1987,0.2249,0.4953,0.2242,0.0717,0.1594,5
15,1.6509,0.3225,0.3902,0.6415,0.3704,0.1770,0.3056,5
16,1.6673,0.2798,0.2432,0.4595,0.1672,0.1462,0.0749,6
17,1.6916,0.5212,0.4745,0.8575,0.2449,0.4550,0.4729,4
18,1.7072,0.0281,0.2997,0.6831,0.4120,0.2271,0.3473,1
19,1.7096,0.2903,0.4601,0.8436,0.5724,0.3104,0.5077,1
20,1.7332,0.2689,0.3856,0.8328,0.2516,0.4658,0.4667,4
21,1.7379,0.3784,0.4488,0.7288,0.4577,0.1956,0.3929,5
22,1.7394,0.3633,0.4337,0.6850,0.4139,0.1524,0.3492,5
23,1.7403,0.1115,0.1807,0.6279,0.2842,0.2088,0.2432,1
24,1.7459,0.4309,0.7143,1.0977,0.8266,0.5645,0.7619,1
25,1.7535,0.1535,0.4229,0.8064,0.5352,0.2731,0.4705,1
26,1.7540,0.1420,0.4113,0.7948,0.5237,0.2654,0.4590,1
27,1.7552,0.4245,0.4949,0.7462,0.4751,0.2136,0.4104,5
28,1.7578,0.2143,0.2847,0.5551,0.2840,0.0219,0.2193,5
29,1.7609,0.0617,0.2903,0.6737,0.4026,0.2607,0.3379,1
30,1.7631,0.3309,0.4013,0.6813,0.4102,0.1688,0.3454,5
31,1.7652,0.4046,0.4750,0.7550,0.4839,0.2218,0.4192,5
32,1.7729,0.3776,0.4480,0.5583,0.3809,0.1714,0.2224,5
33,1.7736,0.1777,0.2458,0.5162,0.2451,0.0508,0.1804,5
34,1.7746,0.2611,0.2618,0.4782,0.1859,0.1275,0.0936,6
35,1.7838,0.2327,0.3156,0.6990,0.4279,0.1658,0.3632,5
36,1.7859,0.2180,0.1813,0.5648,0.3483,0.2165,0.2707,2
37,1.7870,0.1219,0.3698,0.7533,0.4822,0.3069,0.4174,1
38,1.7917,0.2549,0.5293,0.9128,0.6417,0.4539,0.5769,1
39,1.7941,0.1977,0.2682,0.5386,0.2674,0.0284,0.2027,5
40,1.7956,0.3066,0.4763,0.8598,0.5887,0.3266,0.5240,1
41,1.7961,0.1633,0.2461,0.6296,0.3585,0.1517,0.2937,5
42,1.8010,0.3050,0.3191,0.6484,0.1236,0.1522,0.2638,4
43,1.8019,0.6134,0.6203,0.4429,0.5532,0.4680,0.3381,6
44,1.8031,0.2900,0.4598,0.8432,0.5721,0.3100,0.5074,1
45,1.8035,0.2698,0.5531,0.9366,0.6654,0.4301,0.6007,1
46,1.8052,0.1485,0.4179,0.8014,0.5303,0.2682,0.4655,1
47,1.8067,0.1762,0.2590,0.6425,0.3714,0.1388,0.3066,5
48,1.8073,0.1745,0.4439,0.8274,0.5563,0.2942,0.4915,1
49,1.8081,0.1216,0.2350,0.6822,0.3385,0.1545,0.2976,1
50,1.8128,0.2155,0.2983,0.6818,0.4107,0.1486,0.3459,5
51,1.8162,0.3649,0.4353,0.7153,0.4442,0.1821,0.3794,5
52,1.8165,0.1701,0.2529,0.6364,0.3653,0.1449,0.3005,5
53,1.8223,0.3348,0.4052,0.6565,0.3854,0.1620,0.3207,5
54,1.8267,0.3612,0.4036,0.5139,0.3365,0.2158,0.1780,6
55,1.8284,0.5486,0.7755,1.2227,0.6101,0.6940,0.8381,1
56,1.8360,0.6394,0.7098,0.6734,0.6427,0.4285,0.4276,6
57,1.8385,0.2072,0.2776,0.5480,0.2769,0.0190,0.2122,5
58,1.8444,0.2162,0.2990,0.6825,0.4113,0.1493,0.3466,5
59,1.8474,0.3433,0.3442,0.6242,0.3578,0.2260,0.2883,5
60,1.8492,0.3711,0.5409,0.9244,0.6533,0.3912,0.5885,1
