spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.4212,0.3649,0.6482,1.0317,0.7605,0.4984,0.6958,1
1,0.5202,0.6452,0.7157,0.8197,0.6486,0.4344,0.4838,5
2,2.1947,1.1000,1.1705,0.6784,1.1034,0.8892,0.8883,3
3,2.6696,0.6417,0.7121,0.8162,0.6450,0.4308,0.4803,5
4,3.4412,0.5581,0.6289,1.0123,0.7412,0.4791,0.6765,5
5,3.4480,0.6672,0.7376,0.7962,0.6705,0.4563,0.4603,5
6,3.5272,0.6399,0.7103,0.8144,0.6432,0.4290,0.4785,5
7,3.6876,0.6935,0.7640,0.6631,0.6969,0.4827,0.4817,6
8,3.7390,0.5461,0.6168,1.0003,0.7292,0.4671,0.6644,5
9,3.7679,1.1596,1.2301,0.7380,1.1630,0.9488,0.9478,3
10,3.7736,0.6441,0.7146,0.8186,0.6475,0.4333,0.4827,5
11,3.7835,0.6682,0.7387,0.7972,0.6715,0.4574,0.4613,5
12,3.8105,0.5515,0.6222,1.0057,0.7346,0.4725,0.6698,5
13,3.8367,0.6407,0.7112,0.8152,0.6440,0.4299,0.4793,5
14,4.1112,0.5605,0.6313,1.0148,0.7437,0.4816,0.6789,5
15,4.1147,0.5467,0.6174,1.0009,0.7298,0.4677,0.6650,5
16,4.3144,1.1749,1.2453,0.7533,1.1782,0.9640,0.9631,3
17,4.3756,0.6687,0.7391,0.7977,0.6720,0.4578,0.4618,5
18,4.4185,0.4019,0.4726,0.8561,0.5850,0.3229,0.5203,5
19,4.5245,0.6710,0.7414,0.6406,0.6743,0.4601,0.4592,6
20,5.0738,0.6877,0.7581,0.6573,0.6910,0.4768,0.4759,6
21,5.2883,0.7216,0.7920,0.5554,0.7249,0.5107,0.5098,6
22,5.5451,0.6216,0.6920,0.7961,0.6249,0.4107,0.4602,5
23,5.6156,0.5514,0.6221,1.0056,0.7345,0.4724,0.6698,5
24,5.9921,0.6474,0.7179,0.8219,0.6508,0.4366,0.4860,5
25,6.8501,0.4356,0.2846,0.2548,0.3741,0.2901,0.1461,6
26,7.3708,0.6693,0.7397,0.7983,0.6726,0.4584,0.4624,5
27,7.4679,0.6648,0.7352,0.7938,0.6681,0.4539,0.4579,5
28,7.4687,0.7414,0.7555,0.7183,0.4105,0.5424,0.4882,4
29,7.4692,0.7005,0.7710,0.6701,0.7039,0.4897,0.4887,6
30,7.7240,0.6812,0.7516,0.5150,0.6845,0.4703,0.4694,6
31,8.1025,0.5816,0.8649,1.2484,0.9773,0.7152,0.9125,1
32,8.1720,0.6924,0.7629,0.5547,0.6958,0.4816,0.4806,6
33,8.5235,0.6406,0.7110,0.7696,0.6439,0.4297,0.4337,5
34,8.7466,0.6273,0.6978,0.4612,0.6307,0.4165,0.4155,6
35,8.8069,0.3379,0.4456,0.8928,0.2802,0.3641,0.5082,4
36,9.0050,0.5596,0.7865,1.2337,0.6211,0.7179,0.8491,1
37,9.0316,1.1983,1.1279,1.6199,1.1950,1.4092,1.4101,2
38,9.1179,0.3868,0.4489,0.8961,0.3469,0.5611,0.5620,4
39,9.1472,1.3397,1.0564,1.2461,0.9440,1.2061,1.0363,4
40,9.1549,1.1352,0.9082,0.5682,1.0737,0.9897,0.8457,3
41,9.1766,0.5786,0.6490,0.5481,0.5819,0.3677,0.3668,6
42,9.1887,0.8373,0.8514,1.2020,0.5894,0.6733,0.8174,4
43,9.2098,0.8152,1.0421,1.4893,0.8767,1.0234,1.1047,1
44,9.2672,1.0214,0.9733,0.7198,0.6284,0.8878,0.7060,4
45,10.0239,1.5721,1.2888,0.9053,1.1764,1.4385,1.2412,3
