spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0176,0.4928,0.6349,1.0184,0.7472,0.4852,0.6825,5
1,0.4650,1.6431,1.3598,0.9763,1.2474,1.5095,1.3122,3
2,2.1116,0.5019,0.6440,1.0275,0.7564,0.4943,0.6917,5
3,2.2443,0.8352,0.9056,0.4201,0.8385,0.6353,0.6234,3
4,2.5094,0.9969,1.0110,0.5827,0.7106,0.7979,0.7437,3
5,2.5580,0.4605,0.4746,0.7985,0.1859,0.3305,0.4138,4
6,2.6852,0.5015,0.6436,1.0270,0.7559,0.4938,0.6912,5
7,2.7421,0.5071,0.5776,0.7397,0.5105,0.2963,0.4038,5
8,2.7472,0.4939,0.7209,1.1680,0.5554,0.6393,0.7834,1
9,2.7557,0.5301,0.6005,0.7150,0.5334,0.3192,0.3792,5
10,2.8022,0.3546,0.4404,0.8875,0.3194,0.3588,0.5029,4
11,2.8034,0.1807,0.4640,0.8540,0.5764,0.3253,0.5117,1
12,2.8047,0.3329,0.4186,0.8658,0.2977,0.3371,0.4812,4
13,2.8077,0.5263,0.8096,1.1930,0.9219,0.6598,0.8572,1
14,3.0333,0.2136,0.4969,0.8868,0.6092,0.3582,0.5445,1
15,3.0819,0.2079,0.4912,0.8812,0.6036,0.3525,0.5388,1
16,3.1897,0.5129,0.6550,1.0385,0.7674,0.5053,0.7026,5
17,3.2013,0.5056,0.5760,0.7382,0.5089,0.2947,0.4023,5
18,3.2069,0.2108,0.4942,0.8841,0.6065,0.3554,0.5418,1
19,3.3337,0.5264,0.5969,0.7114,0.5297,0.3156,0.3755,5
20,3.4137,0.3379,0.4236,0.8708,0.3027,0.3421,0.4861,4
21,3.4329,0.5126,0.6547,1.0382,0.7671,0.5050,0.7024,5
22,3.4334,0.5491,0.5632,0.9151,0.3025,0.3864,0.5305,4
23,3.7243,0.5521,0.7790,1.2262,0.6136,0.6975,0.8416,1
24,3.7293,0.3620,0.4477,0.8949,0.3268,0.3662,0.5102,4
25,3.7363,0.2095,0.4928,0.8828,0.6052,0.3541,0.5404,1
26,3.9110,0.5046,0.6467,1.0302,0.7591,0.4970,0.6943,5
27,4.1888,0.5301,0.6005,0.7626,0.5334,0.3192,0.4268,5
28,4.3777,0.5196,0.5900,0.7045,0.5229,0.3087,0.3686,5
29,4.4231,0.3598,0.4455,0.8927,0.3246,0.3640,0.5081,4
30,4.4359,0.5236,0.5377,0.8896,0.2769,0.3609,0.5049,4
31,4.5988,0.5069,0.6490,1.0325,0.7613,0.4993,0.6966,5
32,4.7069,0.5070,0.6491,1.0326,0.7614,0.4994,0.6967,5
33,4.7684,0.5382,0.6086,0.7231,0.5415,0.3273,0.3873,5
34,4.7729,0.5354,0.8187,1.2022,0.9311,0.6690,0.8663,1
35,4.8041,0.1962,0.4795,0.8694,0.5918,0.3408,0.5271,1
36,4.8364,0.3126,0.3984,0.8456,0.2774,0.3169,0.4609,4
37,4.8394,0.5212,0.6633,1.0468,0.7757,0.5136,0.7109,5
38,4.8439,0.3414,0.4272,0.8743,0.3062,0.3457,0.4897,4
39,5.1950,0.1772,0.4605,0.8504,0.5728,0.3218,0.5081,1
40,5.2835,0.1689,0.4522,0.8422,0.5646,0.3135,0.4998,1
41,5.4046,0.6496,0.6637,0.5328,0.3632,0.4506,0.3964,4
42,5.4189,0.5727,0.5868,0.9107,0.2981,0.3821,0.5261,4
43,5.4647,0.8690,0.8831,0.6511,0.5382,0.6700,0.6158,4
44,5.4681,0.6776,0.6916,0.5608,0.3912,0.4786,0.4243,4
45,5.6227,0.5165,0.6586,1.0420,0.7709,0.5088,0.7062,5
46,5.7838,0.3057,0.4254,0.8726,0.3156,0.3439,0.4879,1
47,5.8414,0.9651,0.9791,0.5508,0.6899,0.7661,0.7118,3
48,5.8429,0.5393,0.7662,1.2134,0.6008,0.6847,0.8288,1
49,6.0031,0.5241,0.5946,0.7091,0.5275,0.3133,0.3732,5
50,6.0298,0.6594,0.6734,0.5426,0.3730,0.4604,0.4061,4
51,6.0314,0.5147,0.5851,0.6996,0.5180,0.3038,0.3638,5
52,6.0961,0.5248,0.5953,0.7098,0.5282,0.3140,0.3739,5
53,6.1130,1.0045,1.0750,0.5829,1.0078,0.7937,0.7927,3
54,6.2683,0.5051,0.5755,0.7376,0.5084,0.2942,0.4018,5
55,6.2857,0.2239,0.5072,0.8972,0.6195,0.3685,0.5548,1
56,6.3151,0.1989,0.4822,0.8722,0.5945,0.3435,0.5298,1
57,6.3216,0.5085,0.6506,1.0341,0.7629,0.5009,0.6982,5
58,6.3466,0.5449,0.7718,1.2190,0.6064,0.6903,0.8344,1
59,6.3745,0.5449,0.8282,1.2117,0.9406,0.6785,0.8759,1
60,6.3811,0.5089,0.5794,0.6939,0.5122,0.2981,0.3580,5
61,6.3899,0.5263,0.5967,0.7589,0.5296,0.3154,0.4230,5
62,6.4265,0.3363,0.4560,0.9032,0.3462,0.3745,0.5186,1
63,6.4743,0.4709,0.5414,0.4954,0.4743,0.2711,0.2591,6
64,6.4968,0.7666,0.8749,1.3221,0.7095,0.7934,0.9375,4
65,6.6094,0.5140,0.5845,0.6990,0.5174,0.3032,0.3631,5
66,7.0672,1.0077,1.0782,0.5861,1.0110,0.7969,0.7959,3
67,7.0803,0.5178,0.5883,0.7504,0.5211,0.3070,0.4145,5
