spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0190,0.8798,0.7537,0.2616,0.8183,0.7343,0.5903,3
1,0.0204,0.9253,0.9958,0.5037,0.9287,0.7145,0.7136,3
2,0.0206,0.4342,0.6612,1.1084,0.4957,0.5797,0.7237,1
3,0.0209,0.5073,0.5203,0.2571,0.4193,0.3737,0.2530,6
4,0.0218,0.2938,0.5118,0.9590,0.3556,0.5047,0.5744,1
5,0.0221,0.4488,0.6758,1.1230,0.5103,0.5943,0.7383,1
6,0.0235,0.8278,0.8983,0.4062,0.8311,0.6170,0.6160,3
7,0.0237,0.6606,0.7310,0.8789,0.6639,0.4497,0.5431,5
8,0.0241,0.6536,0.7240,0.8719,0.6569,0.4427,0.5361,5
9,0.0251,0.1476,0.2274,0.6746,0.3795,0.3584,0.3594,1
10,0.0254,0.2199,0.4469,0.8940,0.5254,0.3653,0.5094,1
11,0.0259,0.7870,0.8465,0.3545,0.7794,0.6415,0.5643,3
12,0.0270,0.3872,0.6705,1.0540,0.7829,0.5208,0.7181,1
13,0.0273,0.2095,0.4365,0.8836,0.5063,0.3550,0.4990,1
14,0.0284,0.1468,0.3737,0.8209,0.4435,0.2922,0.4363,1
15,0.0292,0.8621,0.9326,0.4405,0.8654,0.6513,0.6503,3
16,0.3813,0.6363,0.7068,0.8547,0.6397,0.4255,0.5188,5
17,2.4375,0.6596,0.7301,0.8780,0.6629,0.4488,0.5421,5
18,2.4956,0.8800,0.9505,0.4584,0.8833,0.6692,0.6682,3
19,2.5683,0.3302,0.6135,0.9970,0.7258,0.4638,0.6611,1
20,2.6328,0.6554,0.7258,0.8738,0.6587,0.4445,0.5379,5
21,2.6398,0.3800,0.3941,0.6057,0.2845,0.1810,0.2211,5
22,2.6430,0.3431,0.3980,0.8452,0.2418,0.3165,0.4606,4
23,2.6882,0.3356,0.6189,1.0024,0.7313,0.4692,0.6666,1
24,2.7902,0.3320,0.4025,0.7603,0.4892,0.2271,0.4245,5
25,2.8071,0.5265,0.5969,0.3561,0.5298,0.3156,0.3147,6
26,2.8555,0.6623,0.7327,0.8806,0.6656,0.4514,0.5448,5
27,2.8610,0.6419,0.7124,0.6359,0.6453,0.4311,0.4302,6
28,2.9001,0.2753,0.3458,0.7036,0.4325,0.1704,0.3677,5
29,2.9326,0.6556,0.7261,0.6496,0.6590,0.4448,0.4439,6
30,2.9440,0.3332,0.4119,0.8591,0.2643,0.3304,0.4744,4
31,2.9547,0.6464,0.7169,0.6404,0.6498,0.4356,0.4347,6
32,2.9567,0.6866,0.9699,1.3534,1.0823,0.8202,1.0176,1
33,3.0069,0.6328,0.7032,0.8511,0.6361,0.4219,0.5153,5
34,3.0273,0.5758,0.5898,0.6522,0.2541,0.3768,0.3225,4
35,3.0503,0.2330,0.4600,0.9072,0.5385,0.3785,0.5225,1
36,3.0507,0.6556,0.7260,0.8739,0.6589,0.4447,0.5381,5
37,3.0512,0.5550,0.6255,0.3846,0.5583,0.3442,0.3432,6
38,3.0514,0.6361,0.7066,0.8545,0.6395,0.4253,0.5186,5
39,3.0636,0.6011,0.6716,0.5951,0.6045,0.3903,0.3893,6
40,3.0641,0.6127,0.6832,0.6067,0.6160,0.4019,0.4009,6
41,3.0644,0.8283,0.8424,1.1493,0.5367,0.6293,0.7647,4
42,3.0649,0.3036,0.3177,0.5293,0.2080,0.1102,0.1446,5
43,3.0652,2.1571,1.8738,1.4903,1.7615,2.0236,1.8262,3
44,3.0890,0.6650,0.7354,0.8833,0.6683,0.4541,0.5475,5
45,3.1191,0.3116,0.3821,0.7399,0.4688,0.2067,0.4040,5
46,3.1238,0.3239,0.6072,0.9907,0.7195,0.4575,0.6548,1
47,3.1296,0.6519,0.7223,0.8702,0.6552,0.4410,0.5343,5
