spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0198,1.4159,1.3454,1.8375,1.4126,1.6267,1.6277,2
1,0.0546,1.6766,1.6062,2.0982,1.6733,1.8875,1.8884,2
2,0.0615,0.2730,0.5563,0.9398,0.6687,0.4066,0.6039,1
3,1.3290,0.6878,0.7582,0.7155,0.6911,0.4769,0.4760,6
4,1.3676,0.6253,0.6958,0.9423,0.6712,0.4145,0.6064,5
5,1.4022,0.3630,0.5293,0.9128,0.6416,0.3796,0.5769,1
6,1.4104,0.3452,0.6285,1.0120,0.7409,0.4788,0.6761,1
7,1.4212,0.4021,0.4725,0.7190,0.4479,0.1912,0.3832,5
8,1.4279,0.3230,0.3455,0.7927,0.3698,0.2640,0.4080,5
9,1.4449,0.5815,0.5955,0.8066,0.2506,0.3825,0.4220,4
10,1.4471,0.3653,0.5315,0.9150,0.6439,0.3818,0.5791,1
11,1.4523,0.4450,0.4591,0.7885,0.2259,0.2598,0.4038,4
12,1.4532,0.5262,0.5403,0.5814,0.3851,0.3272,0.2730,6
13,1.4544,0.6241,0.6945,0.9411,0.6699,0.4133,0.6052,5
14,1.4823,0.5829,0.5970,0.8081,0.2521,0.3839,0.4234,4
15,1.4989,0.1642,0.4305,0.8205,0.5429,0.2918,0.4781,1
16,1.5009,0.3586,0.5249,0.9084,0.6372,0.3752,0.5725,1
17,1.5044,0.6222,0.6926,0.9391,0.6680,0.4113,0.6033,5
18,1.5058,0.6736,0.7440,0.7417,0.6769,0.4627,0.4618,6
19,1.5076,0.4201,0.4858,0.5789,0.4187,0.2211,0.2309,5
20,1.5209,0.3610,0.5272,0.9107,0.6396,0.3775,0.5748,1
21,1.5322,0.5130,0.5271,0.5885,0.3775,0.3140,0.2597,6
22,1.5368,0.4077,0.4782,0.7247,0.4536,0.1969,0.3888,5
23,1.5374,0.3981,0.4686,0.5798,0.4014,0.1983,0.2374,5
24,1.5465,0.8288,0.8429,0.4335,0.5480,0.6298,0.5756,3
25,1.5491,0.4097,0.4801,0.7267,0.4555,0.1988,0.3908,5
26,1.5608,0.3308,0.6141,0.9976,0.7265,0.4644,0.6617,1
27,1.5684,0.1586,0.4250,0.8150,0.5373,0.2863,0.4726,1
28,1.5702,0.5371,0.5512,0.5923,0.3960,0.3381,0.2839,6
29,1.5864,0.3557,0.5220,0.9055,0.6343,0.3722,0.5696,1
30,1.5902,0.4552,0.4693,0.7987,0.2362,0.2700,0.4141,4
31,1.6031,0.6730,0.7435,0.7412,0.6764,0.4622,0.4613,6
32,1.6051,0.5092,0.5232,0.5643,0.3681,0.3102,0.2559,6
33,1.6070,0.4070,0.4775,0.5887,0.4104,0.2072,0.2464,5
34,1.6096,0.3265,0.3490,0.7962,0.3733,0.2675,0.4115,5
35,1.6111,0.1516,0.4180,0.8080,0.5303,0.2793,0.4656,1
36,1.6139,0.3666,0.5328,0.9163,0.6452,0.3831,0.5805,1
37,1.6176,0.3998,0.4702,0.5815,0.4031,0.2000,0.2391,5
38,1.6258,0.1627,0.4291,0.8191,0.5414,0.2904,0.4767,1
39,1.6302,0.3251,0.3476,0.7948,0.3719,0.2661,0.4101,5
40,1.6326,0.4031,0.4688,0.5619,0.4017,0.2041,0.2139,5
41,1.6365,0.6716,0.7421,0.7398,0.6749,0.4608,0.4598,6
42,1.6399,0.4592,0.4733,0.8027,0.2402,0.2740,0.4181,4
43,1.6422,0.5930,0.6071,0.8182,0.2622,0.3940,0.4335,4
44,1.6642,0.1620,0.4284,0.8183,0.5407,0.2896,0.4760,1
45,1.6657,0.6779,0.7484,0.4432,0.6813,0.4671,0.4662,3
46,1.6695,0.6744,0.7449,0.7426,0.6777,0.4636,0.4626,6
47,1.6703,0.4870,0.5011,0.5625,0.3515,0.2880,0.2338,6
48,1.6781,0.6765,0.7469,0.4417,0.6798,0.4656,0.4647,3
49,1.6923,0.3964,0.4669,0.7134,0.4423,0.1856,0.3775,5
50,1.7059,0.5682,0.5822,0.7933,0.2373,0.3692,0.4087,4
51,1.7113,0.3555,0.5218,0.9053,0.6341,0.3721,0.5694,1
52,1.7133,0.7423,0.7564,0.3830,0.6012,0.5433,0.4891,3
53,1.7158,0.3278,0.3503,0.7975,0.3746,0.2688,0.4128,5
54,1.7260,0.3948,0.4653,0.7118,0.4407,0.1840,0.3759,5
55,1.7394,0.6734,0.7439,0.4387,0.6768,0.4626,0.4616,3
56,1.7580,0.3311,0.3536,0.8007,0.3779,0.2720,0.4161,5
57,1.7619,0.8052,0.8193,0.8672,0.4744,0.6062,0.5520,4
58,1.7661,0.4006,0.4710,0.7175,0.4464,0.1897,0.3817,5
59,1.7822,0.4444,0.4585,0.7879,0.2254,0.2592,0.4033,4
60,1.7848,0.6209,0.6914,0.9379,0.6668,0.4101,0.6020,5
61,1.7939,0.3948,0.4652,0.7118,0.4406,0.1840,0.3759,5
62,1.7964,0.6725,0.7430,0.4378,0.6758,0.4617,0.4607,3
63,1.8005,0.4170,0.4827,0.5758,0.4156,0.2180,0.2278,5
64,1.8333,0.3958,0.4662,0.7127,0.4416,0.1849,0.3769,5
65,1.8376,0.4371,0.4511,0.7806,0.2180,0.2519,0.3959,4
66,1.8410,0.6960,0.7664,0.7237,0.6993,0.4851,0.4842,6
67,1.8415,0.3998,0.4703,0.5815,0.4032,0.2000,0.2392,5
68,1.8537,0.3564,0.5226,0.9061,0.6350,0.3729,0.5702,1
69,1.8561,0.3143,0.3368,0.7839,0.3611,0.2553,0.3993,5
70,1.8572,0.3651,0.5314,0.9149,0.6437,0.3817,0.5790,1
71,1.8729,0.6696,0.7400,0.4601,0.6729,0.4587,0.4578,6
72,1.8741,0.3885,0.4589,0.5702,0.3918,0.1887,0.2278,5
73,1.8796,0.4720,0.4861,0.7963,0.2282,0.2730,0.4117,4
74,1.8937,0.6777,0.7481,0.5636,0.6810,0.4669,0.4659,6
75,1.9006,0.5907,0.6048,0.8159,0.2599,0.3917,0.4313,4
76,1.9024,0.4623,0.4764,0.8058,0.2433,0.2771,0.4212,4
77,1.9044,0.3895,0.4599,0.7064,0.4353,0.1786,0.3706,5
78,1.9184,0.3769,0.4474,0.7228,0.4516,0.1896,0.3869,5
79,1.9194,0.4020,0.4724,0.5837,0.4053,0.2021,0.2413,5
80,1.9344,0.4749,0.4890,0.7992,0.2311,0.2759,0.4146,4
81,1.9556,0.4041,0.4745,0.5858,0.4074,0.2043,0.2434,5
82,1.9586,0.6302,0.6443,0.6043,0.3494,0.4312,0.3770,4
83,1.9614,0.4217,0.4874,0.5805,0.4203,0.2227,0.2325,5
84,1.9906,0.3939,0.4643,0.7397,0.4686,0.2065,0.4038,5
85,2.0144,0.3560,0.5222,0.9057,0.6346,0.3725,0.5699,1
86,2.0156,0.4056,0.4760,0.7225,0.4514,0.1947,0.3867,5
87,2.0177,0.3254,0.3479,0.7951,0.3722,0.2664,0.4105,5
88,2.0202,0.3577,0.5240,0.9075,0.6363,0.3743,0.5716,1
89,2.0248,0.9921,1.0062,1.1067,0.6613,0.7931,0.7389,4
90,2.0254,0.5254,0.5395,0.6009,0.3899,0.3264,0.2722,6
91,2.0397,0.6176,0.6880,0.9345,0.6634,0.4067,0.5987,5
92,2.0571,0.3948,0.4652,0.7117,0.4406,0.1839,0.3759,5
93,2.0708,0.5418,0.5559,0.5970,0.4007,0.3428,0.2886,6
94,2.0791,0.6749,0.7454,0.7431,0.6783,0.4641,0.4631,6
95,2.4930,0.3619,0.5282,0.9116,0.6405,0.3784,0.5758,1
96,2.4941,0.4084,0.4789,0.7254,0.4543,0.1976,0.3895,5
97,2.5530,0.3245,0.3469,0.7941,0.3712,0.2654,0.4095,5
98,2.5551,0.4953,0.7786,1.1621,0.8910,0.6289,0.8262,1
99,2.5584,0.3654,0.5317,0.9151,0.6440,0.3819,0.5793,1
100,2.5822,0.6263,0.6967,0.9432,0.6721,0.4154,0.6074,5
101,2.6108,0.6788,0.7492,0.7469,0.6821,0.4679,0.4670,6
102,2.6175,0.3305,0.6138,0.9973,0.7261,0.4641,0.6614,1
103,2.6546,0.3327,0.3552,0.8024,0.3795,0.2737,0.4177,5
104,2.6575,0.6499,0.7156,0.3367,0.6485,0.4509,0.4334,3
105,2.6659,0.8279,0.8420,0.4326,0.5471,0.6289,0.5747,3
106,2.6749,0.3610,0.5272,0.9107,0.6396,0.3775,0.5748,1
107,2.7103,0.4016,0.4720,0.7186,0.4474,0.1907,0.3827,5
108,2.7110,0.6443,0.7148,0.3514,0.6477,0.4445,0.4326,3
109,2.7219,0.6786,0.7491,0.5646,0.6820,0.4678,0.4668,6
110,2.7234,0.4003,0.4660,0.5591,0.3988,0.2013,0.2111,5
111,2.7446,0.6740,0.7445,0.7422,0.6773,0.4632,0.4622,6
112,2.7560,0.3877,0.4581,0.7335,0.4624,0.2003,0.3977,5
113,2.7578,0.4001,0.4705,0.5818,0.4034,0.2002,0.2394,5
114,2.7693,0.8141,0.8282,0.8760,0.4832,0.6151,0.5609,4
115,2.7928,0.4653,0.4794,0.7896,0.2214,0.2663,0.4049,4
116,2.8185,0.6246,0.6951,0.9416,0.6705,0.4138,0.6057,5
117,2.8203,0.4093,0.4797,0.7262,0.4551,0.1984,0.3904,5
118,2.8259,0.6946,0.7650,0.7223,0.6979,0.4837,0.4828,6
119,2.8305,0.6956,0.7660,0.7233,0.6989,0.4847,0.4838,6
120,2.8367,0.3133,0.3357,0.7829,0.3600,0.2542,0.3983,5
121,2.8389,0.7620,0.7761,0.6553,0.4312,0.5630,0.5088,4
122,2.8428,0.3931,0.4635,0.7101,0.4389,0.1822,0.3742,5
123,2.8545,0.6598,0.7302,0.7279,0.6631,0.4489,0.4480,6
124,2.8603,0.3372,0.3596,0.8068,0.3839,0.2781,0.4222,5
125,2.8622,0.4180,0.4837,0.5768,0.4166,0.2190,0.2289,5
126,2.8635,0.3984,0.4689,0.7154,0.4443,0.1876,0.3795,5
127,2.9130,0.3981,0.4686,0.7151,0.4440,0.1873,0.3792,5
