spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.3558,1.1699,1.0489,1.4772,1.3938,1.2620,1.3162,2
1,2.0122,0.6680,0.5471,0.9754,0.8920,0.7602,0.8144,2
2,3.0337,0.8166,0.6956,1.1240,1.0405,0.9087,0.9629,2
3,4.2531,1.7380,1.5110,1.0638,1.6765,1.5925,1.4485,3
4,5.3720,0.5901,0.3631,0.5939,0.5286,0.4447,0.4328,2
5,7.0173,0.4534,0.6298,1.0133,0.7422,0.4801,0.6774,1
6,7.2207,1.0124,1.0829,0.5908,1.0157,0.8661,0.8006,3
7,7.2864,0.4035,0.4504,0.8339,0.6275,0.4957,0.5499,1
8,7.9415,0.5077,0.6841,1.0676,0.7965,0.5344,0.7318,1
9,9.2970,1.7771,1.4938,1.2577,1.3814,1.6435,1.4462,3
10,10.9462,1.2452,1.0183,0.5711,1.1837,1.0998,0.9557,3
11,13.1158,0.9548,0.9407,1.3690,1.2856,1.1538,1.2080,2
