spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0401,0.3153,0.3857,0.6657,0.3946,0.1844,0.3299,5
1,0.0759,0.2327,0.2468,0.6669,0.2308,0.1382,0.2823,5
2,0.0905,0.5892,0.6597,0.9110,0.6399,0.3784,0.5751,5
3,0.1731,0.5980,0.6685,0.3066,0.6014,0.4231,0.3862,3
4,0.2072,0.6915,0.7620,0.5845,0.6948,0.4807,0.4797,6
5,0.2619,0.3026,0.4724,0.8559,0.5848,0.3227,0.5200,1
6,0.2652,0.5659,0.6363,0.8876,0.6165,0.3550,0.5518,5
7,0.2881,0.2970,0.4668,0.8503,0.5791,0.3171,0.5144,1
8,0.5009,0.6709,0.7413,0.5639,0.6742,0.4600,0.4591,6
9,0.5807,0.3678,0.3399,0.7374,0.1248,0.3161,0.3528,4
10,1.0466,0.7033,0.6231,0.7643,0.3076,0.5697,0.3962,4
11,1.6848,0.4245,0.4949,0.6052,0.4278,0.2136,0.2694,5
12,1.6851,0.4962,0.5103,0.3966,0.4344,0.2972,0.2430,6
13,1.6994,0.4429,0.7262,1.1097,0.8385,0.5765,0.7738,1
14,1.7700,0.5743,0.2910,0.7720,0.5272,0.5612,0.5622,2
15,1.7962,0.4051,0.4755,0.5858,0.4084,0.1942,0.2499,5
16,1.8776,0.6213,0.6917,0.6955,0.6246,0.4104,0.4095,6
17,1.8790,0.3996,0.1850,0.6133,0.5299,0.3981,0.4523,2
18,1.8829,0.6508,0.7213,0.6849,0.6541,0.4400,0.4390,6
19,1.9471,0.7995,0.5162,0.6151,0.4917,0.6659,0.4686,6
20,1.9496,0.2147,0.2975,0.6810,0.4099,0.1478,0.3452,5
21,1.9503,0.3000,0.4698,0.8532,0.5821,0.3200,0.5174,1
22,1.9695,1.2533,0.9699,0.5865,0.9454,1.1197,0.9223,3
23,1.9967,0.6246,0.6950,0.6988,0.6279,0.4137,0.4128,6
24,2.0657,0.3324,0.5021,0.8856,0.6145,0.3524,0.5498,1
25,2.0689,0.6233,0.6937,0.6573,0.6266,0.4124,0.4115,6
26,2.2760,0.4076,0.4780,0.7293,0.4582,0.1967,0.3935,5
27,2.2770,0.3432,0.5130,0.8964,0.6253,0.3632,0.5606,1
28,2.2956,0.5690,0.6394,0.8907,0.6196,0.3581,0.5549,5
29,2.3041,0.7038,0.7743,0.5968,0.7072,0.4930,0.4921,6
30,2.6692,0.5804,0.6508,0.9021,0.6310,0.3695,0.5662,5
31,2.6719,0.3151,0.4848,0.8683,0.5972,0.3351,0.5325,1
32,2.6768,0.2797,0.4494,0.8329,0.5618,0.3088,0.4971,1
33,2.6932,0.2945,0.4642,0.8477,0.5766,0.3145,0.5119,1
34,2.7102,0.4152,0.4857,0.4693,0.4185,0.2044,0.2034,6
35,2.7138,0.2437,0.3141,0.5845,0.3134,0.0513,0.2486,5
36,2.7290,0.3918,0.4623,0.5489,0.3951,0.1810,0.2131,5
37,2.7372,0.9532,1.0237,0.5317,0.9566,0.7424,0.7415,3
38,2.7374,0.2972,0.5805,0.9639,0.6928,0.4307,0.6281,1
39,2.7429,0.4199,0.4194,0.8665,0.2539,0.4303,0.4819,4
40,2.7471,0.4114,0.4818,0.4654,0.4147,0.2005,0.1996,6
41,2.7478,0.4078,0.4782,0.4820,0.4111,0.1969,0.1960,6
42,2.7545,1.0515,1.1219,0.6299,1.0548,0.8406,0.8397,3
43,2.7549,0.4358,0.7191,1.1026,0.8315,0.5694,0.7668,1
44,2.7570,0.3448,0.6281,1.0116,0.7404,0.4784,0.6757,1
45,2.7669,0.3296,0.4173,0.8644,0.2518,0.4269,0.4798,4
46,2.7918,0.3221,0.4919,0.8754,0.6043,0.3422,0.5395,1
47,2.7939,0.6464,0.7169,0.3550,0.6497,0.4356,0.4346,3
48,2.7985,0.1767,0.2472,0.5176,0.2464,0.0494,0.1817,5
49,2.7996,0.0376,0.3209,0.7043,0.4332,0.2301,0.3685,1
50,2.8041,0.4533,0.5237,0.6104,0.4566,0.2424,0.2745,5
51,2.8053,0.2088,0.4357,0.8829,0.5393,0.3542,0.4983,1
52,2.8060,0.3509,0.5207,0.9042,0.6330,0.3710,0.5683,1
53,2.8087,0.6629,0.7334,0.5559,0.6663,0.4521,0.4511,6
54,2.8103,0.1387,0.4081,0.7915,0.5204,0.2687,0.4557,1
55,2.8201,0.4681,0.4822,0.3685,0.4063,0.2692,0.2149,6
56,2.8474,0.2917,0.3653,0.8125,0.1999,0.2838,0.4279,4
57,2.8506,0.8143,0.5310,0.4621,0.6876,0.6807,0.4834,3
58,2.8633,0.5578,0.6282,0.8795,0.6084,0.3469,0.5436,5
59,2.9015,0.5615,0.6320,0.8833,0.6121,0.3507,0.5474,5
60,2.9060,0.4789,0.3742,0.2604,0.3522,0.3453,0.1480,6
61,2.9242,0.3025,0.4723,0.8558,0.5846,0.3226,0.5199,1
62,2.9439,0.1112,0.3946,0.7780,0.5069,0.2448,0.4422,1
63,2.9576,0.3347,0.5045,0.8879,0.6168,0.3547,0.5521,1
64,2.9693,0.6003,0.6708,0.6344,0.6036,0.3895,0.3885,6
65,2.9733,0.2044,0.2748,0.5452,0.2741,0.0218,0.2094,5
66,2.9919,0.3933,0.4638,0.7151,0.4440,0.1825,0.3792,5
67,2.9935,0.4347,0.3643,0.8563,0.6115,0.6456,0.6465,2
68,3.0060,0.3664,0.4798,0.9270,0.3144,0.3983,0.5424,4
69,3.0093,0.1745,0.3460,0.7931,0.2683,0.2827,0.4085,1
70,3.0110,0.1332,0.3602,0.8074,0.3713,0.2950,0.4227,1
71,3.0149,0.1362,0.3632,0.8104,0.3743,0.2920,0.4257,1
72,3.0195,0.7498,0.5228,0.2058,0.6882,0.6043,0.4603,3
