spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.2224,0.2610,0.5105,0.8940,0.6229,0.4600,0.5581,1
1,0.2707,0.1763,0.2449,0.5054,0.2251,0.0370,0.1604,5
2,0.3038,1.5761,1.2928,1.1653,1.1805,1.4425,1.2452,3
3,0.3704,0.5916,0.6621,0.6659,0.5950,0.3808,0.3798,6
4,0.4291,0.6021,0.6726,0.6764,0.6055,0.3913,0.3903,6
5,0.4671,0.4725,0.5430,0.7943,0.5231,0.2978,0.4584,5
6,0.4751,0.5993,0.6260,0.4486,0.5589,0.4538,0.3438,6
7,0.4818,0.5992,0.6697,0.4923,0.6026,0.4102,0.3875,6
8,0.5053,0.6496,0.5757,0.3982,0.5881,0.5042,0.3601,6
9,0.5706,0.2767,0.5600,0.9435,0.6724,0.4104,0.6077,1
10,0.5807,1.4711,1.1878,1.2799,1.0754,1.3375,1.1402,4
11,0.5892,0.5893,0.6598,0.3623,0.5927,0.4435,0.3776,3
12,0.5912,0.3742,0.6575,1.0410,0.7699,0.5385,0.7051,1
13,0.5948,0.5043,0.5747,0.8260,0.5549,0.2934,0.4901,5
14,0.5967,0.5511,0.6215,0.6253,0.5544,0.3737,0.3393,6
15,0.6430,0.5233,0.5937,0.8450,0.5739,0.3124,0.5092,5
16,0.7038,0.9091,0.9796,0.4875,0.9124,0.7606,0.6973,3
17,0.7694,0.5820,0.6525,0.4750,0.5854,0.4274,0.3702,6
18,0.7715,0.6299,0.7004,0.7042,0.6332,0.4191,0.4181,6
19,0.7938,0.5999,0.6275,0.3551,0.5603,0.4544,0.3452,6
20,0.8143,0.5701,0.6071,0.5707,0.5400,0.4246,0.3249,6
21,0.8249,0.5375,0.6032,0.6070,0.5361,0.3921,0.3210,6
22,0.8341,0.3470,0.4174,0.6687,0.3976,0.1371,0.3328,5
23,0.9445,0.9260,0.9595,0.4675,0.8924,0.7806,0.6773,3
24,0.9532,0.5471,0.6175,0.6214,0.5504,0.3777,0.3353,6
25,0.9735,0.5772,0.6001,0.5637,0.5330,0.4317,0.3178,6
26,0.9993,1.0440,1.1145,0.6224,1.0473,0.8332,0.8322,3
27,1.0221,0.3595,0.6428,1.0263,0.7551,0.5013,0.6904,1
28,1.0247,0.6208,0.6913,0.5138,0.6242,0.4100,0.4090,6
29,1.0277,0.6012,0.6241,0.4467,0.5570,0.4558,0.3419,6
30,1.0524,0.4158,0.3323,0.4425,0.3542,0.2703,0.1829,6
31,1.0646,0.2516,0.4213,0.8048,0.5337,0.3285,0.4690,1
32,1.0657,0.2469,0.5302,0.9137,0.6425,0.4403,0.5778,1
33,1.0678,0.8164,0.7862,0.2942,0.7548,0.6709,0.5269,3
34,1.0715,0.2278,0.3622,0.7456,0.5586,0.4268,0.4810,1
35,1.0788,0.3065,0.5010,0.8845,0.6373,0.5055,0.5597,1
36,1.0871,0.4909,0.5613,0.8126,0.5415,0.2800,0.4768,5
37,1.0994,0.4916,0.5621,0.8134,0.5423,0.2808,0.4775,5
38,1.1586,1.2724,1.0454,0.7074,1.2109,1.1269,0.9829,3
39,1.1852,0.3561,0.3083,0.6918,0.5734,0.4416,0.4958,2
40,1.1884,0.5910,0.6615,0.6251,0.5944,0.3802,0.3792,6
41,1.1924,0.5911,0.6615,0.6653,0.5944,0.3802,0.3793,6
42,1.1979,0.2711,0.5364,0.9199,0.6488,0.4701,0.5840,1
43,1.1985,0.7175,0.6271,0.1987,0.4645,0.5839,0.3866,3
44,1.2031,0.5781,0.3402,0.6667,0.2411,0.4553,0.4562,4
45,1.2038,0.3129,0.3833,0.6633,0.3922,0.1743,0.3274,5
46,1.2556,0.9099,0.9804,0.4883,0.9133,0.6991,0.6982,3
47,1.2590,0.5841,0.6412,0.4638,0.5741,0.4387,0.3590,6
48,1.2607,1.0072,1.0776,0.5856,1.0105,0.7963,0.7954,3
49,1.2627,0.3749,0.6582,1.0416,0.7705,0.5084,0.7058,1
50,1.2643,0.3054,0.4752,0.8587,0.5875,0.3255,0.5228,1
51,1.2692,0.3271,0.3729,0.6242,0.3530,0.1816,0.2883,5
52,1.2708,0.9244,0.9949,0.5028,0.9278,0.7453,0.7126,3
53,1.2735,1.0729,1.1433,0.6513,1.0762,0.8620,0.8611,3
54,1.2777,0.2999,0.4697,0.8532,0.5821,0.3200,0.5173,1
55,1.2784,0.3409,0.4114,0.6914,0.4202,0.1582,0.3555,5
56,1.2816,0.6133,0.6838,0.5063,0.6167,0.4025,0.4015,6
57,1.2900,0.3661,0.4366,0.6879,0.4167,0.1553,0.3520,5
58,1.2916,0.1807,0.3306,0.7778,0.2150,0.3361,0.3932,1
59,1.2955,0.2622,0.5093,0.8928,0.6217,0.4612,0.5569,1
60,1.3071,0.4644,0.5327,0.9161,0.7952,0.6634,0.7176,1
61,1.3096,0.2710,0.3468,0.7303,0.6019,0.4700,0.5243,1
62,1.3226,0.6280,0.6984,0.5210,0.6313,0.4171,0.4162,6
63,1.3474,0.5866,0.6387,0.4613,0.5716,0.4411,0.3565,6
64,1.3760,0.3733,0.3592,0.7930,0.7041,0.5823,0.6265,2
65,1.3807,0.2706,0.3938,0.7773,0.5062,0.3560,0.4415,1
66,1.4154,0.5007,0.5712,0.8225,0.5514,0.2899,0.4866,5
67,1.4227,0.6260,0.5993,0.4218,0.5645,0.4806,0.3365,6
68,1.4326,0.5825,0.6529,0.6165,0.5858,0.3789,0.3707,6
69,1.4491,0.9265,0.8561,1.3481,0.9730,1.1374,1.1383,2
70,1.4754,0.3639,0.6473,1.0307,0.7596,0.5488,0.6949,1
71,1.4799,0.5212,0.5917,0.8430,0.5718,0.3104,0.5071,5
72,1.4941,0.5827,0.6532,0.6570,0.5861,0.3719,0.3710,6
73,1.4961,0.2583,0.4061,0.7896,0.5185,0.3438,0.4537,1
74,1.5019,0.3286,0.4983,0.8818,0.6107,0.3486,0.5460,1
75,1.5038,0.3616,0.4320,0.4156,0.3649,0.2005,0.1498,6
76,1.5113,0.5911,0.5233,1.0127,0.5878,0.8020,0.8029,2
77,1.5218,0.1557,0.3191,0.7025,0.4726,0.3408,0.3950,1
78,1.5236,0.5043,0.5747,0.8260,0.5549,0.2934,0.4902,5
79,1.5239,0.3637,0.6470,1.0305,0.7593,0.4973,0.6946,1
80,1.5248,0.6108,0.4772,0.7306,0.2151,0.4772,0.4160,4
81,1.5703,1.0640,0.7806,1.0647,0.6683,0.9304,0.8549,4
82,1.5718,0.6437,0.5836,0.3112,0.5822,0.4982,0.3542,3
83,1.5744,1.1221,1.1926,0.7005,1.1254,0.9113,0.9103,3
84,1.5748,0.6501,0.7205,0.6841,0.6534,0.4392,0.4383,6
85,1.5907,0.3698,0.6273,1.0108,0.7397,0.5688,0.6749,1
86,1.5989,0.5808,0.5950,0.1846,0.5279,0.4353,0.3128,3
87,1.5997,0.1213,0.3498,0.7333,0.4622,0.2801,0.3974,1
88,1.6005,0.3468,0.4173,0.6686,0.3974,0.1372,0.3327,5
89,1.6016,0.3358,0.6191,1.0026,0.7315,0.5250,0.6667,1
90,1.6050,0.3953,0.6786,1.0621,0.7909,0.5289,0.7262,1
91,1.6055,0.5353,0.6057,0.8570,0.5859,0.3244,0.5211,5
92,1.6067,0.6370,0.7074,0.7112,0.6403,0.4261,0.4252,6
93,1.6071,1.0601,1.1305,0.6385,1.0634,0.8492,0.8483,3
94,1.6075,1.1424,0.9154,0.4682,1.0809,0.9969,0.8529,3
95,1.6084,0.6805,0.6641,0.2358,0.4619,0.5469,0.3968,3
96,1.6157,0.9167,0.9871,0.4951,0.9200,0.7530,0.7049,3
97,1.7158,0.3373,0.6206,1.0041,0.7329,0.5235,0.6682,1
98,1.7719,0.5954,0.5453,0.5491,0.5339,0.4500,0.3059,6
99,1.9307,0.5781,0.6472,0.4698,0.5801,0.4326,0.3650,6
100,1.9503,0.6344,0.7048,0.5274,0.6377,0.4235,0.4226,6
101,1.9592,0.9752,0.6919,1.0660,0.6909,0.8553,0.8562,4
102,1.9644,0.6162,0.6867,0.3892,0.6196,0.4166,0.4044,3
103,1.9669,0.5823,0.5584,0.5622,0.5208,0.4369,0.2928,6
104,1.9734,0.9506,1.0210,0.5290,0.9539,0.7397,0.7388,3
105,1.9893,0.2503,0.5336,0.9171,0.6460,0.4368,0.5813,1
106,2.0020,0.9758,1.0462,0.5542,0.9791,0.8061,0.7640,3
107,2.0156,0.5780,0.6485,0.6523,0.5813,0.3672,0.3662,6
108,2.0236,0.9254,0.6984,0.6517,0.8639,0.7899,0.6359,6
109,2.0289,0.3894,0.6727,1.0562,0.7851,0.5234,0.7203,1
110,2.0341,0.5915,0.5857,0.5493,0.5300,0.4461,0.3035,6
111,2.0500,0.3153,0.5986,0.9821,0.7109,0.4489,0.6462,1
112,2.0582,0.9376,1.0081,0.5160,0.9409,0.7321,0.7258,3
113,2.0604,0.5120,0.5825,0.8338,0.5626,0.3012,0.4979,5
114,2.0646,0.6744,0.5510,0.3735,0.6128,0.5289,0.3848,3
115,2.0764,0.3678,0.6511,1.0346,0.7634,0.5450,0.6987,1
116,2.0766,0.3966,0.6799,1.0634,0.7923,0.5302,0.7276,1
117,2.0964,0.5912,0.6575,0.3601,0.5904,0.4457,0.3753,3
118,2.0980,0.5716,0.6421,0.8934,0.6223,0.3608,0.5575,5
119,2.1266,0.5370,0.6074,0.8587,0.5876,0.3261,0.5228,5
120,2.1362,0.6314,0.7018,0.7057,0.6347,0.4205,0.4196,6
121,2.1365,1.0674,1.1378,0.6458,1.0707,0.8565,0.8556,3
122,2.1368,0.6255,0.6960,0.6596,0.6289,0.4147,0.4138,6
123,2.1539,0.9346,0.9509,0.4589,0.8838,0.7892,0.6687,3
124,2.1599,0.3892,0.6725,1.0560,0.7849,0.5235,0.7202,1
125,2.1636,0.2680,0.4378,0.8213,0.5502,0.3121,0.4854,1
126,2.1678,0.2768,0.3876,0.7711,0.5000,0.3622,0.4353,1
127,2.1724,0.5216,0.5920,0.8433,0.5722,0.3107,0.5074,5
128,2.1729,1.0884,0.8615,0.6088,1.0269,0.9430,0.7989,3
129,2.1805,0.5834,0.6538,0.6577,0.5867,0.3725,0.3716,6
130,2.1816,0.5972,0.6676,0.6312,0.6005,0.3863,0.3854,6
131,2.1907,0.2452,0.5285,0.9120,0.6408,0.4420,0.5761,1
132,2.1920,0.5416,0.6121,0.8634,0.5923,0.3308,0.5275,5
133,2.1963,1.0476,0.8207,0.8693,0.9861,0.9022,0.7581,6
134,2.1970,0.4967,0.4895,0.7408,0.4825,0.3513,0.4049,5
135,2.2418,0.5431,0.6135,0.8648,0.5937,0.3322,0.5289,5
136,2.2580,0.7884,0.7179,1.2100,0.7850,0.9992,1.0001,2
137,2.2787,0.5757,0.6015,0.5651,0.5344,0.4303,0.3193,6
138,2.2880,0.4364,0.3088,0.4292,0.1834,0.3028,0.1085,6
139,2.2961,0.9616,1.0320,0.5400,0.9649,0.7507,0.7498,3
140,2.3004,0.4043,0.3738,0.3574,0.3428,0.2588,0.1148,6
141,2.3050,0.5419,0.6124,0.8637,0.5926,0.3311,0.5278,5
142,2.3148,0.3088,0.4786,0.8621,0.5909,0.3288,0.5262,1
143,2.3232,0.4632,0.4194,0.3057,0.3139,0.3297,0.1521,6
144,2.3254,1.1530,1.0406,0.9505,0.7573,1.0194,0.8220,4
145,2.3391,0.9134,0.6864,0.2393,0.8519,0.7680,0.6239,3
146,2.3393,0.2673,0.4371,0.8206,0.5494,0.3128,0.4847,1
147,2.3396,0.6177,0.4703,0.7238,0.2220,0.4841,0.4228,4
148,2.3407,0.6130,0.6835,0.5060,0.6164,0.4022,0.4012,6
149,2.3664,0.3208,0.3792,0.6305,0.3593,0.1753,0.2946,5
150,2.3695,0.5880,0.6322,0.2703,0.5650,0.4425,0.3499,3
151,2.3831,0.6178,0.6883,0.5109,0.6212,0.4070,0.4061,6
152,2.3872,1.1480,0.8647,0.9670,0.7524,1.0144,0.8171,4
153,2.4008,0.8751,0.5918,0.3682,0.4794,0.7415,0.5442,3
154,2.4030,0.5871,0.6575,0.6613,0.5904,0.3762,0.3753,6
155,2.4032,1.0933,0.8100,0.4266,0.6977,0.9598,0.7624,3
156,2.4051,0.3490,0.4194,0.6707,0.3996,0.1381,0.3349,5
157,2.4225,0.7167,0.5320,0.2371,0.6552,0.5713,0.4272,3
158,2.4282,0.9869,0.8987,0.4066,0.9254,0.8415,0.6974,3
159,2.4366,0.9710,1.0414,0.5494,0.9743,0.7601,0.7592,3
160,2.4380,0.6514,0.7219,0.5445,0.6548,0.4406,0.4397,6
161,2.4535,0.6057,0.4392,0.2599,0.3528,0.4721,0.2748,3
162,2.4762,0.9344,1.0048,0.5128,0.9377,0.7353,0.7226,3
