spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.4322,0.9366,1.0070,0.5150,0.9399,0.7725,0.7248,3
1,0.4560,0.4664,0.2691,0.6234,0.5400,0.4082,0.4624,2
2,0.5098,0.3615,0.3740,0.7131,0.4420,0.3032,0.3772,5
3,0.5673,1.1112,0.8843,0.4371,1.0497,0.9658,0.8217,3
4,0.6388,0.4371,0.5076,0.8467,0.5755,0.3135,0.5108,5
5,0.6434,0.3652,0.4357,0.7747,0.5036,0.2416,0.4389,5
6,0.6592,0.4764,0.5469,0.8860,0.6148,0.3528,0.5501,5
7,0.6838,0.4256,0.4961,0.8352,0.5641,0.3020,0.4993,5
8,0.6889,0.4726,0.5431,0.6303,0.4759,0.2618,0.2944,5
9,0.7275,0.7490,0.6301,0.6900,0.3534,0.6155,0.4181,4
10,0.7654,0.3861,0.4565,0.7956,0.5245,0.2624,0.4597,5
11,0.7724,0.3810,0.3545,0.6936,0.4545,0.3227,0.3769,5
12,0.7791,1.1046,1.1751,0.6830,1.1080,0.8938,0.8928,3
13,0.7919,0.4103,0.4807,0.7639,0.4928,0.2307,0.4281,5
14,0.8036,0.6455,0.4185,0.5506,0.5840,0.5000,0.3896,6
15,0.8151,0.3374,0.4078,0.7469,0.4758,0.2694,0.4111,5
16,0.8157,0.8244,0.7540,1.2460,1.0615,1.0353,1.0362,2
17,0.8249,0.4057,0.3298,0.6689,0.4793,0.3474,0.4017,2
18,0.8290,0.4094,0.3261,0.6652,0.4830,0.3512,0.4054,2
19,0.8725,0.4485,0.5189,0.8021,0.5310,0.2689,0.4663,5
20,0.9147,0.6131,0.5990,1.0273,0.9439,0.8121,0.8663,2
21,0.9561,1.0416,0.8452,0.3675,0.9801,0.8962,0.7521,3
22,0.9572,0.3656,0.5645,0.9480,0.6964,0.5646,0.6188,1
23,1.0005,0.5683,0.5542,0.9826,0.8991,0.7673,0.8215,2
24,1.0978,1.4166,1.1429,1.6349,1.2100,1.4242,1.4251,2
25,1.1311,0.1619,0.2771,0.6606,0.4927,0.3609,0.4151,1
26,1.2753,0.3821,0.6654,1.0489,0.7778,0.5157,0.7130,1
27,1.3645,0.3759,0.6592,1.0427,0.7716,0.5095,0.7068,1
28,1.3887,0.4030,0.5270,0.9105,0.7339,0.6020,0.6563,1
29,1.4059,0.5015,0.5719,0.9110,0.6399,0.3778,0.5751,5
30,1.4217,0.3751,0.6585,1.0419,0.7708,0.5087,0.7061,1
31,4.4525,0.7582,0.7441,1.1725,1.0891,0.9572,1.0114,2
32,4.5235,0.5466,0.3196,0.3198,0.4851,0.4011,0.2571,6
33,4.5344,0.8258,0.5425,0.3892,0.5011,0.6922,0.4949,3
34,4.5855,0.4843,0.3006,0.5855,0.5020,0.3702,0.4244,2
35,4.6323,1.2238,0.9405,0.7872,0.8991,1.0902,0.8929,3
36,4.7360,0.6246,0.3412,0.2808,0.4692,0.4910,0.2936,3
37,4.7383,0.3536,0.3819,0.7210,0.4499,0.2954,0.3851,5
38,4.9036,1.1545,1.1404,1.5687,1.4853,1.3535,1.4077,2
39,4.9663,0.4562,0.7395,1.1229,0.8518,0.5897,0.7871,1
40,4.9680,0.3299,0.6107,0.9942,0.7231,0.5289,0.6583,1
41,4.9794,0.3485,0.6319,1.0153,0.7442,0.5078,0.6795,1
