spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.7736,0.7733,0.5463,0.7263,0.7117,0.6278,0.5653,2
1,1.9083,0.6566,0.4457,0.6096,0.5951,0.5111,0.4486,2
2,1.9473,0.3000,0.2264,0.6547,0.5713,0.4394,0.4937,2
3,2.4231,0.6849,0.7553,0.8905,0.6882,0.4740,0.5546,5
4,2.5714,0.6425,0.7129,0.8481,0.6458,0.4317,0.5122,5
5,2.8702,0.8857,0.6588,0.2116,0.8242,0.7403,0.5962,3
6,3.7247,2.2724,1.9891,1.6056,1.8767,2.1388,1.9414,3
7,4.9574,0.3695,0.2991,0.7911,0.4711,0.5804,0.5813,2
8,5.1128,0.7408,0.8112,0.5171,0.7441,0.5299,0.5290,3
9,5.1365,0.5591,0.6455,1.0290,0.8900,0.7581,0.8124,1
10,5.2208,1.1628,0.9358,0.4886,1.1013,1.0173,0.8733,3
11,5.4635,0.6865,0.7569,0.4628,0.6898,0.4756,0.4747,3
12,6.1228,0.9262,0.6992,0.4499,0.8647,0.7807,0.6367,3
13,6.2354,0.7440,0.8144,0.5203,0.7473,0.5331,0.5322,3
14,6.2803,0.4878,0.6253,1.0087,0.8187,0.6868,0.7410,1
