spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.4702,0.6049,0.6329,1.0192,0.9358,0.8039,0.8582,1
1,0.4780,0.2389,0.4131,0.7966,0.5697,0.4379,0.4921,1
2,0.4924,0.3738,0.4802,0.8637,0.5925,0.4272,0.5278,1
3,0.5035,0.3576,0.3435,0.7719,0.6884,0.5566,0.6108,2
4,0.5039,1.1201,0.9041,1.3962,0.9712,1.1854,1.1864,2
5,0.5067,0.4204,0.4336,0.8171,0.6056,0.4738,0.5280,1
6,0.5144,0.3986,0.4621,0.8455,0.7294,0.5976,0.6518,1
7,0.5192,0.5525,0.4076,0.5156,0.4910,0.4070,0.3173,6
8,0.5742,0.4606,0.3934,0.7768,0.6459,0.5141,0.5683,2
9,0.5776,0.5676,0.3511,0.5414,0.5061,0.4221,0.3804,2
10,0.5780,1.0668,1.0276,0.5355,1.0053,0.9214,0.7773,3
11,0.6198,0.6128,0.3858,0.3706,0.5513,0.4673,0.3233,6
12,0.6331,0.4571,0.3867,0.8787,0.5313,0.6680,0.6689,2
13,0.6370,0.4695,0.3991,0.8911,0.5372,0.6804,0.6813,2
14,0.6492,0.5497,0.2664,0.5068,0.2250,0.4162,0.2970,4
15,0.6503,0.5276,0.4572,0.9492,0.7647,0.7385,0.7394,2
16,0.6530,0.3204,0.1358,0.4541,0.2092,0.1895,0.1904,2
17,0.6624,0.4066,0.5443,0.9278,0.6567,0.3946,0.5919,5
18,0.6630,0.5253,0.4349,0.5429,0.4637,0.3798,0.2901,6
19,0.6703,0.2666,0.2702,0.7174,0.3407,0.4775,0.4784,1
20,0.6710,0.4443,0.4745,0.6304,0.4073,0.2988,0.2945,6
21,0.6715,0.3011,0.1414,0.5698,0.4863,0.3545,0.4087,2
22,0.6819,0.5687,0.3966,0.3366,0.5072,0.4232,0.2792,6
23,0.6870,0.3822,0.3681,0.7964,0.7130,0.5812,0.6354,2
24,0.6882,0.5890,0.3620,0.5628,0.5275,0.4436,0.4018,2
25,0.6963,0.4097,0.4443,0.8277,0.5950,0.4631,0.5174,1
26,0.6990,0.3210,0.3310,0.7353,0.6518,0.5200,0.5742,1
27,0.7001,0.3577,0.1981,0.6264,0.5430,0.4112,0.4654,2
28,0.7033,0.9409,0.9268,1.3552,1.2717,1.1399,1.1941,2
29,0.7162,0.4649,0.7482,1.1317,0.8606,0.6246,0.7958,1
30,0.7193,0.4964,0.3576,0.7650,0.6816,0.5498,0.6040,2
31,0.7301,0.6848,0.4578,0.4427,0.6233,0.5394,0.3953,6
32,0.7354,0.2593,0.3927,0.7762,0.5902,0.4583,0.5125,1
33,0.8077,0.3220,0.3300,0.7362,0.6528,0.5210,0.5752,1
34,0.8088,0.3618,0.2363,0.6646,0.5812,0.4494,0.5036,2
35,0.8193,0.8062,0.5792,0.4509,0.7446,0.6607,0.5167,3
36,0.8238,0.3855,0.1021,0.4934,0.3089,0.2827,0.2836,2
37,0.8314,0.6328,0.4059,0.3907,0.5713,0.4874,0.3433,6
38,0.8347,0.3146,0.1549,0.5833,0.4999,0.3680,0.4222,2
39,0.8368,0.4992,0.4287,0.9208,0.5733,0.7100,0.7109,2
40,0.8383,0.7067,0.6159,1.1079,0.6830,0.8972,0.8981,2
41,0.8451,0.7589,0.5319,0.3737,0.6973,0.6134,0.4694,3
42,0.8475,0.2634,0.1037,0.5321,0.4487,0.3168,0.3710,2
43,0.8478,0.8374,0.6105,0.5953,0.7759,0.6920,0.5479,6
44,0.8539,0.7957,0.5687,0.4105,0.7341,0.6502,0.5062,3
45,0.8623,0.6523,0.3690,0.7603,0.5758,0.5496,0.5505,2
46,0.8749,0.6855,0.4585,0.6593,0.6240,0.5401,0.4983,2
47,0.8823,0.3377,0.2122,0.6405,0.5571,0.4253,0.4795,2
48,0.9084,0.8223,0.5390,0.9809,0.5560,0.7701,0.7711,2
49,0.9091,0.5808,0.3845,0.3387,0.5193,0.4354,0.2913,6
50,0.9126,0.3388,0.2133,0.6416,0.5582,0.4264,0.4806,2
51,0.9288,0.3165,0.3355,0.7307,0.6473,0.5155,0.5697,1
52,0.9497,0.3696,0.3556,0.7839,0.7005,0.5686,0.6229,2
53,0.9532,0.4421,0.3166,0.7449,0.6615,0.5297,0.5839,2
54,0.9544,0.6444,0.4174,0.4022,0.5828,0.4989,0.3549,6
55,0.9664,0.4196,0.4344,0.8179,0.6048,0.4730,0.5272,1
56,0.9772,0.3351,0.2096,0.6380,0.5545,0.4227,0.4769,2
57,0.9778,0.7310,0.5040,0.4888,0.6695,0.5855,0.4415,6
58,0.9850,1.0126,0.7856,0.6573,0.9510,0.8671,0.7231,3
59,1.0017,0.5301,0.3886,0.5445,0.4686,0.3846,0.3429,6
60,1.0139,0.5733,0.3868,0.4992,0.5118,0.4279,0.3381,6
61,1.0222,0.2787,0.1190,0.5474,0.4639,0.3321,0.3863,2
62,1.0359,1.0229,1.0934,0.6013,1.0263,0.8556,0.8111,3
63,1.0551,0.9517,0.7247,0.2776,0.8902,0.8062,0.6622,3
64,1.1217,0.5446,0.2613,0.6526,0.4680,0.4419,0.4428,2
65,1.1369,0.6799,0.4529,0.6057,0.6183,0.5344,0.4447,6
66,1.1521,0.3743,0.4797,0.8632,0.5920,0.4277,0.5273,1
67,1.1717,0.8294,0.6024,0.5872,0.7678,0.6839,0.5399,6
68,1.2421,0.9532,0.7987,0.3067,0.8917,0.8078,0.6637,3
69,1.2441,0.7069,0.4800,0.4648,0.6454,0.5615,0.4174,6
70,1.2539,0.9788,0.7732,0.3046,0.9173,0.8333,0.6893,3
71,1.3062,0.3096,0.3425,0.7259,0.6404,0.5086,0.5628,1
72,1.3068,0.3147,0.2443,0.7363,0.3824,0.5256,0.5265,2
73,1.3123,0.2340,0.1184,0.5027,0.4192,0.2874,0.3416,2
74,1.3130,0.3695,0.2990,0.7911,0.6065,0.5803,0.5813,2
75,1.3138,0.3041,0.3479,0.7314,0.6350,0.5031,0.5573,1
76,1.3169,0.2488,0.4032,0.7867,0.5796,0.4478,0.5020,1
77,1.3193,0.6553,0.6412,1.0695,0.9861,0.8543,0.9085,2
78,1.3198,0.3200,0.1945,0.6229,0.5394,0.4076,0.4618,2
79,1.3270,0.1747,0.3421,0.7893,0.2476,0.3856,0.4046,1
80,1.3616,0.3800,0.4740,0.8574,0.5863,0.4334,0.5216,1
81,1.4213,0.2699,0.3821,0.7656,0.6007,0.4689,0.5231,1
82,1.4518,0.4300,0.5004,0.6563,0.4333,0.2729,0.3204,5
83,1.4544,0.1875,0.1714,0.5549,0.4069,0.2751,0.3293,2
84,1.4558,0.1982,0.4539,0.8373,0.5662,0.3972,0.5015,1
85,1.4815,1.0861,0.8592,0.4120,1.0246,0.9407,0.7966,3
86,1.4972,0.2642,0.3878,0.7713,0.5950,0.4632,0.5174,1
87,1.5003,0.3764,0.5141,0.8976,0.6265,0.3933,0.5617,1
88,1.5131,0.3405,0.3264,0.7548,0.6714,0.5395,0.5937,2
89,1.5250,0.4646,0.4956,0.6035,0.4284,0.3191,0.2677,6
90,1.5335,0.5858,0.5881,1.0000,0.9166,0.7848,0.8390,1
91,1.5380,0.3019,0.3501,0.7336,0.6327,0.5009,0.5551,1
92,1.5410,0.4401,0.1568,0.5481,0.3635,0.3374,0.3383,2
93,1.5514,1.0507,1.0437,0.5517,0.9891,0.9052,0.7615,3
94,1.5537,0.2753,0.2415,0.6969,0.3429,0.4861,0.4870,2
95,1.5566,0.4577,0.7161,1.0996,0.8285,0.6567,0.7638,1
96,1.5681,0.4584,0.5018,0.6097,0.4347,0.3129,0.2739,6
97,1.5804,0.2874,0.2823,0.7295,0.5244,0.4983,0.4992,2
98,1.5821,0.3391,0.5216,0.9050,0.6699,0.5381,0.5923,1
99,1.5830,0.4827,0.4774,0.5854,0.4212,0.3373,0.2495,6
100,1.5864,0.5439,0.4734,0.9655,0.6180,0.7547,0.7556,2
101,1.5933,0.2152,0.1372,0.5207,0.4004,0.2686,0.3228,2
102,1.6016,0.3943,0.3802,0.8086,0.7251,0.5933,0.6475,2
103,1.6219,1.0311,0.9283,1.4204,0.9954,1.2096,1.2105,2
104,1.6231,1.1637,0.8804,1.3649,0.9400,1.1542,1.1551,2
105,1.6241,0.3416,0.3114,0.7586,0.2155,0.4297,0.4306,4
106,1.6257,0.2735,0.2633,0.7105,0.3476,0.4844,0.4853,2
107,1.6286,0.2577,0.0980,0.5264,0.4429,0.3111,0.3653,2
108,1.6318,0.4061,0.5438,0.9273,0.6562,0.3941,0.5914,5
109,1.6424,0.2950,0.3570,0.7404,0.6259,0.4940,0.5483,1
110,1.6429,0.4456,0.2524,0.7444,0.3195,0.5337,0.5346,2
111,1.6438,0.6189,0.5484,1.0405,0.6156,0.8297,0.8307,2
112,1.6479,0.4580,0.7413,1.1248,0.8537,0.6315,0.7889,1
113,1.6587,0.2430,0.1094,0.5117,0.4282,0.2964,0.3506,2
114,1.6601,1.0608,0.7775,1.2465,0.8215,1.0357,1.0367,2
115,1.6739,0.6371,0.5667,1.0587,0.6338,0.8480,0.8489,2
116,1.6749,0.3127,0.2423,0.7343,0.3804,0.5236,0.5245,2
117,1.6771,0.7990,0.5156,0.9575,0.5326,0.7467,0.7477,2
118,1.6907,0.4968,0.6771,1.0606,0.8276,0.6958,0.7500,1
119,1.6944,0.6237,0.3404,0.5808,0.2990,0.4902,0.3710,4
120,1.6980,0.3564,0.3423,0.7707,0.6872,0.5554,0.6096,2
121,1.7091,0.3963,0.3822,0.8105,0.7271,0.5953,0.6495,2
122,1.7126,0.8117,0.5284,0.9702,0.5453,0.7595,0.7604,2
123,1.7143,0.3720,0.3579,0.7863,0.7028,0.5710,0.6252,2
124,1.7178,0.8186,0.7742,0.2821,0.7571,0.6731,0.5291,3
125,1.7191,0.3834,0.2579,0.6862,0.6028,0.4710,0.5252,2
126,1.7206,0.8919,0.6085,1.0775,0.6526,0.8668,0.8677,2
127,1.7225,0.4236,0.1403,0.5316,0.3470,0.3209,0.3218,2
128,1.7384,1.1971,0.9138,1.1462,0.8014,1.0635,0.9363,4
129,1.7419,0.1554,0.1970,0.5805,0.3406,0.2088,0.2630,1
130,1.7436,0.3807,0.4733,0.8568,0.5856,0.4341,0.5209,1
131,1.7469,0.2728,0.1473,0.5756,0.4922,0.3604,0.4146,2
132,1.7531,0.3671,0.4869,0.8704,0.5992,0.4205,0.5345,1
133,1.7541,0.3745,0.4795,0.8630,0.5918,0.4279,0.5271,1
134,1.7570,0.7774,0.5504,0.5352,0.7158,0.6319,0.4879,6
135,1.7587,0.3906,0.1073,0.4705,0.2794,0.2598,0.2607,2
