spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0404,1.8191,1.7487,2.2407,1.8158,2.0300,2.0309,2
1,0.1259,0.9036,0.8331,1.3252,0.9003,1.1144,1.1154,2
2,1.1053,0.5622,0.5763,0.4555,0.3132,0.3632,0.3090,6
3,1.2880,0.6685,0.7390,0.6962,0.6718,0.4577,0.4567,6
4,1.3240,0.6707,0.7412,0.5567,0.6741,0.4599,0.4590,6
5,1.4018,0.3186,0.4848,0.8683,0.5972,0.3351,0.5324,1
6,1.4038,0.4063,0.4589,0.4615,0.3918,0.2073,0.1767,6
7,1.4547,0.6064,0.6768,0.9234,0.6522,0.3955,0.5875,5
8,1.5038,0.3865,0.4570,0.7035,0.4324,0.1757,0.3676,5
9,1.5808,0.6194,0.6898,0.9364,0.6652,0.4085,0.6005,5
10,2.0181,0.3408,0.5070,0.8905,0.6194,0.3573,0.5546,1
11,2.2711,0.6658,0.7362,0.7339,0.6691,0.4549,0.4540,6
12,2.2844,0.5834,0.6538,0.9004,0.6292,0.3725,0.5645,5
13,2.2987,0.6125,0.6829,0.9294,0.6583,0.4016,0.5936,5
14,2.3159,0.4121,0.4825,0.7579,0.4867,0.2247,0.4220,5
15,2.3229,0.6508,0.7213,0.7190,0.6542,0.4400,0.4391,6
16,2.3603,0.6018,0.6722,0.9187,0.6476,0.3909,0.5829,5
17,2.4166,0.6006,0.6711,0.9176,0.6465,0.3898,0.5817,5
18,2.5065,0.6789,0.7493,0.7470,0.6822,0.4680,0.4671,6
19,2.5679,0.6857,0.7562,0.5717,0.6891,0.4749,0.4740,6
20,2.5766,1.1551,1.2255,0.7335,1.1584,0.9442,0.9433,3
21,2.5896,0.3655,0.5317,0.9152,0.6441,0.3820,0.5793,1
22,2.6196,0.4664,0.7497,1.1332,0.8621,0.6000,0.7974,1
23,2.6339,0.6449,0.7154,0.3243,0.6483,0.4341,0.4331,3
24,2.6503,0.6716,0.7421,0.7398,0.6750,0.4608,0.4599,6
25,2.6507,0.7009,0.7714,0.5869,0.7042,0.4901,0.4891,6
26,2.6538,0.5971,0.6675,0.9141,0.6429,0.3862,0.5782,5
27,2.7646,0.3465,0.5128,0.8962,0.6251,0.3630,0.5604,1
28,2.7687,0.4067,0.4772,0.7237,0.4526,0.1959,0.3878,5
29,2.7709,0.3525,0.5188,0.9022,0.6311,0.3690,0.5664,1
30,2.8190,0.3306,0.6140,0.9974,0.7263,0.4642,0.6616,1
31,2.8542,0.6654,0.7359,0.7336,0.6688,0.4546,0.4537,6
32,3.5534,0.3959,0.4664,0.7417,0.4706,0.2085,0.4059,5
33,3.7059,0.6886,0.7591,0.7164,0.6920,0.4778,0.4769,6
34,3.7116,0.6069,0.6773,0.9239,0.6527,0.3960,0.5880,5
35,3.8459,0.6850,0.7555,0.7532,0.6884,0.4742,0.4733,6
36,3.8502,0.5948,0.6652,0.9118,0.6406,0.3839,0.5759,5
37,3.8526,0.6138,0.6842,0.9308,0.6596,0.4029,0.5949,5
38,3.8581,0.6844,0.7549,0.7122,0.6878,0.4736,0.4726,6
39,3.8595,0.3470,0.6303,1.0138,0.7427,0.4806,0.6779,1
40,3.8875,0.4491,0.5018,0.5043,0.4346,0.2501,0.2195,6
41,3.9279,0.3588,0.5250,0.9085,0.6374,0.3753,0.5727,1
42,3.9548,0.3691,0.4395,0.7149,0.4438,0.1817,0.3790,5
43,3.9778,0.3473,0.5136,0.8970,0.6259,0.3638,0.5612,1
44,4.0164,0.3692,0.5354,0.9189,0.6478,0.3857,0.5830,1
45,4.0231,0.3441,0.6274,1.0109,0.7398,0.4777,0.6750,1
46,4.0994,0.6616,0.7321,0.7298,0.6650,0.4508,0.4499,6
47,4.1187,0.3507,0.5169,0.9004,0.6293,0.3672,0.5646,1
48,4.1804,0.5801,0.6505,0.8971,0.6259,0.3692,0.5612,5
49,4.2932,0.4619,0.7452,1.1287,0.8576,0.5955,0.7929,1
50,4.5794,0.6087,0.6791,0.9257,0.6545,0.3978,0.5898,5
51,4.5909,0.6086,0.6790,0.9255,0.6544,0.3977,0.5897,5
52,4.6223,0.3507,0.5169,0.9004,0.6293,0.3672,0.5645,1
53,4.8556,0.1531,0.4232,0.8273,0.5356,0.3053,0.4708,1
