spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.2292,0.2793,0.3498,0.5862,0.3151,0.0685,0.2503,5
1,0.2463,0.5672,0.6377,0.7537,0.5706,0.3564,0.4179,5
2,0.3074,0.8431,0.5983,0.2956,0.7638,0.7095,0.5358,3
3,0.3077,0.6036,0.6740,0.7901,0.6069,0.3927,0.4542,5
4,0.7332,0.5053,0.4349,0.9269,0.5020,0.7162,0.7171,2
5,0.7438,0.5220,0.5438,0.2465,0.4767,0.3766,0.2615,3
6,0.8687,0.5107,0.5935,0.9770,0.7059,0.4438,0.6411,5
7,0.8756,0.3225,0.6058,0.9893,0.7182,0.4561,0.6534,1
8,0.9009,0.5067,0.5895,0.9730,0.7019,0.4398,0.6371,5
9,0.9161,1.0749,1.1454,0.6533,1.0783,0.8641,0.8631,3
10,0.9637,0.4904,0.5609,0.6769,0.4937,0.3002,0.3410,5
11,0.9798,0.5214,0.6042,0.9877,0.7166,0.4545,0.6518,5
12,1.0995,0.5086,0.5310,0.1834,0.4639,0.3750,0.2488,3
13,1.1019,0.5095,0.5799,0.3838,0.5128,0.3588,0.2977,6
14,1.1106,0.5313,0.6017,0.5129,0.5346,0.3446,0.3195,6
15,1.1229,0.6021,0.6726,0.4480,0.6055,0.3913,0.3903,6
16,1.1256,0.5435,0.6139,0.7300,0.5468,0.3326,0.3941,5
17,1.1401,0.6004,0.6145,0.2469,0.4664,0.4310,0.3472,3
18,1.1519,0.3027,0.5860,0.9695,0.6984,0.4363,0.6336,1
19,1.1660,0.9375,1.0056,0.5136,0.9385,0.7920,0.7234,3
20,1.1746,0.4761,0.5589,0.9424,0.6713,0.4092,0.6065,5
21,1.1833,0.2845,0.5678,0.9513,0.6802,0.4181,0.6154,1
22,1.1856,0.5042,0.5614,0.2297,0.4943,0.3241,0.2792,3
23,1.2345,0.1482,0.4315,0.8150,0.5439,0.3263,0.4791,1
24,1.2374,0.4443,0.5271,0.9106,0.6394,0.3774,0.5747,5
25,1.2758,0.6803,0.4533,0.2009,0.6188,0.5348,0.3908,3
26,1.3179,0.7793,0.7934,0.3699,0.4485,0.5803,0.5261,3
27,1.3188,0.5629,0.6334,0.7494,0.5662,0.3521,0.4136,5
28,1.3192,0.2132,0.4965,0.8800,0.6088,0.3832,0.5441,1
29,1.3367,0.6379,0.7083,0.6195,0.6412,0.4270,0.4261,6
30,1.3369,0.5666,0.6370,0.7531,0.5699,0.3557,0.4172,5
31,1.3371,0.5029,0.5856,0.9691,0.6980,0.4359,0.6332,5
32,1.3858,0.5210,0.5870,0.3625,0.5199,0.3755,0.3048,6
33,1.4009,1.0597,1.1301,0.6381,1.0630,0.8488,0.8479,3
34,1.4125,0.2595,0.3423,0.7257,0.4546,0.1925,0.3899,5
35,1.4197,0.5195,0.5721,0.2244,0.5050,0.3339,0.2898,3
36,1.4207,0.9009,0.7356,0.3072,0.5052,0.7673,0.5700,3
37,1.4698,0.5398,0.5444,0.3482,0.4783,0.3944,0.2621,6
38,1.4910,0.4836,0.7669,1.1504,0.8793,0.6172,0.8145,1
39,1.5068,0.5295,0.6123,0.9958,0.7247,0.4626,0.6599,5
