spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.1250,0.5872,0.8705,1.2540,0.9829,0.7208,0.9182,1
1,1.3674,0.1782,0.2058,0.5378,0.2175,0.0755,0.1532,5
2,1.3854,0.2286,0.1629,0.5464,0.4139,0.2821,0.3363,2
3,1.4103,0.6691,0.4421,0.3138,0.6075,0.5236,0.3796,3
4,1.4135,0.5086,0.6463,1.0298,0.7587,0.4966,0.6940,5
5,1.4344,0.6877,0.4044,0.5278,0.2921,0.5541,0.3568,4
6,1.4404,0.6278,0.3445,0.7863,0.3614,0.5756,0.5765,2
7,1.4489,0.7642,0.5171,0.7292,0.3685,0.6306,0.5194,4
8,1.4607,1.2867,1.0034,1.1134,0.8910,1.1531,0.9558,4
9,1.4616,0.8710,0.5877,0.8281,0.6115,0.7374,0.6183,2
10,1.4628,0.2786,0.5620,0.9454,0.6743,0.4122,0.6096,1
11,1.4657,0.5410,0.2577,0.6995,0.2746,0.4888,0.4897,2
12,1.4728,0.5588,0.4324,0.3723,0.4973,0.4134,0.2693,6
13,1.4757,0.6178,0.3345,0.4787,0.2221,0.4842,0.2868,4
14,1.4823,0.2927,0.1672,0.5956,0.5121,0.3803,0.4345,2
15,1.4889,0.5182,0.5886,0.5286,0.5215,0.3073,0.3064,6
16,1.4994,0.4503,0.5208,0.3476,0.4537,0.2880,0.2385,6
17,1.5011,0.7857,0.8561,0.3641,0.7890,0.6108,0.5739,3
18,1.5081,0.7692,0.4859,0.6302,0.3736,0.6356,0.4383,4
19,1.5100,0.8985,0.6152,0.5856,0.5029,0.7649,0.5676,4
20,1.5199,0.8986,0.6153,0.3218,0.5029,0.7650,0.5677,3
21,1.5385,0.6436,0.6577,0.3620,0.4488,0.4446,0.3904,3
22,1.5421,0.8429,0.5596,0.2471,0.4472,0.7093,0.5120,3
23,1.5529,0.8907,0.6775,0.2878,0.4950,0.7571,0.5597,3
24,1.5538,1.0727,0.7894,0.4446,0.6771,0.9392,0.7418,3
25,1.5601,0.5791,0.4585,0.9057,0.4472,0.6614,0.6623,4
26,1.5612,0.5402,0.4064,0.1759,0.4367,0.4066,0.2093,3
27,1.5683,0.4671,0.5375,0.4774,0.4704,0.3083,0.2553,6
28,1.5746,1.1767,0.8934,0.5486,0.7810,1.0431,0.8458,3
29,1.5791,0.3370,0.3409,0.7513,0.6678,0.5360,0.5902,1
30,1.5798,1.0655,0.7822,0.4374,0.6699,0.9319,0.7346,3
31,1.5816,0.4999,0.4782,0.2751,0.4384,0.3544,0.2104,6
32,1.5830,0.7765,0.8358,0.3438,0.7687,0.6310,0.5536,3
33,1.5842,0.5161,0.4751,0.4151,0.4546,0.3706,0.2266,6
34,1.5864,0.9958,0.7125,0.9608,0.6001,0.8622,0.7510,4
35,1.5906,0.8010,0.5597,0.2242,0.4054,0.6674,0.4701,3
36,1.5942,0.4627,0.5285,0.4684,0.4614,0.3173,0.2462,6
37,1.5963,0.9791,1.0495,0.5575,0.9824,0.7682,0.7673,3
38,1.5971,0.2741,0.1100,0.4420,0.2494,0.1713,0.1723,2
39,1.5990,0.1851,0.2136,0.5456,0.2252,0.0677,0.1609,5
40,1.6009,0.6854,0.4584,0.3301,0.6239,0.5400,0.3959,3
41,1.6176,0.2225,0.1691,0.5525,0.4077,0.2759,0.3301,2
42,1.6298,1.1507,0.8674,0.7453,0.7550,1.0171,0.8198,3
43,1.6328,0.2509,0.1332,0.4652,0.2262,0.1481,0.1490,2
44,1.6363,0.8179,0.5678,0.2221,0.4222,0.6843,0.4869,3
45,1.6393,0.3683,0.3123,0.7899,0.6572,0.5791,0.5800,2
46,1.6434,0.8962,0.7161,0.2241,0.8347,0.7508,0.6067,3
47,1.6561,0.5434,0.4032,0.1727,0.4399,0.4098,0.2124,3
48,1.6667,0.2663,0.5497,0.9331,0.6620,0.3999,0.5973,1
49,1.6677,0.5559,0.6264,0.5663,0.5592,0.3451,0.3441,6
50,1.6733,1.0379,0.8109,0.3637,0.9763,0.8924,0.7484,3
51,1.6854,0.7893,0.5623,0.5471,0.7278,0.6438,0.4998,6
