spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0699,1.4307,1.1474,0.7755,1.2318,1.2971,1.0997,3
1,0.2232,0.3683,0.6516,1.0351,0.7640,0.5224,0.6993,1
2,0.2340,0.0694,0.3156,0.6991,0.4279,0.2545,0.3632,1
3,0.2944,0.5849,0.6554,0.9067,0.6355,0.3741,0.5708,5
4,0.2961,0.6085,0.6789,0.6828,0.6118,0.3976,0.3967,6
5,0.3038,0.6004,0.6709,0.6747,0.6037,0.3896,0.3886,6
6,0.3069,0.5524,0.6229,0.8742,0.6031,0.3416,0.5383,5
7,0.3302,0.7765,0.8260,0.3340,0.7589,0.6310,0.5438,3
8,0.3324,0.3814,0.2507,0.5020,0.3672,0.2360,0.2896,5
9,0.3329,0.9999,1.0703,0.5783,1.0032,0.7890,0.7881,3
10,0.3340,0.4010,0.6843,1.0678,0.7966,0.5345,0.7319,1
11,0.3377,0.6984,0.6279,1.1200,0.8918,0.9092,0.9101,2
12,0.3440,0.4208,0.7041,1.0876,0.8165,0.5544,0.7517,1
13,0.3783,0.2815,0.4513,0.8348,0.5637,0.3016,0.4989,1
14,0.5006,0.6124,0.6828,0.6866,0.6157,0.4015,0.4006,6
15,0.5279,0.9429,0.7159,1.0408,0.9574,0.8255,0.8797,2
16,0.5490,1.1121,0.9710,1.4630,1.0381,1.2523,1.2532,2
17,0.5555,0.5494,0.6198,0.8711,0.6000,0.3385,0.5353,5
18,0.5853,0.5691,0.6396,0.4621,0.5725,0.3954,0.3573,6
19,0.5885,0.5169,0.5873,0.8386,0.5675,0.3060,0.5028,5
20,0.5888,0.4283,0.7117,1.0951,0.8240,0.5619,0.7593,1
21,0.5898,0.6216,0.6920,0.6556,0.6249,0.4107,0.4098,6
22,0.5938,0.3338,0.5036,0.8871,0.6160,0.3539,0.5512,1
23,0.6153,0.5216,0.5921,0.8434,0.5722,0.3108,0.5075,5
24,0.7714,0.3981,0.6814,1.0649,0.7938,0.5317,0.7290,1
25,0.7826,0.4945,0.5650,0.8163,0.5451,0.2837,0.4804,5
26,0.7971,0.4189,0.4329,0.3996,0.2894,0.2737,0.1656,6
27,0.8345,0.5763,0.5541,0.1922,0.5148,0.4309,0.2868,3
28,0.8945,0.5807,0.6512,0.9025,0.6313,0.3699,0.5666,5
29,0.9271,0.6265,0.6969,0.5195,0.6298,0.4156,0.4147,6
30,0.9371,0.5844,0.6548,0.9061,0.6350,0.3735,0.5702,5
31,0.9653,1.1405,1.2109,0.7189,1.1438,0.9296,0.9287,3
32,0.9796,0.6102,0.6806,0.6442,0.6135,0.3993,0.3984,6
33,0.9939,0.9849,1.0553,0.5633,0.9882,0.7740,0.7731,3
34,0.9948,0.5166,0.5870,0.8384,0.5672,0.3057,0.5025,5
35,0.9977,0.4060,0.6893,1.0728,0.8016,0.5396,0.7369,1
36,0.9983,0.6279,0.6984,0.7022,0.6313,0.4171,0.4161,6
37,1.0125,0.5653,0.6358,0.2529,0.5686,0.3656,0.3535,3
38,1.0138,0.5597,0.5738,0.4600,0.3107,0.3607,0.3064,6
39,1.0143,0.6032,0.6736,0.6775,0.6065,0.3923,0.3914,6
40,1.0145,0.6914,0.7618,0.7254,0.6947,0.4805,0.4796,6
41,1.0147,0.6022,0.6727,0.9240,0.6528,0.3914,0.5881,5
42,1.0179,0.6118,0.6822,0.6458,0.6151,0.4009,0.4000,6
43,1.0246,0.5772,0.6477,0.8990,0.6279,0.3664,0.5631,5
44,1.0287,0.5695,0.6400,0.8913,0.6202,0.3587,0.5554,5
45,1.0299,1.3024,1.0754,0.9428,1.2409,1.1569,1.0129,3
46,1.0306,0.3642,0.3189,0.3277,0.2849,0.2307,0.0569,6
47,1.0420,0.3061,0.3765,0.6565,0.3854,0.1233,0.3207,5
48,1.0429,0.5745,0.6450,0.8963,0.6251,0.3637,0.5604,5
49,1.0452,0.6016,0.6720,0.9233,0.6522,0.3907,0.5875,5
50,1.0483,0.6314,0.7019,0.7057,0.6348,0.4206,0.4197,6
51,1.0493,0.4116,0.6949,1.0784,0.8073,0.5452,0.7425,1
52,1.0569,0.5990,0.6694,0.6330,0.6023,0.3881,0.3872,6
53,1.0583,0.6076,0.6781,0.6819,0.6110,0.3968,0.3959,6
54,1.0664,0.6392,0.6533,0.2366,0.5052,0.4413,0.3860,3
55,1.0809,0.4546,0.7379,1.1214,0.8503,0.5882,0.7855,1
56,1.0910,0.3373,0.3257,0.3501,0.2625,0.2037,0.0435,6
57,1.0917,0.6180,0.6885,0.4161,0.6213,0.4072,0.4062,6
58,1.1008,0.5696,0.6401,0.8914,0.6202,0.3588,0.5555,5
59,1.1468,1.1345,0.8512,0.6391,0.7388,1.0009,0.8036,3
60,1.1473,0.5472,0.6176,0.3453,0.5505,0.3973,0.3354,6
61,1.1749,0.5518,0.6087,0.3363,0.5416,0.4063,0.3264,6
62,1.1932,0.6378,0.6519,0.2352,0.5038,0.4427,0.3846,3
63,1.1939,0.6374,0.7078,0.5304,0.6407,0.4265,0.4256,6
64,1.1994,0.1219,0.3732,0.7818,0.4856,0.3327,0.4208,1
65,1.2016,0.4380,0.7214,1.1048,0.8337,0.5716,0.7690,1
66,1.2047,0.4697,0.4838,0.6042,0.1389,0.3082,0.2196,4
67,1.2054,0.4211,0.7044,1.0879,0.8168,0.5547,0.7520,1
68,1.2088,0.3601,0.4306,0.6819,0.4107,0.1493,0.3460,5
69,1.2107,0.5277,0.5981,0.8494,0.5783,0.3168,0.5135,5
70,1.2155,0.4570,0.4710,0.4202,0.3229,0.2580,0.2037,6
71,1.2197,0.5996,0.6701,0.3082,0.6030,0.3888,0.3879,3
72,1.2208,1.0374,1.1078,0.6158,1.0407,0.8265,0.8256,3
73,1.2212,0.2978,0.3102,0.5902,0.3191,0.1805,0.2544,5
74,1.2217,0.7672,0.7579,0.3295,0.4129,0.6336,0.4905,3
75,1.2263,0.6362,0.7067,0.7105,0.6395,0.4254,0.4244,6
76,1.2309,0.6149,0.6853,0.9366,0.6655,0.4040,0.6008,5
77,1.2352,1.1745,1.0427,0.9289,0.7788,1.0409,0.8436,4
78,1.2366,0.8806,0.5973,0.6962,0.4850,0.7470,0.5497,4
79,1.2398,0.6457,0.7162,0.6798,0.6491,0.4349,0.4340,6
80,1.2463,0.1290,0.3560,0.8031,0.3919,0.2745,0.4185,1
81,1.2516,0.5314,0.6019,0.8532,0.5820,0.3206,0.5173,5
82,1.2536,0.5646,0.6350,0.8863,0.6152,0.3537,0.5505,5
83,1.2553,0.8610,0.8751,0.5770,0.5302,0.6848,0.6078,4
84,1.2614,0.6502,0.7206,0.6842,0.6535,0.4393,0.4384,6
85,1.2661,0.5501,0.6206,0.8719,0.6007,0.3393,0.5360,5
86,1.2669,0.2711,0.4409,0.8244,0.5533,0.2912,0.4885,1
87,1.2689,0.2311,0.3446,0.7917,0.2610,0.2630,0.4071,1
88,1.2719,0.6510,0.7214,0.6850,0.6543,0.4401,0.4392,6
89,1.2726,0.4047,0.6880,1.0715,0.8004,0.5383,0.7356,1
90,1.2757,0.6371,0.7075,0.6711,0.6404,0.4262,0.4253,6
91,1.2793,0.5969,0.6674,0.6712,0.6002,0.3861,0.3851,6
92,1.2857,0.4153,0.6986,1.0821,0.8110,0.5489,0.7462,1
93,1.2870,0.6189,0.6893,0.4169,0.6222,0.4080,0.4071,6
94,1.2893,0.3889,0.2943,0.3031,0.3095,0.2553,0.0815,6
95,1.2909,0.9111,0.9295,0.4375,0.8624,0.7657,0.6473,3
96,1.2921,0.5781,0.6486,0.8999,0.6288,0.3673,0.5640,5
97,1.2962,0.5601,0.6305,0.8819,0.6107,0.3493,0.5460,5
98,1.3012,0.3636,0.2623,0.6824,0.1203,0.3345,0.3354,4
99,1.3053,0.2860,0.4558,0.8392,0.5681,0.3060,0.5034,1
100,1.3137,0.4215,0.7048,1.0883,0.8172,0.5551,0.7524,1
101,1.3162,0.3180,0.4878,0.8713,0.6001,0.3381,0.5354,1
102,1.3174,0.6638,0.7342,0.5568,0.6671,0.4529,0.4520,6
103,1.3242,0.5589,0.6294,0.8807,0.6095,0.3481,0.5448,5
