spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,3.0226,0.5598,0.5385,0.4784,0.4983,0.4144,0.2703,6
1,3.0692,0.3219,0.2313,0.6148,0.5072,0.3754,0.4296,2
2,3.1459,1.0740,0.8470,1.1746,1.0912,0.9594,1.0136,2
3,3.3816,0.4426,0.4114,0.7949,0.6278,0.4960,0.5502,2
4,3.3999,0.5141,0.3544,0.7828,0.6994,0.5675,0.6218,2
5,3.4969,0.7039,0.4770,0.4618,0.6424,0.5585,0.4144,6
6,3.5640,0.5722,0.4117,0.5676,0.5107,0.4267,0.3849,6
7,3.5826,0.2744,0.3061,0.5607,0.2896,0.1317,0.2249,5
8,3.5866,0.6140,0.4140,0.5398,0.5524,0.4685,0.3788,6
9,3.5919,0.8339,0.6070,0.5918,0.7724,0.6885,0.5444,6
10,3.5923,0.2881,0.2682,0.5510,0.3053,0.1735,0.2277,5
11,3.6184,0.7800,0.5530,0.7538,0.7185,0.6345,0.5928,2
12,3.6338,0.6745,0.4476,0.2127,0.6130,0.5291,0.3850,3
13,3.6378,0.4946,0.5333,0.6413,0.4662,0.3492,0.3054,6
14,3.6444,0.3711,0.2600,0.3300,0.2826,0.2375,0.0546,6
15,3.6497,0.9537,0.6998,0.3769,0.8652,0.8201,0.6372,3
16,3.6506,1.2733,0.9900,0.6065,0.8777,1.1397,0.9424,3
17,3.6516,0.5376,0.3106,0.4873,0.4761,0.3921,0.3263,2
18,3.6590,0.9005,0.6735,0.6583,0.8390,0.7550,0.6110,6
19,3.6654,0.6740,0.4471,0.6478,0.6125,0.5286,0.4868,2
20,3.6665,0.7527,0.5258,0.7265,0.6912,0.6073,0.5655,2
21,3.6747,0.4228,0.4312,0.8147,0.6080,0.4762,0.5304,1
22,3.6765,0.5875,0.5108,0.4508,0.5260,0.4420,0.2980,6
23,3.6777,0.8204,0.5934,0.4651,0.7589,0.6749,0.5309,3
24,3.6781,1.1961,0.9692,0.5220,1.1346,1.0507,0.9066,3
25,3.6792,0.3634,0.5011,0.8846,0.6135,0.4063,0.5488,1
26,3.6833,0.3826,0.3685,0.7968,0.7134,0.5816,0.6358,2
27,3.6852,0.3548,0.1984,0.6235,0.5401,0.4083,0.4625,2
28,3.6868,0.4951,0.4888,0.6447,0.4336,0.3497,0.3088,6
29,3.6891,0.4980,0.4859,0.6418,0.4365,0.3526,0.3108,6
30,3.6921,0.4299,0.4158,0.8442,0.7607,0.6289,0.6831,2
31,3.7001,0.5069,0.2236,0.6926,0.2676,0.4818,0.4827,2
32,3.7032,0.5802,0.7229,1.1064,0.9110,0.7792,0.8334,1
33,3.7049,0.5875,0.3605,0.5372,0.5260,0.4420,0.3762,2
34,3.7088,0.5672,0.4167,0.5726,0.5057,0.4217,0.3799,6
35,3.7109,0.4799,0.5041,0.6600,0.4369,0.3344,0.3241,6
36,3.7188,0.4875,0.3665,0.7561,0.6727,0.5409,0.5951,2
37,3.7212,0.6320,0.4663,0.4063,0.5705,0.4866,0.3425,6
38,3.7215,0.5382,0.5601,0.5001,0.4930,0.3927,0.2779,6
39,3.7229,0.7232,0.4963,0.4811,0.6617,0.5778,0.4337,6
