spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0344,0.4837,0.5542,0.5742,0.4870,0.2729,0.2719,6
1,0.2627,1.4264,1.1431,0.9787,1.0308,1.2929,1.0955,3
2,0.3286,1.4764,1.1931,0.8097,1.1686,1.3429,1.1455,3
3,0.3602,0.7232,0.7937,0.5528,0.7266,0.5124,0.5114,6
4,0.3884,0.3948,0.4018,0.4369,0.2334,0.2612,0.1345,6
5,0.4460,0.5639,0.3062,0.4683,0.1682,0.4303,0.2585,4
6,0.5436,0.6575,0.3946,0.1951,0.4420,0.5239,0.3266,3
7,0.5440,1.7180,1.4347,1.5215,1.3224,1.5844,1.3871,4
8,0.5729,0.4329,0.5033,0.8612,0.5900,0.3280,0.5253,5
9,0.7345,0.4770,0.5475,0.5675,0.4803,0.2662,0.2652,6
10,0.7496,0.7078,0.7783,0.5374,0.7112,0.4970,0.4960,6
11,0.8711,1.0198,1.0902,0.5982,1.0231,0.8089,0.8080,3
12,0.9573,0.7414,0.8118,0.5710,0.7447,0.5305,0.5296,6
13,1.4001,0.4426,0.4275,0.5703,0.0825,0.3090,0.1857,4
14,1.4175,0.3786,0.6619,1.0454,0.7743,0.5122,0.7095,1
15,1.4587,0.2804,0.3917,0.7752,0.5041,0.2420,0.4394,5
16,1.4694,0.7201,0.7905,0.7140,0.7234,0.5092,0.5083,6
17,1.4912,0.7033,0.7737,0.6608,0.7066,0.4924,0.4915,6
18,1.5056,0.4197,0.4901,0.8479,0.5768,0.3147,0.5121,5
19,1.5239,1.8338,1.5505,1.3150,1.4381,1.7002,1.5028,3
20,1.5276,1.9101,1.6268,1.2433,1.5144,1.7765,1.5791,3
21,1.6494,0.7155,0.4885,0.4386,0.6540,0.5700,0.4260,6
22,1.6578,0.4417,0.5122,0.6861,0.4450,0.2309,0.3502,5
23,1.7415,0.4282,0.4986,0.5187,0.4315,0.2173,0.2164,6
24,1.7631,0.6648,0.7353,0.4945,0.6682,0.4540,0.4531,6
25,1.7690,0.6530,0.7234,0.8714,0.6563,0.4421,0.5355,5
26,1.7695,0.6601,0.7306,0.8785,0.6635,0.4493,0.5426,5
27,1.7717,0.7210,0.7914,0.5506,0.7243,0.5101,0.5092,6
28,1.7719,0.7356,0.8060,0.7295,0.7389,0.5247,0.5238,6
29,1.7754,0.4869,0.5573,0.7052,0.4902,0.2760,0.3693,5
30,1.7802,0.6212,0.6352,0.3987,0.4669,0.4222,0.3679,6
31,1.7828,0.6715,0.6421,0.2924,0.6100,0.5261,0.3820,3
32,1.7860,0.7387,0.8091,0.6962,0.7420,0.5278,0.5269,6
33,1.7867,0.7133,0.7837,0.7073,0.7166,0.5025,0.5015,6
34,1.7874,0.7371,0.8076,0.4807,0.7405,0.5263,0.5253,3
35,1.7887,0.7069,0.7774,0.6644,0.7103,0.4961,0.4952,6
36,1.7917,0.7201,0.7905,0.7140,0.7234,0.5092,0.5083,6
37,1.7935,0.7412,0.8117,0.5708,0.7446,0.5304,0.5294,6
38,1.7938,0.5185,0.5326,0.5076,0.2755,0.3195,0.2653,6
39,1.8007,0.6339,0.7044,0.8523,0.6372,0.4231,0.5164,5
40,1.8038,0.5206,0.5910,0.6111,0.5239,0.3097,0.3088,6
41,1.8044,0.4052,0.4193,0.5415,0.3433,0.2062,0.1569,6
42,1.8197,0.9603,1.0307,0.5387,0.9636,0.7494,0.7485,3
43,1.8201,0.3044,0.4395,0.8230,0.5519,0.2898,0.4871,5
44,1.8214,0.6399,0.6539,0.3793,0.3968,0.4409,0.3866,3
45,1.8220,0.4006,0.4147,0.5369,0.3387,0.2016,0.1523,6
46,1.8224,0.6897,0.7601,0.6836,0.6930,0.4788,0.4779,6
