spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0022,0.6876,0.7580,0.6815,0.6909,0.4767,0.4758,6
1,0.4188,0.6808,0.7513,0.5104,0.6841,0.4700,0.4690,6
2,0.4372,0.3319,0.6152,0.9987,0.7276,0.4655,0.6628,1
3,0.4820,0.6662,0.6474,0.2977,0.6047,0.5208,0.3767,3
4,0.4908,0.5349,0.6054,0.7533,0.5382,0.3388,0.4174,5
5,0.4923,0.9564,0.7295,0.3057,0.8949,0.8110,0.6669,3
6,0.5933,0.6178,0.6794,0.4385,0.6123,0.4723,0.3971,6
7,0.8321,0.6571,0.7276,0.8755,0.6604,0.4463,0.5396,5
8,1.0310,0.5624,0.4897,0.2657,0.3469,0.4289,0.2315,6
9,1.0513,0.6441,0.7146,0.4738,0.6475,0.4371,0.4324,6
10,1.0517,0.4407,0.5112,0.5312,0.4441,0.2299,0.2289,6
11,1.1384,0.6696,0.6440,0.2943,0.6081,0.5242,0.3801,3
12,1.3097,0.2520,0.2767,0.4420,0.2096,0.1066,0.1061,6
13,1.3205,0.5900,0.6605,0.8084,0.5934,0.3792,0.4725,5
14,1.3640,0.5538,0.6242,0.7721,0.5571,0.3429,0.4363,5
15,2.0589,0.7312,0.5824,0.2327,0.6697,0.5858,0.4417,3
16,2.1353,0.6606,0.7310,0.6545,0.6639,0.4497,0.4488,6
17,2.2696,0.2828,0.3468,0.7303,0.6136,0.4818,0.5360,1
18,2.4172,0.5882,0.6586,0.8065,0.5915,0.3773,0.4706,5
19,2.6271,0.6922,0.6050,0.3641,0.6307,0.5467,0.4027,3
20,2.6484,0.7106,0.7810,0.5402,0.7139,0.4997,0.4988,6
21,2.6505,0.6492,0.7196,0.4788,0.6525,0.4383,0.4374,6
22,2.6635,1.1061,1.1765,0.6845,1.1094,0.8952,0.8943,3
23,2.6715,0.6471,0.7175,0.4767,0.6504,0.4362,0.4353,6
24,2.6803,1.3218,1.0785,0.7865,0.9262,1.1882,0.9909,3
25,2.6812,0.5315,0.4864,0.5702,0.1415,0.3979,0.2191,4
26,2.6872,0.6168,0.6872,0.6107,0.6201,0.4059,0.4050,6
27,2.6901,0.6848,0.7552,0.6423,0.6881,0.4739,0.4730,6
28,2.6968,0.6588,0.7292,0.3211,0.6621,0.4479,0.4470,3
29,2.7110,0.6186,0.6891,0.6126,0.6220,0.4078,0.4068,6
30,2.7174,0.6851,0.7555,0.6790,0.6884,0.4742,0.4733,6
31,2.7207,0.6067,0.6772,0.1851,0.6100,0.3959,0.3949,3
32,2.7716,0.7187,0.7328,0.3884,0.3878,0.5797,0.4655,4
33,2.7872,0.6781,0.7485,0.5077,0.6814,0.4672,0.4663,6
34,2.7912,0.6589,0.7293,0.6528,0.6622,0.4480,0.4471,6
35,2.8398,0.6082,0.6787,0.2706,0.6116,0.4590,0.3965,3
36,2.8411,0.6520,0.7224,0.6459,0.6553,0.4411,0.4402,6
37,2.8420,0.6896,0.7600,0.6471,0.6929,0.4787,0.4778,6
38,2.8469,0.6177,0.6881,0.8361,0.6210,0.4068,0.5002,5
