spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0262,0.6995,0.7699,0.3619,0.7028,0.4886,0.4877,3
1,0.0264,0.7251,0.7955,0.3875,0.7284,0.5142,0.5133,3
2,0.0354,0.6509,0.7214,0.8693,0.6542,0.4401,0.5334,5
3,0.0424,0.6595,0.7299,0.8778,0.6628,0.4486,0.5420,5
4,0.0452,0.4842,0.5547,0.7286,0.4875,0.2734,0.3927,5
5,0.0489,0.4875,0.5580,0.7059,0.4909,0.2767,0.3700,5
6,0.0504,0.5023,0.5728,0.4963,0.5057,0.2915,0.2906,6
7,0.0557,0.7254,0.7958,0.5550,0.7287,0.5145,0.5136,6
8,0.0767,0.6792,0.7497,0.5089,0.6826,0.4684,0.4675,6
9,0.0823,0.6695,0.7400,0.8879,0.6729,0.4587,0.5520,5
10,0.1194,0.7397,0.8101,0.6972,0.7430,0.5288,0.5279,6
11,0.1913,1.0847,1.1552,0.6631,1.0880,0.8739,0.8729,3
12,0.1918,0.5125,0.5829,0.5816,0.5158,0.3016,0.3007,6
13,0.5085,1.7391,1.4558,1.4732,1.3434,1.6055,1.4082,4
14,0.5380,0.4429,0.5134,0.8712,0.6001,0.3380,0.5353,5
15,0.5453,0.7337,0.8041,0.6912,0.7370,0.5228,0.5219,6
16,0.5626,0.7014,0.7718,0.5310,0.7047,0.4905,0.4896,6
17,0.5838,0.4943,0.5647,0.5848,0.4976,0.2834,0.2825,6
18,0.5842,0.5157,0.5591,0.4255,0.4920,0.3167,0.2769,6
19,0.6053,0.7088,0.7793,0.7028,0.7121,0.4980,0.4970,6
20,0.6486,1.0882,1.1586,0.6666,1.0915,0.8773,0.8764,3
21,0.6734,0.4601,0.4997,0.3541,0.4326,0.2611,0.2175,6
22,0.6775,0.7462,0.8166,0.4669,0.7495,0.5353,0.5344,3
23,0.6879,0.7536,0.7677,0.3394,0.6284,0.5546,0.5004,3
24,0.7005,0.3994,0.6827,1.0661,0.7950,0.5329,0.7303,1
25,0.7715,0.0745,0.3578,0.7412,0.4701,0.2517,0.4054,1
26,0.7730,0.7285,0.7990,0.6860,0.7318,0.5177,0.5167,6
27,0.7850,0.5785,0.6489,0.1968,0.5818,0.3992,0.3667,3
28,0.7855,0.7340,0.8045,0.5637,0.7374,0.5232,0.5223,6
29,0.7912,0.8538,0.8256,0.4489,0.4807,0.7202,0.5583,3
30,0.7976,0.7242,0.7946,0.6817,0.7275,0.5133,0.5124,6
31,0.8010,0.2755,0.3190,0.5185,0.2518,0.0765,0.1483,5
32,0.9010,0.7486,0.8191,0.5783,0.7520,0.5378,0.5369,6
33,0.9075,0.7054,0.7758,0.6993,0.7087,0.4945,0.4936,6
34,0.9228,0.7117,0.7821,0.7057,0.7150,0.5008,0.4999,6
35,0.9231,0.6945,0.7649,0.6884,0.6978,0.4836,0.4827,6
36,0.9321,0.7050,0.7755,0.6625,0.7084,0.4942,0.4933,6
37,0.9407,0.5326,0.5467,0.5819,0.3058,0.3336,0.2794,6
38,0.9413,0.4324,0.5028,0.8607,0.5895,0.3275,0.5248,5
39,0.9704,0.7398,0.8103,0.4606,0.7432,0.5290,0.5280,3
40,0.9804,0.2975,0.2815,0.6029,0.0982,0.1697,0.2183,4
41,0.9851,0.6870,0.7011,0.4645,0.4602,0.4880,0.4338,6
