spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0074,0.6926,0.7630,0.3550,0.6959,0.4817,0.4808,3
1,0.0216,1.0472,0.7909,1.2829,0.9458,1.0722,1.0731,2
2,0.0293,0.6997,0.7701,0.6936,0.7030,0.4888,0.4879,6
3,0.0338,0.6737,0.7442,0.6312,0.6770,0.4629,0.4619,6
4,0.0379,0.4136,0.4483,0.2804,0.3812,0.2682,0.1661,6
5,0.0384,0.7050,0.7755,0.6625,0.7083,0.4942,0.4932,6
6,0.0490,0.5679,0.6272,0.1351,0.5601,0.4224,0.3449,3
7,0.0727,0.9594,0.8270,1.0516,0.5638,0.8259,0.7357,4
8,0.0734,0.9905,0.9306,1.0241,0.5948,0.8569,0.6633,4
9,0.1376,0.3470,0.6304,1.0138,0.7427,0.4806,0.6780,1
10,0.1797,0.5632,0.6845,1.1317,0.5599,0.7741,0.7750,4
11,0.2539,0.2779,0.2093,0.5084,0.3115,0.1797,0.2339,5
12,0.2773,0.6453,0.8299,1.2770,0.6644,0.8503,0.8924,1
13,0.3608,0.2483,0.3187,0.4667,0.2516,0.0783,0.1308,5
14,0.3631,0.1466,0.3091,0.6926,0.4774,0.3456,0.3998,1
15,0.3648,0.4642,0.4522,0.2751,0.3763,0.3306,0.1849,6
16,0.3686,0.3676,0.4380,0.7959,0.5247,0.2627,0.4600,5
17,0.3726,0.9949,1.0653,0.5733,0.9982,0.7840,0.7831,3
18,0.3728,0.8438,0.7269,0.3502,0.4481,0.7102,0.5129,3
19,0.3742,0.6074,0.6779,0.8258,0.6107,0.3966,0.4899,5
20,0.3743,0.4741,0.4882,0.6311,0.1433,0.2751,0.2465,4
21,0.3761,0.4228,0.4933,0.5133,0.4261,0.2164,0.2110,6
22,0.3780,0.7898,0.7628,0.7700,0.4179,0.6563,0.4955,4
23,0.3797,0.4403,0.5108,0.6587,0.4436,0.2295,0.3228,5
24,0.3825,0.9857,1.0562,0.5641,0.9890,0.7749,0.7739,3
25,0.3840,0.6512,0.7216,0.4808,0.6545,0.4403,0.4394,6
26,0.3842,0.4365,0.5069,0.5270,0.4398,0.2256,0.2247,6
27,0.3845,0.8205,0.7502,0.3735,0.4249,0.6870,0.4896,3
28,0.3849,0.4163,0.4867,0.5068,0.4196,0.2229,0.2045,6
29,0.3863,0.2639,0.5472,0.9307,0.6596,0.3975,0.5949,1
30,0.3904,0.6805,0.7509,0.6380,0.6838,0.4696,0.4687,6
31,0.3967,0.2543,0.2495,0.5285,0.2678,0.1359,0.1926,5
32,0.3999,0.6839,0.6980,0.6669,0.3531,0.4860,0.4307,4
33,0.4067,0.7630,0.7771,0.3488,0.7011,0.6044,0.5098,3
34,0.4072,0.4338,0.6488,1.0960,0.4834,0.6446,0.7113,1
35,0.4154,1.0307,1.0054,0.9804,0.6605,0.8971,0.7381,4
36,0.4223,0.6638,0.7343,0.3262,0.6672,0.4530,0.4521,3
37,0.4225,0.6751,0.7456,0.4187,0.6784,0.4643,0.4633,3
38,0.4231,0.6732,0.7437,0.6672,0.6765,0.4624,0.4614,6
39,0.4238,0.4540,0.4681,0.2910,0.3922,0.3148,0.2008,6
40,0.4251,0.6053,0.6757,0.8236,0.6086,0.3944,0.4878,5
41,0.4268,0.4300,0.5005,0.5205,0.4333,0.2192,0.2182,6
42,0.4271,0.0852,0.2218,0.6052,0.3341,0.1675,0.2694,1
43,0.4288,0.7189,0.7893,0.5485,0.7222,0.5080,0.5071,6
44,0.4297,0.7054,0.7759,0.5351,0.7088,0.4946,0.4937,6
45,0.4328,0.1229,0.2684,0.7156,0.2795,0.2456,0.3309,1
46,0.4358,0.7134,0.6577,0.4806,0.3178,0.5798,0.3904,4
47,0.4466,0.5953,0.6657,0.8136,0.5986,0.3844,0.4777,5
48,0.4502,0.7776,0.8857,1.3329,0.7203,0.8626,0.9483,4
49,0.4513,0.4020,0.4724,0.8302,0.5591,0.2970,0.4944,5
50,0.4516,0.3818,0.4522,0.8101,0.5389,0.2769,0.4742,5
51,0.4518,0.2594,0.4863,0.9335,0.3209,0.4634,0.5489,1
52,0.4535,0.5459,0.5599,0.7819,0.2150,0.3469,0.3973,4
53,0.4576,0.9903,1.0607,0.5687,0.9936,0.7794,0.7785,3
54,0.4588,0.1128,0.2982,0.6817,0.4105,0.1485,0.3458,1
55,0.4592,0.6502,0.7206,0.3937,0.6535,0.4393,0.4384,3
56,0.4595,0.4478,0.5182,0.4234,0.4511,0.2369,0.2360,6
57,0.4730,0.1144,0.2997,0.6832,0.4120,0.1500,0.3473,1
58,0.4786,0.8536,0.8378,0.4329,0.4929,0.7200,0.5705,3
59,0.4828,0.8159,0.7515,1.1987,0.6198,0.8340,0.8349,4
60,0.4940,0.3326,0.3467,0.7197,0.1071,0.2170,0.3350,4
61,0.5019,0.3427,0.4132,0.7710,0.4999,0.2458,0.4351,5
62,0.5021,1.1021,1.0231,0.5947,0.7065,0.9685,0.7712,3
63,0.5028,0.7478,0.7619,0.5439,0.4170,0.6090,0.4946,4
64,0.5136,1.0272,0.8841,0.9839,0.6315,0.8936,0.6963,4
65,0.5144,0.2681,0.2567,0.5636,0.1276,0.1345,0.1790,4
66,0.5154,0.4662,0.5366,0.4418,0.4695,0.2553,0.2544,6
67,0.5157,0.4732,0.5436,0.4488,0.4765,0.2623,0.2614,6
68,0.5164,0.3932,0.4636,0.8215,0.5503,0.2882,0.4856,5
69,0.5351,0.6145,0.5806,0.0885,0.5530,0.4691,0.3250,3
70,0.5420,0.4008,0.4713,0.6452,0.4042,0.1900,0.3093,5
71,0.5470,0.8814,0.6983,0.5861,0.4858,0.7479,0.5505,4
72,0.5476,0.5787,0.6491,0.7970,0.5820,0.3678,0.4612,5
73,0.5539,0.4090,0.4794,0.8372,0.5661,0.3040,0.5014,5
74,0.5542,0.6193,0.6897,0.8376,0.6226,0.4084,0.5017,5
75,0.5549,0.8718,0.9423,0.4502,0.8751,0.7075,0.6600,3
76,0.5576,0.9024,0.8949,0.4728,0.5500,0.7688,0.6276,3
77,0.5581,0.2069,0.3420,0.7255,0.4543,0.2004,0.3896,5
78,0.5679,0.6462,0.7166,0.3669,0.6495,0.4516,0.4344,3
79,0.5798,0.8588,0.6939,0.7011,0.4631,0.7252,0.5278,4
80,0.5806,0.2272,0.4541,0.9013,0.3765,0.3726,0.5167,1
81,0.5889,0.1818,0.4478,0.8313,0.5602,0.3808,0.4954,1
82,0.5893,0.5959,0.5042,0.4170,0.2003,0.4623,0.2650,4
83,0.5938,0.6386,0.7091,0.5961,0.6419,0.4278,0.4268,6
84,0.6015,0.8049,0.8190,0.3907,0.4741,0.6077,0.5517,3
85,0.6026,0.6766,0.7470,0.3199,0.6799,0.4657,0.4648,3
86,0.6116,0.3933,0.4637,0.8216,0.5505,0.2884,0.4857,5
87,0.6183,0.2672,0.5505,0.9340,0.6629,0.4008,0.5982,1
88,0.6214,0.4654,0.4088,0.2250,0.4039,0.3199,0.1759,6
89,0.6856,0.4046,0.5011,0.9483,0.3356,0.4196,0.5636,4
90,0.7384,0.1074,0.1995,0.5830,0.3215,0.1897,0.2471,1
91,0.7542,0.2624,0.3328,0.4980,0.2657,0.0515,0.1622,5
92,0.7847,0.5919,0.6624,0.8103,0.5952,0.3811,0.4744,5
93,0.7968,0.6538,0.7243,0.3746,0.6572,0.4439,0.4421,3
94,0.8671,0.1906,0.3011,0.6846,0.4135,0.2413,0.3487,1
95,0.8704,0.3951,0.6784,1.0619,0.7908,0.5287,0.7260,1
96,0.8711,0.9963,0.8010,0.3789,0.6007,0.8628,0.6654,3
97,0.8723,0.6707,0.7411,0.5003,0.6740,0.4598,0.4589,6
98,0.8962,0.4228,0.4933,0.4919,0.4262,0.2342,0.2110,6
99,0.9071,0.7399,0.6001,0.1718,0.5208,0.6063,0.4090,3
100,0.9478,0.6516,0.7220,0.8699,0.6549,0.4407,0.5341,5
101,0.9538,0.3780,0.4484,0.6223,0.3813,0.1997,0.2865,5
102,1.0119,0.6365,0.7069,0.8548,0.6398,0.4256,0.5190,5
103,1.0162,0.6704,0.7409,0.5001,0.6738,0.4596,0.4587,6
104,1.0284,0.6524,0.7228,0.6463,0.6557,0.4415,0.4406,6
105,1.0546,0.2621,0.2417,0.5207,0.2756,0.1437,0.1980,5
106,1.0596,0.4391,0.4532,0.5960,0.1083,0.2833,0.2114,4
107,1.0723,0.6127,0.6831,0.8310,0.6160,0.4018,0.4952,5
108,1.0831,0.5018,0.5722,0.7201,0.5051,0.2909,0.3843,5
109,1.0939,0.2528,0.3641,0.7475,0.4764,0.2143,0.4117,5
110,1.1088,0.6525,0.7229,0.3149,0.6558,0.4416,0.4407,3
111,1.1091,0.4838,0.4600,0.8027,0.1900,0.3773,0.4180,4
112,1.1098,0.6805,0.7509,0.5101,0.6838,0.4696,0.4687,6
113,1.1174,0.3802,0.4507,0.8085,0.5374,0.2753,0.4726,5
114,1.1178,0.4746,0.5451,0.3771,0.4780,0.2638,0.2629,6
115,1.1328,0.9160,0.8792,0.3872,0.8545,0.7706,0.6265,3
116,1.1430,0.6667,0.9500,1.3335,1.0624,0.8003,0.9977,1
117,1.1526,0.6728,0.7432,0.3936,0.6761,0.4619,0.4610,3
118,1.1744,0.3832,0.4560,0.9032,0.2906,0.4636,0.5186,4
119,1.1776,0.6519,0.7224,0.8703,0.6553,0.4411,0.5344,5
120,1.1777,0.7096,0.7801,0.5392,0.7129,0.4988,0.4978,6
121,1.1834,0.0732,0.2398,0.6233,0.3522,0.1494,0.2874,1
122,1.1944,0.3225,0.3366,0.4588,0.2606,0.1470,0.0741,6
123,1.2014,0.7917,0.5083,0.2672,0.4802,0.6581,0.4607,3
124,1.2097,0.6677,0.7382,0.3111,0.6711,0.4569,0.4559,3
125,1.2104,0.1943,0.4776,0.8611,0.5900,0.3510,0.5253,1
126,1.2218,0.9762,1.0466,0.5546,0.9795,0.8099,0.7644,3
127,1.2226,0.4261,0.4965,0.8543,0.5832,0.3211,0.5185,5
128,1.2236,0.8065,0.5232,0.6744,0.4108,0.6729,0.4756,4
129,1.2313,0.0872,0.3706,0.7540,0.4829,0.2842,0.4182,1
130,1.2318,1.0899,1.0710,0.9212,0.7261,0.9563,0.8037,4
131,1.2392,0.5730,0.5870,0.3630,0.4222,0.3740,0.3197,6
132,1.2537,0.6642,0.7346,0.6217,0.6675,0.4533,0.4524,6
133,1.2640,0.9591,1.0296,0.5375,0.9624,0.7483,0.7473,3
134,1.2690,0.1215,0.4048,0.7883,0.5172,0.2551,0.4524,1
