spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0054,1.0005,1.2275,1.6747,1.0620,1.1460,1.2900,1
1,0.0087,0.2287,0.5017,0.8852,0.6141,0.3520,0.5494,1
2,0.0120,1.1200,1.3470,1.7942,1.1816,1.2655,1.4095,1
3,0.0125,1.6894,1.6190,2.1110,1.6861,1.9003,1.9012,2
4,7.1465,0.8645,0.9349,0.7109,0.8678,0.6536,0.6527,6
5,7.3431,0.8017,0.8721,0.6481,0.8050,0.5908,0.5899,6
6,8.5961,0.8359,0.9064,0.6823,0.8393,0.6251,0.6242,6
7,8.5984,0.3837,0.6331,1.0166,0.7455,0.4834,0.6808,1
8,8.6100,0.9748,1.0452,0.5532,0.9781,0.7640,0.7630,3
9,8.8782,0.3919,0.6752,1.0587,0.7876,0.5255,0.7228,1
10,9.2035,0.3738,0.6571,1.0406,0.7694,0.5074,0.7047,1
11,9.2527,0.3799,0.6632,1.0467,0.7755,0.5135,0.7108,1
12,9.2642,0.9508,1.0213,0.5293,0.9542,0.7400,0.7391,3
13,9.2657,0.9107,0.9812,0.4891,0.9140,0.6999,0.6989,3
14,9.2669,0.8527,0.9231,0.6991,0.8560,0.6418,0.6409,6
15,9.2933,0.8508,0.9212,0.6972,0.8541,0.6399,0.6390,6
16,9.3911,0.8221,0.8925,0.6685,0.8254,0.6112,0.6103,6
17,9.4708,0.8201,0.8905,0.6665,0.8234,0.6092,0.6083,6
18,9.4876,0.8462,0.9167,0.6926,0.8496,0.6354,0.6344,6
19,9.5106,0.5985,0.6689,0.4873,0.6018,0.3876,0.3867,6
20,9.6692,0.8389,0.9093,0.6853,0.8422,0.6280,0.6271,6
21,9.7493,0.9588,1.0293,0.5373,0.9622,0.7480,0.7471,3
22,9.8321,0.3818,0.6312,1.0147,0.7436,0.4815,0.6788,1
23,10.2074,0.8233,0.8937,0.6697,0.8266,0.6124,0.6115,6
24,10.2813,0.3334,0.5828,0.9663,0.6952,0.4331,0.6304,1
25,10.2968,0.9760,1.0464,0.5544,0.9793,0.7651,0.7642,3
26,10.3313,0.5015,0.5719,0.6896,0.5048,0.2906,0.3537,5
27,10.3321,0.8352,0.9056,0.6816,0.8385,0.6243,0.6234,6
28,10.3537,0.9787,1.0492,0.5571,0.9820,0.7679,0.7669,3
29,10.3585,0.9296,1.0000,0.5080,0.9329,0.7187,0.7178,3
30,10.4347,0.8422,0.9126,0.6886,0.8455,0.6313,0.6304,6
31,10.4377,0.5403,0.6108,0.7285,0.5436,0.3295,0.3926,5
32,10.4701,0.5340,0.6044,0.7221,0.5373,0.3231,0.3863,5
33,10.5348,0.9459,1.0163,0.5243,0.9492,0.7350,0.7341,3
34,10.5494,1.0113,1.0818,0.5897,1.0147,0.8005,0.7995,3
35,10.5943,1.0011,1.0716,0.5796,1.0045,0.7903,0.7894,3
36,10.6516,0.8262,0.8966,0.6726,0.8295,0.6153,0.6144,6
37,10.6712,0.5231,0.5935,0.7112,0.5264,0.3122,0.3754,5
38,10.6755,0.8490,0.9194,0.6954,0.8523,0.6381,0.6372,6
39,10.7115,0.5879,0.6583,0.4343,0.5912,0.3771,0.3761,6
40,10.7635,0.9367,1.0072,0.5151,0.9400,0.7259,0.7249,3
41,10.7694,0.9679,1.0384,0.5463,0.9712,0.7571,0.7561,3
42,10.8738,0.9424,1.0128,0.5208,0.9457,0.7315,0.7306,3
43,10.9258,0.9526,1.0231,0.5310,0.9560,0.7418,0.7409,3
44,10.9267,0.4825,0.4966,0.5497,0.3899,0.2835,0.2293,6
45,10.9297,1.0094,1.0798,0.5878,1.0127,0.7985,0.7976,3
46,10.9433,0.5146,0.5850,0.7027,0.5179,0.3037,0.3669,5
47,10.9574,0.6513,0.7217,0.2895,0.6546,0.4404,0.4395,3
48,10.9884,0.8435,0.9140,0.6899,0.8468,0.6327,0.6317,6
49,11.0085,0.8307,0.9011,0.6771,0.8340,0.6198,0.6189,6
50,11.0093,0.9897,1.0601,0.5681,0.9930,0.7788,0.7779,3
51,11.0724,0.9687,1.0392,0.5471,0.9720,0.7579,0.7569,3
52,11.0731,0.5727,0.6432,0.4191,0.5760,0.3619,0.3609,6
53,11.4331,0.8609,0.9313,0.7073,0.8642,0.6500,0.6491,6
54,11.4339,0.8326,0.9031,0.6790,0.8359,0.6218,0.6208,6
55,11.6118,0.5481,0.6186,0.7363,0.5514,0.3373,0.4004,5
56,11.6425,0.5319,0.6023,0.7200,0.5352,0.3210,0.3842,5
57,11.6823,0.8251,0.8956,0.6715,0.8284,0.6143,0.6133,6
58,11.6999,0.9676,1.0380,0.5460,0.9709,0.7568,0.7558,3
59,11.7301,0.8566,0.9270,0.7030,0.8599,0.6457,0.6448,6
60,11.7320,0.9616,1.0320,0.5400,0.9649,0.7507,0.7498,3
61,11.8461,0.8355,0.9060,0.6819,0.8389,0.6247,0.6237,6
62,11.8620,0.5106,0.5810,0.6987,0.5139,0.2997,0.3629,5
63,11.9205,0.8507,0.9212,0.6971,0.8540,0.6399,0.6389,6
64,11.9709,0.3205,0.3909,0.6557,0.3845,0.1224,0.3198,5
65,11.9729,0.8250,0.8954,0.6714,0.8283,0.6141,0.6132,6
66,12.3261,0.5073,0.5778,0.6955,0.5106,0.2965,0.3596,5
