spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0976,0.4553,0.5974,0.9809,0.7097,0.4477,0.6450,5
1,0.4954,0.5562,0.8395,1.2230,0.9518,0.6898,0.8871,1
2,0.5774,0.5918,0.8752,1.2586,0.9875,0.7254,0.9228,1
3,0.7443,0.4002,0.5423,0.9258,0.6547,0.3926,0.5900,5
4,0.7511,0.4432,0.5853,0.9688,0.6977,0.4356,0.6330,5
5,1.0227,0.5236,0.5940,0.7561,0.5269,0.3127,0.4203,5
6,1.0575,0.4426,0.2681,0.4779,0.1347,0.3090,0.2041,4
7,1.2692,0.6572,0.5770,0.1709,0.4417,0.5237,0.3263,3
8,1.2939,0.4929,0.5377,0.6522,0.4706,0.3474,0.3164,6
9,1.3043,0.4955,0.7788,1.1623,0.8912,0.6714,0.8264,1
10,1.3085,0.5209,0.5914,0.7535,0.5243,0.3101,0.4176,5
11,1.4764,0.4920,0.5386,0.6531,0.4715,0.3465,0.3173,6
12,1.6308,0.4947,0.5652,0.7273,0.4981,0.2839,0.3914,5
13,1.7107,0.4966,0.5670,0.6815,0.4999,0.3182,0.3456,5
14,1.7118,0.3435,0.3078,0.3505,0.2820,0.1980,0.0540,6
15,1.7147,0.5613,0.6317,0.7939,0.5646,0.3504,0.4580,5
16,1.7281,0.2735,0.5568,0.9403,0.6692,0.4479,0.6044,1
17,1.7536,0.9940,1.0644,0.5724,0.9973,0.7831,0.7822,3
18,1.7787,0.5639,0.5946,0.4000,0.5275,0.4185,0.3124,6
19,1.7880,0.6577,0.7281,0.6757,0.6610,0.4468,0.4459,6
20,1.8016,0.5375,0.6080,0.5555,0.5408,0.3554,0.3257,6
21,1.8094,0.2931,0.4352,0.8187,0.5476,0.2855,0.4828,5
22,1.8096,0.2225,0.1147,0.5168,0.2302,0.1754,0.1763,2
23,1.8132,0.5681,0.5509,0.1713,0.4749,0.4345,0.2836,3
