spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.3706,0.5098,0.2448,0.2826,0.3566,0.3762,0.1788,6
1,0.4953,0.6944,0.6240,1.1160,0.9336,0.9053,0.9062,2
2,0.5072,1.4115,1.1282,0.9411,1.0158,1.2779,1.0805,3
3,0.5633,0.7028,0.4911,0.9831,0.5582,0.7724,0.7733,2
4,0.5723,0.4481,0.3026,0.4647,0.3865,0.3026,0.2670,6
5,0.6003,1.7289,1.4456,1.2043,1.3333,1.5953,1.3980,3
6,0.6008,1.4470,1.1637,1.0015,1.0514,1.3134,1.1161,3
7,0.6159,0.3680,0.5101,0.8936,0.6225,0.4017,0.5577,1
8,0.6215,0.4470,0.5891,0.9726,0.7014,0.4394,0.6367,5
9,0.6241,0.4163,0.5584,0.9419,0.6708,0.4087,0.6060,5
10,0.6252,0.7279,0.5065,0.3756,0.3322,0.5943,0.3969,4
11,0.7750,0.4094,0.5515,0.9350,0.6639,0.4018,0.5991,5
12,0.7996,0.4145,0.3401,0.3513,0.2613,0.2809,0.0835,6
13,0.8463,0.4159,0.5580,0.9415,0.6704,0.4083,0.6057,5
14,0.8469,0.9803,0.7533,0.3062,0.9188,0.8348,0.6908,3
15,0.8472,0.3622,0.3885,0.5506,0.3214,0.2167,0.2147,6
16,0.8519,0.3889,0.2674,0.7146,0.2443,0.4585,0.4594,4
17,0.8644,0.4515,0.2992,0.4613,0.3900,0.3061,0.2705,6
18,0.8699,0.4675,0.6086,0.9921,0.7983,0.6664,0.7207,1
19,0.8935,0.6663,0.4393,0.6463,0.6048,0.5208,0.4853,2
20,0.8980,0.5983,0.3713,0.5307,0.5368,0.4528,0.3696,6
21,0.9241,0.4730,0.3123,0.4268,0.4115,0.3276,0.2444,6
22,0.9310,1.7754,1.4921,1.6226,1.3797,1.6418,1.4444,4
23,0.9651,0.9947,0.7114,0.7675,0.8415,0.8611,0.6638,6
24,0.9880,0.4383,0.5804,0.9639,0.6927,0.4306,0.6280,5
25,1.0020,1.0609,0.7776,0.6153,0.6652,0.9273,0.7299,3
26,1.0194,0.3787,0.5208,0.9043,0.6332,0.3910,0.5684,1
27,1.0296,0.4614,0.3239,0.4384,0.3999,0.3159,0.2328,6
28,1.0346,1.0712,0.7879,0.7019,0.6755,0.9376,0.7403,4
29,1.0538,0.5842,0.3573,0.5642,0.5227,0.4388,0.4032,2
30,1.0724,0.6292,0.3459,0.4020,0.4761,0.4956,0.2983,6
31,1.0913,0.4252,0.3294,0.3406,0.2720,0.2916,0.0942,6
32,1.0951,0.5531,0.3261,0.4855,0.4916,0.4076,0.3244,6
33,1.1034,0.5171,0.2902,0.4495,0.4556,0.3717,0.2885,6
34,1.1328,0.4673,0.3867,0.7701,0.6570,0.5251,0.5793,2
