spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.7388,0.5190,0.5049,0.9333,0.8498,0.7180,0.7722,2
1,1.8365,0.6182,0.3912,0.7923,0.7089,0.5770,0.6313,2
2,1.8931,1.3489,1.1219,0.6747,1.2874,1.2034,1.0594,3
3,2.7378,1.0355,0.8086,0.3614,0.9740,0.8901,0.7460,3
4,2.8052,0.7121,0.4851,0.6758,0.6506,0.5666,0.5148,2
5,2.8147,0.5384,0.5532,0.6991,0.4861,0.3929,0.3632,6
6,2.8511,0.8185,0.5352,0.6615,0.6017,0.6849,0.4876,6
7,2.8571,0.5445,0.6149,0.7608,0.5478,0.3336,0.4249,5
8,2.8696,0.8284,0.6014,0.5307,0.7669,0.6829,0.5389,3
9,2.8710,0.7846,0.5576,0.5235,0.7231,0.6391,0.4951,6
10,2.8791,0.6927,0.4658,0.2669,0.6312,0.5473,0.4032,3
11,2.8836,0.7389,0.4556,0.5818,0.5221,0.6053,0.4080,6
12,2.9178,1.2304,0.9471,1.2015,0.8348,1.0968,0.9917,4
13,2.9300,0.3995,0.1725,0.3632,0.3380,0.2541,0.2022,2
14,2.9303,0.7244,0.4975,0.4633,0.6629,0.5790,0.4349,6
15,2.9437,0.6113,0.4803,0.6262,0.5498,0.4659,0.4140,6
16,2.9550,0.5687,0.5229,0.6688,0.5072,0.4233,0.3714,6
17,2.9713,0.6932,0.4662,0.4321,0.6317,0.5477,0.4037,6
18,2.9780,0.6369,0.4548,0.6006,0.5753,0.4914,0.4396,6
19,2.9955,0.1979,0.1844,0.6316,0.2237,0.2590,0.2600,2
20,3.0086,0.8064,0.5794,0.5087,0.7449,0.6609,0.5169,3
21,3.0102,0.5809,0.5108,0.6566,0.5193,0.4354,0.3836,6
22,3.0214,0.6340,0.4842,0.2405,0.5724,0.4885,0.3445,3
23,3.0351,0.6593,0.4323,0.6230,0.5978,0.5138,0.4620,2
