spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0146,1.0759,1.0054,1.4975,1.0726,1.2867,1.2877,2
1,0.0246,1.6850,1.6146,2.1066,1.6817,1.8959,1.8968,2
2,0.7956,0.6589,0.7293,0.6469,0.6622,0.4480,0.4471,6
3,0.8355,0.6384,0.7089,0.8520,0.6418,0.4276,0.5161,5
4,0.8373,0.2419,0.2786,0.6326,0.3615,0.1985,0.2967,5
5,0.9166,0.6169,0.6873,0.5682,0.6202,0.4060,0.4051,6
6,0.9427,0.2687,0.3392,0.6932,0.4220,0.1600,0.3573,5
7,0.9490,0.3432,0.4136,0.7677,0.4965,0.2345,0.4318,5
8,0.9734,0.6729,0.7433,0.6242,0.6762,0.4620,0.4611,6
9,1.1039,0.3135,0.5968,0.9803,0.7091,0.4471,0.6444,1
10,1.1388,0.3105,0.3810,0.7350,0.4639,0.2018,0.3991,5
11,1.2251,0.6256,0.6961,0.8392,0.6290,0.4148,0.5033,5
12,1.2307,0.6375,0.7079,0.8510,0.6408,0.4266,0.5151,5
13,1.3018,0.6838,0.7542,0.6352,0.6871,0.4729,0.4720,6
14,1.3975,0.7372,0.5103,0.4361,0.6757,0.5918,0.4477,3
15,1.4119,0.6407,0.7111,0.8542,0.6440,0.4298,0.5183,5
16,1.4148,0.6462,0.7167,0.8597,0.6495,0.4354,0.5239,5
17,1.4575,0.6097,0.6802,0.8233,0.6131,0.3989,0.4874,5
18,1.7604,0.3141,0.3845,0.7386,0.4674,0.2053,0.4027,5
19,2.0791,0.6182,0.6886,0.6062,0.6215,0.4073,0.4064,6
20,2.2576,1.1163,1.1867,0.6947,1.1196,0.9054,0.9045,3
21,2.3200,0.9015,0.9720,0.4799,0.9048,0.6907,0.6897,3
22,2.3253,0.6204,0.6908,0.8339,0.6237,0.4095,0.4981,5
23,2.3597,0.6520,0.7225,0.8656,0.6554,0.4412,0.5297,5
24,3.6095,0.3556,0.6389,1.0224,0.7513,0.4892,0.6866,1
25,3.7689,0.6441,0.7145,0.8576,0.6474,0.4332,0.5217,5
26,3.8120,0.3534,0.4238,0.5930,0.3567,0.1425,0.2572,5
27,3.8279,0.1431,0.4264,0.8099,0.5387,0.2767,0.4740,1
28,3.8526,0.6445,0.7150,0.8580,0.6479,0.4337,0.5222,5
29,3.8562,0.6454,0.7158,0.6334,0.6487,0.4345,0.4336,6
30,3.9519,0.6402,0.7106,0.8537,0.6435,0.4293,0.5178,5
31,3.9797,0.3304,0.6137,0.9972,0.7260,0.4639,0.6613,1
32,4.0340,0.6240,0.6945,0.8376,0.6274,0.4132,0.5017,5
33,4.0353,0.6391,0.7096,0.6271,0.6424,0.4283,0.4273,6
34,4.0364,0.3162,0.3866,0.7406,0.4695,0.2074,0.4048,5
35,4.0865,0.6636,0.7340,0.8771,0.6669,0.4527,0.5412,5
36,4.1204,0.3063,0.3767,0.7308,0.4596,0.1976,0.3949,5
37,4.1433,0.3272,0.3976,0.7516,0.4805,0.2184,0.4158,5
38,4.1574,0.3535,0.4239,0.7780,0.5068,0.2448,0.4421,5
39,4.2155,0.3137,0.3841,0.7381,0.4670,0.2049,0.4023,5
40,4.2456,0.4517,0.4658,0.5441,0.2997,0.2527,0.1985,6
41,4.3105,0.6377,0.7081,0.8512,0.6410,0.4268,0.5153,5
42,4.3378,0.6300,0.7005,0.8435,0.6333,0.4192,0.5077,5
43,4.3380,0.6618,0.7322,0.6132,0.6651,0.4509,0.4500,6
44,4.3392,0.6573,0.7277,0.6453,0.6606,0.4464,0.4455,6
45,4.4253,0.3200,0.3904,0.7444,0.4733,0.2112,0.4086,5
46,4.4397,0.6705,0.7409,0.6585,0.6738,0.4596,0.4587,6
47,4.4402,0.3428,0.4132,0.7672,0.4961,0.2340,0.4314,5
48,4.4811,0.6529,0.7234,0.8665,0.6563,0.4421,0.5306,5
49,4.4816,0.3460,0.4164,0.5595,0.3493,0.1351,0.2237,5
50,4.4967,0.6451,0.7155,0.8586,0.6484,0.4342,0.5227,5
51,4.5880,0.6306,0.7011,0.8442,0.6340,0.4198,0.5083,5
52,4.6375,0.6240,0.6944,0.5753,0.6273,0.4131,0.4122,6
53,4.6987,0.3674,0.6507,1.0342,0.7631,0.5010,0.6984,1
54,4.8046,0.6475,0.7180,0.6356,0.6509,0.4367,0.4358,6
55,4.8051,0.6422,0.7127,0.8557,0.6455,0.4314,0.5199,5
56,4.8589,0.6507,0.7211,0.8642,0.6540,0.4398,0.5283,5
57,4.9031,0.6455,0.7159,0.8590,0.6488,0.4346,0.5231,5
58,4.9343,0.6761,0.7466,0.6642,0.6795,0.4653,0.4644,6
59,4.9565,0.6418,0.7123,0.8553,0.6451,0.4310,0.5195,5
60,5.0698,0.6479,0.7184,0.5993,0.6513,0.4371,0.4361,6
61,5.0808,1.1417,1.2122,0.7201,1.1450,0.9309,0.9299,3
62,5.1686,0.3367,0.6200,1.0035,0.7323,0.4703,0.6676,1
63,5.1783,0.6348,0.7052,0.8483,0.6381,0.4240,0.5125,5
64,5.1867,0.6480,0.7184,0.8615,0.6513,0.4371,0.5257,5
65,5.2014,0.6841,0.7546,0.6355,0.6875,0.4733,0.4724,6
66,5.2033,0.6651,0.7355,0.8786,0.6684,0.4542,0.5428,5
67,5.2520,0.3747,0.6580,1.0415,0.7703,0.5083,0.7056,1
68,5.3046,0.6550,0.7254,0.4779,0.6583,0.4441,0.4432,6
69,5.3412,0.6966,0.7670,0.6480,0.6999,0.4857,0.4848,6
70,5.3497,0.3643,0.4347,0.7887,0.5176,0.2555,0.4529,5
71,5.3782,0.3717,0.4421,0.5852,0.3750,0.1608,0.2493,5
72,5.4097,0.3462,0.6295,1.0130,0.7419,0.4798,0.6772,1
73,5.4490,0.7220,1.0053,1.3888,1.1177,0.8556,1.0529,1
74,5.4578,0.7039,0.7743,0.6553,0.7072,0.4930,0.4921,6
75,5.4684,1.1181,1.1886,0.6965,1.1215,0.9073,0.9063,3
76,5.4928,0.6809,0.7513,0.8944,0.6842,0.4700,0.5586,5
77,5.5456,0.6427,0.7132,0.8563,0.6461,0.4319,0.5204,5
78,5.5935,0.6300,0.7004,0.6180,0.6333,0.4191,0.4182,6
79,5.5970,0.6532,0.7237,0.8668,0.6566,0.4424,0.5309,5
80,5.6102,0.6571,0.7276,0.8706,0.6604,0.4463,0.5348,5
81,5.6228,0.3780,0.4484,0.5915,0.3813,0.1671,0.2557,5
82,5.6358,0.6790,0.7495,0.6671,0.6824,0.4682,0.4673,6
83,5.6375,0.6415,0.7119,0.8550,0.6448,0.4306,0.5192,5
84,5.6796,0.6172,0.6877,0.8308,0.6206,0.4064,0.4949,5
85,5.7394,0.6487,0.7191,0.6367,0.6520,0.4378,0.4369,6
86,5.7563,0.6760,0.7464,0.8895,0.6793,0.4651,0.5536,5
87,5.7752,0.3439,0.4143,0.7683,0.4972,0.2351,0.4325,5
88,5.7760,0.3300,0.4004,0.7544,0.4833,0.2212,0.4186,5
89,5.7797,0.6128,0.6833,0.3264,0.6162,0.4020,0.4010,3
90,5.8116,0.6892,0.7596,0.6405,0.6925,0.4783,0.4774,6
91,5.8280,0.6703,0.7407,0.8838,0.6736,0.4594,0.5479,5
92,5.9047,0.9555,1.0259,0.5339,0.9588,0.7446,0.7437,3
93,5.9325,0.6409,0.7113,0.8544,0.6442,0.4300,0.5185,5
94,6.0430,0.6870,0.7575,0.6384,0.6903,0.4762,0.4752,6
95,6.0972,0.3374,0.6207,1.0042,0.7331,0.4710,0.6683,1
96,6.1596,0.6566,0.9399,1.3234,1.0523,0.7902,0.9875,1
97,6.1931,0.6580,0.7284,0.8715,0.6613,0.4471,0.5356,5
98,6.2802,0.6756,0.7460,0.6636,0.6789,0.4647,0.4638,6
99,6.3755,0.6494,0.7198,0.8629,0.6527,0.4385,0.5271,5
100,6.6165,0.6638,0.7342,0.8773,0.6671,0.4529,0.5414,5
101,6.8901,0.7160,0.7301,0.3591,0.5569,0.5170,0.4628,3
102,7.0300,0.3630,0.6463,1.0298,0.7587,0.4966,0.6940,1
103,7.1246,0.6450,0.7155,0.4679,0.6484,0.4342,0.4333,6
104,7.1860,0.6563,0.7267,0.8698,0.6596,0.4454,0.5339,5
105,7.2059,0.6585,0.7290,0.8720,0.6618,0.4477,0.5362,5
