spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,1.2717,0.7678,0.5408,0.5779,0.7062,0.6223,0.4782,6
1,5.1969,0.9973,0.7703,0.8074,0.9357,0.8518,0.7078,6
2,5.4331,0.8511,0.6241,0.6612,0.7896,0.7056,0.5616,6
3,5.4490,0.9772,0.7503,0.7874,0.9157,0.8318,0.6877,6
4,5.6296,0.5051,0.7320,1.1792,0.5666,0.6622,0.7946,1
5,6.0844,1.2759,1.0490,1.0861,1.2144,1.1305,0.9864,6
6,6.1301,1.4905,1.5045,1.0762,1.1596,1.2915,1.2372,3
7,6.1661,0.6384,0.6068,0.5991,0.5769,0.4930,0.3489,6
8,6.3856,2.2724,1.9891,1.6056,1.8767,2.1388,1.9414,3
9,6.3995,0.7627,0.5358,0.5729,0.7012,0.6173,0.4732,6
10,7.0824,1.1216,0.8946,0.9317,1.0601,0.9761,0.8321,6
11,7.1372,0.7432,0.5162,0.5533,0.6816,0.5977,0.4537,6
12,7.2221,1.1061,0.8791,0.9162,1.0446,0.9606,0.8166,6
13,7.5253,0.8502,0.6232,0.6603,0.7887,0.7047,0.5607,6
14,7.8376,1.5733,1.2900,0.9065,1.1776,1.4397,1.2424,3
15,8.0777,0.7076,0.5376,0.5298,0.6461,0.5622,0.4181,6
16,8.7433,0.9804,0.9944,0.5661,0.6495,0.7814,0.7271,3
17,8.8532,0.6388,0.7093,0.7015,0.6422,0.4280,0.4271,6
18,9.3534,1.2331,0.9498,0.5663,0.8375,1.0995,0.9022,3
19,9.4833,0.9127,0.8422,1.3343,0.9094,1.1235,1.1245,2
20,9.6190,0.6020,0.6724,0.6646,0.6053,0.4274,0.3902,6
21,10.5986,1.1059,0.8226,0.4391,0.7102,0.9723,0.7749,3
22,11.1851,1.0356,0.8196,1.3117,0.8867,1.1009,1.1019,2
23,11.6542,1.3152,1.0992,1.5913,1.1663,1.3805,1.3815,2
24,11.7765,0.8165,0.5895,0.6266,0.7550,0.6710,0.5270,6
25,11.8611,0.7350,0.5103,0.5451,0.6734,0.5895,0.4455,6
