spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,2.5508,0.4773,0.4914,0.5437,0.4019,0.2783,0.2241,6
1,2.5615,0.7034,0.9867,1.3702,1.0990,0.8370,1.0343,1
2,2.6338,1.8191,1.7487,2.2407,1.8158,2.0300,2.0309,2
3,2.7125,0.5876,0.6017,0.4663,0.4863,0.3886,0.3344,6
4,3.4788,0.5274,0.5415,0.4062,0.4261,0.3284,0.2742,6
5,3.7672,0.6352,0.9185,1.3020,1.0309,0.7688,0.9661,1
6,4.0275,0.4401,0.4542,0.5065,0.3647,0.2411,0.1869,6
7,5.7491,0.6468,0.9301,1.3136,1.0425,0.7804,0.9778,1
8,8.9862,0.6692,0.9525,1.3360,1.0649,0.8028,1.0001,1
9,9.0659,0.7276,1.0109,1.3944,1.1233,0.8612,1.0586,1
10,9.2866,1.1945,1.2085,0.7802,0.8636,0.9955,0.9412,3
