spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.2411,1.4592,1.1759,1.2799,1.0635,1.3256,1.1283,4
1,0.3543,0.5354,0.6059,0.4410,0.5388,0.3246,0.3236,6
2,0.4669,0.5949,0.6654,0.6129,0.5982,0.3841,0.3831,6
3,0.4809,0.5428,0.6132,0.4484,0.5461,0.3319,0.3310,6
4,0.7886,0.9955,0.7122,0.4284,0.8395,0.8619,0.6646,3
5,0.8055,0.4912,0.6333,1.0168,0.7456,0.4836,0.6809,5
6,0.8470,0.6052,0.6757,0.6232,0.6085,0.3944,0.3934,6
7,0.9017,1.0639,1.1344,0.6423,1.0672,0.8531,0.8521,3
8,0.9100,0.6217,0.6921,0.6397,0.6250,0.4108,0.4099,6
9,0.9281,0.5754,0.6458,0.4512,0.5787,0.3645,0.3636,6
10,0.9619,0.5625,0.6330,0.7951,0.5659,0.3517,0.4592,5
11,0.9983,0.6083,0.6787,0.7932,0.6116,0.3974,0.4574,5
12,1.0267,0.5962,0.6667,0.7812,0.5995,0.3854,0.4453,5
13,1.1402,0.4812,0.6233,1.0067,0.7356,0.4735,0.6709,5
14,1.1435,0.5035,0.6456,1.0290,0.7579,0.4958,0.6932,5
15,1.1521,0.6275,0.6979,0.6455,0.6308,0.4166,0.4157,6
16,1.1534,0.5061,0.6482,1.0316,0.7605,0.4984,0.6958,5
17,1.1818,0.5492,0.6196,0.2697,0.5525,0.3383,0.3374,3
18,1.2020,0.6249,0.9082,1.2917,1.0205,0.7584,0.9558,1
19,1.2060,0.6466,0.9300,1.3134,1.0423,0.7802,0.9776,1
20,1.2966,0.3718,0.6551,1.0386,0.7674,0.5054,0.7027,1
21,1.3413,0.5421,0.6126,0.5601,0.5455,0.3313,0.3304,6
22,1.3485,1.0777,1.1482,0.6561,1.0810,0.8669,0.8659,3
23,1.3542,0.4867,0.6288,1.0123,0.7412,0.4791,0.6764,5
24,1.3599,0.5971,0.6676,0.6151,0.6004,0.3863,0.3853,6
25,1.3765,0.5826,0.6531,0.4882,0.5860,0.3718,0.3709,6
26,1.3801,0.4836,0.6257,1.0092,0.7381,0.4760,0.6734,5
27,1.3805,0.4902,0.6323,1.0157,0.7446,0.4825,0.6799,5
28,1.3811,0.5786,0.6491,0.7636,0.5820,0.3678,0.4277,5
29,1.4226,0.7586,0.7727,0.3515,0.4413,0.5596,0.5054,3
30,1.4470,0.6150,0.6854,0.6329,0.6183,0.4041,0.4032,6
31,1.4611,0.5687,0.6391,0.7536,0.5720,0.3578,0.4178,5
32,1.4871,0.4920,0.6341,1.0176,0.7465,0.4844,0.6817,5
33,1.5002,0.6380,0.9213,1.3048,1.0336,0.7715,0.9689,1
34,1.5058,0.4049,0.6318,1.0790,0.4664,0.5503,0.6944,1
35,1.5072,0.3633,0.4491,0.8962,0.2836,0.3676,0.5116,4
36,1.5191,0.6416,0.7120,0.5175,0.6449,0.4307,0.4298,6
37,1.5229,0.5843,0.6548,0.8169,0.5877,0.3735,0.4810,5
38,1.5257,0.5737,0.6442,0.5917,0.5770,0.3629,0.3619,6
39,1.5296,0.3350,0.4054,0.6656,0.3945,0.1324,0.3298,5
40,1.5399,0.4939,0.6360,1.0195,0.7483,0.4863,0.6836,5
41,1.5474,0.6283,0.6987,0.6462,0.6316,0.4174,0.4165,6
42,1.5593,0.5895,0.6599,0.7744,0.5928,0.3786,0.4386,5
43,1.5624,0.4936,0.6357,1.0192,0.7480,0.4860,0.6833,5
44,1.5631,0.4848,0.6269,1.0104,0.7392,0.4771,0.6745,5
45,1.5657,1.1553,1.1694,0.9622,0.8244,1.0076,0.9021,4
46,1.6066,0.4600,0.6021,0.9856,0.7145,0.4524,0.6497,5
47,1.6117,0.6277,0.6981,0.5333,0.6310,0.4168,0.4159,6
