spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.8408,1.8701,1.5868,1.6429,1.4745,1.7365,1.5392,4
1,0.8791,0.2666,0.5499,0.9334,0.6622,0.4015,0.5975,1
2,0.8823,0.6760,0.6620,1.0903,1.0069,0.8750,0.9293,2
3,0.8849,1.4086,1.1253,1.4323,1.0129,1.2750,1.2225,4
4,0.8856,0.2486,0.2514,0.6348,0.4382,0.3064,0.3606,1
5,0.8926,0.6003,0.3733,0.7064,0.6229,0.4911,0.5453,2
6,0.9078,0.3663,0.2449,0.6733,0.5898,0.4580,0.5122,2
7,0.9207,0.3394,0.1653,0.3480,0.2646,0.2058,0.1451,6
8,0.9327,0.2673,0.2327,0.6161,0.4569,0.3251,0.3793,2
9,0.9379,0.5253,0.5958,0.7579,0.5286,0.3145,0.4220,5
10,0.9397,0.4253,0.4112,0.8395,0.7561,0.6243,0.6785,2
11,0.9567,0.4819,0.5524,0.7145,0.4853,0.2711,0.3786,5
12,0.9636,0.3897,0.4643,0.8478,0.5793,0.4475,0.5119,1
13,0.9645,0.1908,0.3137,0.6972,0.4261,0.2826,0.3613,1
14,0.9674,0.3132,0.1918,0.6202,0.5368,0.4049,0.4591,2
15,0.9706,0.4574,0.5279,0.6900,0.4607,0.2871,0.3541,5
16,0.9728,1.2517,0.9683,0.9468,0.8560,1.1181,0.9207,4
17,1.7935,0.5150,0.5854,0.5329,0.5183,0.3246,0.3032,6
18,1.8311,0.3789,0.1519,0.4570,0.3736,0.2417,0.2960,2
19,1.8534,0.2197,0.4161,0.7996,0.5505,0.4187,0.4729,1
20,1.8563,0.4316,0.2763,0.7047,0.6212,0.4894,0.5436,2
21,1.8599,0.4796,0.5500,0.6645,0.4829,0.3080,0.3287,5
22,1.8714,0.2527,0.5360,0.9195,0.6484,0.4154,0.5836,1
23,1.8724,0.4376,0.5797,0.9632,0.6921,0.4300,0.6273,5
24,1.8801,0.6091,0.4464,0.3939,0.5476,0.4636,0.3196,6
25,1.9679,0.5187,0.5891,0.7513,0.5220,0.3078,0.4154,5
26,1.9687,0.1081,0.2051,0.6138,0.4211,0.3190,0.3435,1
27,1.9720,0.4750,0.4854,0.6475,0.4182,0.3296,0.3116,6
28,1.9881,0.3621,0.5041,0.8876,0.6165,0.4076,0.5518,1
29,1.9991,0.6665,0.4395,0.2136,0.6050,0.5210,0.3770,3
30,2.0012,0.3913,0.3772,0.8055,0.7221,0.5903,0.6445,2
31,2.0017,0.5052,0.5503,0.4978,0.4831,0.3597,0.2680,6
32,2.0030,0.9828,1.0532,0.5612,0.9861,0.7762,0.7710,3
33,2.0035,0.5914,0.3690,0.5714,0.5299,0.4459,0.4104,2
34,2.0146,1.0640,0.7807,0.3972,0.6684,0.9304,0.7331,3
35,2.0337,0.3962,0.5383,0.9218,0.6507,0.3886,0.5859,5
