spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.6565,0.5842,0.6546,0.7977,0.5875,0.3733,0.4618,5
1,0.6597,0.3417,0.4121,0.7662,0.4950,0.2330,0.4303,5
2,0.6726,0.6334,0.7038,0.4563,0.6367,0.4263,0.4216,6
3,0.6821,0.4048,0.4752,0.3744,0.4081,0.1939,0.1930,6
4,0.6846,0.7184,0.4914,0.5508,0.6568,0.5729,0.4289,6
5,0.8148,0.6987,0.5497,0.4561,0.3030,0.5651,0.3678,4
6,0.8157,0.6660,0.7364,0.4889,0.6693,0.4551,0.4542,6
7,0.8415,0.3854,0.4558,0.5989,0.3887,0.1769,0.2630,5
8,0.8417,0.3710,0.4414,0.7955,0.5243,0.2622,0.4596,5
9,0.8536,0.6316,0.7021,0.8452,0.6350,0.4208,0.5093,5
10,0.8926,0.6859,0.5922,0.2353,0.6244,0.5405,0.3964,3
11,0.8932,0.6352,0.6430,0.2860,0.5758,0.4898,0.3607,3
12,0.9087,1.4055,1.1222,0.8815,1.0099,1.2720,1.0746,3
13,0.9095,0.6685,0.5909,0.2568,0.6070,0.5231,0.3790,3
14,0.9111,0.4505,0.3535,0.3681,0.3890,0.3050,0.1610,6
15,0.9126,0.6475,0.6307,0.2738,0.5860,0.5021,0.3580,3
16,0.9129,0.3078,0.3783,0.7323,0.4611,0.2524,0.3964,5
17,0.9132,0.5892,0.6280,0.5456,0.5609,0.4438,0.3457,6
18,0.9282,1.6033,1.3200,0.9365,1.2077,1.4698,1.2724,3
19,0.9416,1.1328,0.8495,0.6508,0.8000,0.9992,0.8019,3
20,0.9770,0.3283,0.3987,0.7528,0.4816,0.2319,0.4169,5
21,0.9829,0.6668,0.5214,0.0450,0.6053,0.5214,0.3773,3
22,0.9840,0.5982,0.6686,0.5862,0.6015,0.4032,0.3864,6
23,0.9878,0.6477,0.7181,0.3026,0.6510,0.4368,0.4359,3
24,0.9910,0.6383,0.6373,0.3897,0.5768,0.4928,0.3551,6
25,1.0028,0.6728,0.7433,0.8863,0.6761,0.4620,0.5505,5
26,1.0043,0.1272,0.1574,0.6046,0.2993,0.2370,0.2379,1
27,1.0052,0.2259,0.1950,0.4900,0.2554,0.1235,0.1778,5
28,1.0056,0.6291,0.6996,0.3427,0.6325,0.4331,0.4174,3
29,1.0142,0.2343,0.3501,0.7336,0.5652,0.4333,0.4876,1
30,1.0286,1.0713,0.7880,0.4045,0.6757,0.9378,0.7404,3
31,1.0349,1.0440,0.8171,0.3855,0.9825,0.8986,0.7545,3
32,1.0614,0.3332,0.0877,0.5124,0.2572,0.3017,0.3026,2
33,1.0625,0.5584,0.4640,0.2802,0.3325,0.4248,0.2275,6
34,1.0629,0.6940,0.5842,0.2273,0.6324,0.5485,0.4045,3
35,1.0779,0.5826,0.6530,0.5706,0.5859,0.4188,0.3708,6
36,1.0879,0.5321,0.2488,0.4106,0.3061,0.3985,0.2012,6
37,1.0968,1.0390,1.1095,0.6175,1.0424,0.8395,0.8273,3
38,1.1008,0.9306,0.6472,0.5083,0.7046,0.7970,0.5996,3
39,1.1035,0.6359,0.7063,0.8494,0.6392,0.4250,0.5136,5
40,1.1037,0.6964,0.5378,0.1222,0.6348,0.5509,0.4069,3
41,1.1098,0.9335,0.6502,0.2667,0.7075,0.7999,0.6025,3
42,1.1107,0.2408,0.1962,0.4710,0.2501,0.1183,0.1725,5
43,1.1363,0.3275,0.0934,0.5111,0.2515,0.2960,0.2969,2
44,1.1522,0.4966,0.2697,0.4838,0.4351,0.3512,0.3227,2
45,1.1533,0.6163,0.6335,0.5144,0.5664,0.4708,0.3512,6
46,1.1727,0.7851,0.5581,0.1265,0.7236,0.6396,0.4956,3
47,1.1755,0.6758,0.5997,0.3522,0.6143,0.5304,0.3863,3
48,1.1847,0.3660,0.3417,0.7888,0.3028,0.5170,0.5179,4
49,1.1935,0.3122,0.1249,0.4048,0.3214,0.1896,0.2438,2
50,1.1976,0.6610,0.7314,0.3159,0.6643,0.4501,0.4492,3
51,1.2249,0.6077,0.6781,0.4306,0.6110,0.4520,0.3959,6
52,1.2405,0.4983,0.2150,0.4666,0.3750,0.3647,0.2568,2
53,1.2498,0.6095,0.6799,0.8230,0.6128,0.3986,0.4871,5
54,1.2671,0.6217,0.6281,0.5090,0.5610,0.4762,0.3459,6
55,1.2766,0.6499,0.7204,0.6013,0.6533,0.4391,0.4382,6
56,1.2775,0.4460,0.3321,0.4752,0.3845,0.3006,0.2460,6
57,1.3182,0.6212,0.6543,0.4068,0.5872,0.4758,0.3721,6
58,1.3197,0.6797,0.7501,0.8932,0.6830,0.4688,0.5573,5
59,1.4511,0.3771,0.4476,0.8016,0.5304,0.2684,0.4657,5
60,1.4523,1.3212,1.1624,0.7823,0.9255,1.1876,0.9903,3
61,1.4536,0.5134,0.5838,0.5984,0.5167,0.3025,0.3016,6
62,1.4562,0.5784,0.4440,0.2602,0.3524,0.4448,0.2475,6
63,1.4705,0.6484,0.7189,0.4713,0.6518,0.4376,0.4366,6
64,1.4709,0.6449,0.7154,0.8585,0.6483,0.4341,0.5226,5
65,1.4919,0.2986,0.1384,0.4132,0.3079,0.1761,0.2303,2
66,1.5242,0.6722,0.7426,0.8857,0.6755,0.4613,0.5498,5
67,1.5244,0.3750,0.4455,0.4601,0.3784,0.2131,0.1633,6
68,1.5251,0.6401,0.7105,0.6281,0.6434,0.4292,0.4283,6
69,1.5270,0.6253,0.6503,0.4028,0.5832,0.4798,0.3681,6
70,1.5344,0.6416,0.5467,0.0702,0.5801,0.4961,0.3521,3
71,1.5355,0.6986,0.4972,0.0689,0.5753,0.5650,0.3676,3
72,1.5549,0.6511,0.7215,0.6025,0.6544,0.4402,0.4393,6
73,1.5644,0.4829,0.3211,0.3357,0.4214,0.3375,0.1934,6
74,1.5871,0.7081,0.4248,0.8081,0.3832,0.5974,0.5983,4
75,1.6057,0.3672,0.4377,0.5808,0.3706,0.1950,0.2449,5
76,1.6165,0.5900,0.6605,0.2449,0.5933,0.4283,0.3782,3
77,1.6185,0.7075,0.5267,0.1111,0.6460,0.5620,0.4180,3
78,1.6264,0.3227,0.3931,0.7471,0.4760,0.2376,0.4113,5
79,1.6465,0.6352,0.5420,0.1137,0.5160,0.5016,0.3042,3
80,1.6527,1.1241,1.1946,0.7025,1.1274,0.9133,0.9123,3
81,1.6611,0.6599,0.7303,0.4828,0.6632,0.4490,0.4481,6
82,1.6634,0.6217,0.6922,0.4446,0.6250,0.4380,0.4099,6
83,1.6726,0.6376,0.7081,0.8512,0.6410,0.4268,0.5153,5
84,1.6736,0.6293,0.6997,0.8428,0.6326,0.4184,0.5069,5
85,1.6788,0.8239,0.5406,0.3037,0.4283,0.6904,0.4930,3
86,1.6835,0.3506,0.4056,0.5748,0.3384,0.2051,0.2389,5
87,1.6871,0.3630,0.4151,0.5582,0.3480,0.2176,0.2223,5
88,1.6878,0.5826,0.3333,0.3737,0.2499,0.4491,0.2517,4
89,1.6881,0.4221,0.3819,0.3965,0.3606,0.2766,0.1326,6
90,1.6898,0.6448,0.6308,0.3832,0.5833,0.4994,0.3553,6
91,1.6905,0.6267,0.6972,0.4496,0.6300,0.4330,0.4149,6
92,1.6947,0.3462,0.3615,0.8086,0.2830,0.4972,0.4981,4
93,1.7022,0.4067,0.4771,0.8311,0.5600,0.2979,0.4953,5
