spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.6203,0.4881,0.5022,0.4712,0.2451,0.3157,0.2349,6
1,2.0941,1.0106,1.0810,0.5890,1.0139,0.7997,0.7988,3
2,2.1192,0.6961,0.7665,0.5190,0.6994,0.4852,0.4843,6
3,2.3591,0.3910,0.4051,0.5220,0.3291,0.1920,0.1378,6
4,2.3633,0.4780,0.4735,0.4425,0.2164,0.3444,0.2062,6
5,2.3636,0.8774,0.8915,0.7423,0.5466,0.6804,0.6242,4
6,2.3791,0.6822,0.6555,0.3307,0.3106,0.5486,0.3882,4
7,2.3926,0.5412,0.3340,0.4717,0.1455,0.4076,0.2306,4
8,2.3973,0.6442,0.5581,0.2763,0.3363,0.5106,0.3132,3
9,2.4082,0.1636,0.3270,0.7105,0.4393,0.1773,0.3746,1
10,2.4114,0.7808,0.7880,0.3597,0.4431,0.6472,0.5207,3
11,2.4164,0.1964,0.2953,0.6788,0.4076,0.2438,0.3429,1
12,2.4187,0.4289,0.4993,0.8533,0.5822,0.3201,0.5175,5
13,2.4208,0.5297,0.3539,0.2531,0.4682,0.3843,0.2402,6
14,2.4252,0.4363,0.5067,0.6498,0.4396,0.2254,0.3139,5
15,2.4268,0.3135,0.3840,0.5445,0.3169,0.1027,0.2086,5
16,2.4294,1.5118,1.2285,0.8450,1.1161,1.3782,1.1808,3
17,2.4309,0.6755,0.7460,0.6635,0.6788,0.4647,0.4637,6
18,2.7103,0.4283,0.4524,0.2621,0.3852,0.2829,0.1701,6
19,3.0269,0.3855,0.6688,1.0522,0.7811,0.5190,0.7164,1
20,3.0303,0.3901,0.6734,1.0569,0.7857,0.5237,0.7210,1
21,3.0584,1.0777,0.7944,1.1569,0.7320,0.9462,0.9471,4
22,3.0806,0.4318,0.5250,0.9722,0.3595,0.4435,0.5875,4
23,3.4270,0.4705,0.5409,0.5555,0.4738,0.2596,0.2587,6
24,3.4286,0.3864,0.4005,0.7694,0.1568,0.2407,0.3848,4
25,3.9439,0.5271,0.5975,0.6121,0.5304,0.3162,0.3153,6
26,4.0469,0.4800,0.2530,0.5727,0.4892,0.3574,0.4116,2
27,4.0583,0.6551,0.7256,0.8687,0.6585,0.4443,0.5328,5
28,4.0643,0.6204,0.6909,0.8340,0.6238,0.4096,0.4981,5
29,4.0667,0.3974,0.4679,0.8219,0.5507,0.2887,0.4860,5
30,4.0767,0.6914,0.6773,1.1056,1.0222,0.8904,0.9446,2
31,4.0880,0.2650,0.5483,0.9318,0.6606,0.3985,0.5959,1
32,4.2894,0.8319,0.6050,0.9246,0.8412,0.7093,0.7636,2
33,4.9210,0.5746,0.4022,0.6194,0.1789,0.4410,0.3435,4
34,4.9731,0.5464,0.5605,0.3169,0.3921,0.3813,0.2932,6
35,4.9780,0.7711,0.6481,0.6965,0.3754,0.6375,0.4402,4
36,4.9956,1.2997,1.0164,0.6330,0.9041,1.1662,0.9688,3
37,5.0008,0.5377,0.5518,0.3208,0.3870,0.3738,0.2845,6
38,5.0046,0.3740,0.1552,0.4577,0.1897,0.2404,0.2283,2
39,5.0054,1.1037,1.1742,0.6821,1.1071,0.8929,0.8919,3
40,5.0055,0.2270,0.2411,0.6588,0.3152,0.1301,0.2742,5
41,5.0102,0.0869,0.2502,0.6337,0.3626,0.1358,0.2978,1
42,5.0154,0.2606,0.2867,0.4298,0.2196,0.1152,0.0939,6
43,5.0164,0.2594,0.2486,0.5234,0.2687,0.1368,0.1911,5
44,5.0215,0.4062,0.4767,0.4912,0.4095,0.2384,0.1944,6
