spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0023,0.2533,0.5366,0.9201,0.6490,0.4042,0.5842,1
1,0.0031,1.3079,1.0809,0.6337,1.2464,1.1624,1.0184,3
2,0.0040,0.4730,0.4590,0.8873,0.8039,0.6720,0.7263,2
3,0.0047,0.4919,0.4778,0.9061,0.8227,0.6909,0.7451,2
4,0.0055,0.8808,0.5974,0.2140,0.6616,0.7472,0.5498,3
5,0.0070,0.9304,1.0008,0.5088,0.9337,0.7495,0.7186,3
6,0.0090,0.4222,0.7055,1.0890,0.8179,0.5558,0.7532,1
7,0.0098,1.2746,1.0476,0.7656,1.2130,1.1291,0.9851,3
8,0.0202,0.7261,0.7965,0.6836,0.7294,0.5152,0.5143,6
9,0.0219,0.6803,0.6141,0.2872,0.6188,0.5349,0.3908,3
10,0.0288,0.2082,0.3433,0.7267,0.4556,0.1992,0.3909,5
11,0.0426,0.6282,0.6986,0.4578,0.6315,0.4531,0.4164,6
12,0.0489,0.7277,0.6435,0.4664,0.3320,0.5941,0.3967,4
13,0.0497,0.6636,0.7341,0.4072,0.6669,0.4528,0.4518,3
14,0.0599,0.8304,0.7403,0.3636,0.4348,0.6968,0.4995,3
15,0.0625,0.6491,0.7195,0.4787,0.6524,0.4382,0.4373,6
16,0.0680,0.5863,0.6567,0.1647,0.5896,0.4038,0.3745,3
17,0.0689,0.7648,0.6800,0.2516,0.4569,0.6312,0.4338,3
18,0.0704,0.4581,0.4584,0.2813,0.3824,0.3245,0.1911,6
19,0.0939,0.7713,0.7854,0.9076,0.4405,0.6075,0.5230,4
20,0.0946,0.6855,0.7560,0.4063,0.6888,0.4747,0.4737,3
21,0.0955,0.6889,0.7594,0.6464,0.6923,0.4781,0.4771,6
22,0.0965,0.2191,0.3466,0.7938,0.1812,0.3730,0.4092,4
23,0.1057,0.4805,0.3355,0.4835,0.4190,0.3350,0.2853,6
24,0.1109,0.6345,0.6791,0.3295,0.6120,0.4890,0.3969,3
25,0.1197,0.6278,0.6982,0.4574,0.6311,0.4535,0.4160,6
26,0.1345,0.4317,0.5021,0.6500,0.4350,0.2208,0.3142,5
27,0.1358,0.8932,0.6099,0.2264,0.7665,0.7596,0.5622,3
28,0.1408,0.6195,0.3926,0.2536,0.5580,0.4741,0.3300,3
29,0.1459,0.9827,1.0531,0.5611,0.9860,0.8035,0.7709,3
30,0.1520,0.6208,0.6913,0.3644,0.6242,0.4577,0.4091,3
31,0.1542,0.4575,0.5280,0.5480,0.4608,0.2467,0.2457,6
32,0.1658,1.1207,1.1911,0.6991,1.1240,0.9098,0.9089,3
33,0.1854,0.6787,0.5164,0.0243,0.6172,0.5332,0.3892,3
34,0.1877,0.6440,0.7144,0.3875,0.6473,0.4346,0.4322,3
35,0.1983,1.1031,1.1735,0.6815,1.1064,0.8922,0.8913,3
36,0.2077,1.1403,0.8570,0.6234,0.7446,1.0067,0.8094,3
37,0.2083,0.7855,0.5022,0.6899,0.3898,0.6519,0.4801,4
38,0.2106,0.7249,0.7953,0.6824,0.7282,0.5140,0.5131,6
39,0.2117,0.7465,0.5367,0.1564,0.6850,0.6011,0.4570,3
40,0.2242,0.6095,0.6799,0.5670,0.6128,0.4327,0.3977,6
41,0.2407,0.5931,0.6636,0.8115,0.5964,0.3823,0.4756,5
42,0.2437,1.4683,1.1850,0.8016,1.0727,1.3348,1.1374,3
43,0.2754,0.9006,0.9711,0.4791,0.9040,0.6947,0.6889,3
44,0.2784,0.7420,0.5151,0.1078,0.6805,0.5966,0.4525,3
45,0.2821,0.7345,0.5075,0.4576,0.6730,0.5890,0.4450,6
46,0.3160,0.6070,0.6775,0.8254,0.6103,0.3962,0.4895,5
47,0.3366,0.6083,0.6787,0.5658,0.6116,0.4339,0.3965,6
48,0.3392,0.5796,0.6501,0.7980,0.5829,0.3688,0.4621,5
49,0.3445,0.8836,0.6003,0.9430,0.5180,0.7501,0.7332,4
50,0.3606,0.6221,0.6925,0.2845,0.6254,0.4452,0.4103,3
51,0.3851,0.3485,0.4190,0.7768,0.5057,0.2436,0.4409,5
52,0.3930,0.4524,0.2254,0.4355,0.3908,0.3069,0.2744,2
53,0.4009,0.6504,0.5556,0.0636,0.5888,0.5049,0.3609,3
54,0.4036,0.6070,0.6774,0.6009,0.6103,0.4023,0.3952,6
55,0.4046,1.0453,0.8505,0.3712,0.9838,0.8999,0.7558,3
56,0.4078,0.6910,0.7615,0.6485,0.6943,0.4802,0.4792,6
57,0.4218,1.0337,0.8068,0.3596,0.9722,0.8883,0.7442,3
58,0.4315,0.5956,0.6661,0.8140,0.5989,0.3848,0.4781,5
59,0.4514,0.2595,0.2443,0.5233,0.2729,0.1411,0.1953,5
60,0.4560,1.0201,0.7931,0.4883,0.9585,0.8746,0.7306,3
61,0.4591,1.0622,0.7789,0.3954,0.6666,0.9286,0.7313,3
62,0.4661,0.6735,0.7440,0.5031,0.6768,0.4627,0.4617,6
63,0.4664,0.6697,0.7401,0.3131,0.6730,0.4588,0.4579,3
64,0.4676,0.5846,0.6550,0.8029,0.5879,0.3737,0.4671,5
65,0.4739,0.8909,0.6798,0.3031,0.4952,0.7573,0.5600,3
66,0.4776,1.3081,1.0248,0.6413,0.9124,1.1745,0.9771,3
67,0.5068,0.2656,0.2515,0.6798,0.5964,0.4646,0.5188,2
68,0.5168,1.0716,0.7883,0.4048,0.6760,0.9381,0.7407,3
69,0.5349,1.3313,1.0480,0.6645,0.9356,1.1977,1.0004,3
70,0.5359,0.6774,0.7479,0.4209,0.6807,0.4666,0.4656,3
71,0.5567,0.9948,0.7115,0.3280,0.8681,0.8612,0.6639,3
72,0.5972,1.2255,0.9422,0.5587,1.0099,1.0919,0.8945,3
73,0.5976,1.3631,1.0798,0.8172,0.9674,1.2295,1.0321,3
74,0.6039,0.8260,0.5427,0.1592,0.6993,0.6924,0.4951,3
75,0.6098,1.1756,0.8923,0.5088,0.8677,1.0420,0.8446,3
76,0.6186,0.7722,0.4889,0.3566,0.6455,0.6386,0.4412,3
77,0.6199,0.1938,0.3289,0.7124,0.4413,0.2135,0.3765,1
78,0.6272,0.9003,0.6733,0.2661,0.8388,0.7548,0.6108,3
79,0.6327,0.5820,0.3551,0.3051,0.5205,0.4366,0.2925,6
80,0.6341,0.3429,0.2809,0.6664,0.0650,0.2792,0.2818,4
81,0.6350,0.4029,0.4700,0.4686,0.4029,0.2575,0.1878,6
82,0.6353,0.6052,0.6757,0.8236,0.6085,0.3944,0.4877,5
83,0.6357,0.7998,0.5165,0.2754,0.4884,0.6662,0.4689,3
84,0.6362,0.8233,0.5963,0.2332,0.7618,0.6779,0.5338,3
85,0.6404,0.3512,0.6345,1.0180,0.7469,0.4848,0.6821,1
86,0.6421,0.4662,0.3957,0.8878,0.4629,0.6770,0.6780,2
87,0.6436,0.4145,0.4849,0.5050,0.4178,0.2247,0.2027,6
88,0.6536,1.0671,0.7838,0.9262,0.6715,0.9335,0.7362,4
89,0.6567,0.3031,0.3171,0.4393,0.2412,0.1664,0.0547,6
90,0.6572,0.6174,0.6878,0.4470,0.6207,0.4639,0.4056,6
91,0.6575,0.8818,0.7434,0.2514,0.8203,0.7363,0.5923,3
92,0.6599,0.6559,0.7264,0.3995,0.6593,0.4451,0.4442,3
93,0.6631,0.2292,0.1171,0.5455,0.4620,0.3302,0.3844,2
94,0.6709,0.3697,0.6530,1.0365,0.7654,0.5033,0.7007,1
95,0.6728,0.5911,0.6615,0.1929,0.5944,0.4444,0.3793,3
96,0.6741,0.3810,0.4514,0.8093,0.5381,0.2761,0.4734,5
97,0.6747,0.4144,0.4848,0.6587,0.4177,0.2035,0.3229,5
98,0.6753,0.6154,0.6295,0.3436,0.3689,0.4469,0.3622,3
99,0.6769,1.3432,1.0599,0.6764,0.9475,1.2096,1.0123,3
100,0.6806,0.6705,0.7410,0.6645,0.6739,0.4597,0.4588,6
101,0.6829,1.0745,0.8475,0.4004,1.0130,0.9290,0.7850,3
102,0.6844,0.7214,0.7233,0.2950,0.4662,0.5878,0.4560,3
103,0.6993,0.3545,0.4171,0.8005,0.6853,0.5534,0.6077,1
104,0.6995,0.6375,0.7079,0.2998,0.6408,0.4298,0.4257,3
105,0.7010,1.5221,1.2388,0.8671,1.1265,1.3885,1.1912,3
106,0.7031,0.4190,0.4894,0.8472,0.5761,0.3140,0.5114,5
107,0.7069,1.0069,1.0773,0.5853,1.0102,0.7960,0.7951,3
108,0.7179,0.6839,0.6132,0.3724,0.6224,0.5385,0.3944,3
109,0.7490,0.3217,0.3768,0.7346,0.4635,0.2821,0.3988,5
110,0.7589,0.6557,0.6414,0.4006,0.5942,0.5103,0.3662,6
111,0.7591,0.6231,0.6740,0.4332,0.6069,0.4777,0.3918,6
112,0.7841,0.4198,0.4902,0.6641,0.4231,0.2089,0.3283,5
113,0.7859,0.7612,0.5342,0.1270,0.6997,0.6157,0.4717,3
114,0.7883,1.1532,0.8699,0.6688,0.7575,1.0196,0.8223,3
115,0.7890,0.3726,0.4430,0.8009,0.5297,0.2677,0.4650,5
116,0.7895,0.3288,0.3992,0.7571,0.4859,0.2597,0.4212,5
117,0.7909,0.7594,0.4761,0.4959,0.4516,0.6258,0.4285,6
118,0.8097,0.3037,0.1673,0.6594,0.4146,0.4486,0.4496,2
119,0.8142,0.5548,0.2715,0.7379,0.3130,0.5272,0.5281,2
120,0.8153,0.5800,0.3494,0.8414,0.4165,0.6307,0.6316,2
