spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0304,0.3974,0.6807,1.0642,0.7931,0.5310,0.7284,1
1,0.0438,0.5903,0.6607,0.5842,0.5936,0.4190,0.3785,6
2,0.0461,0.6003,0.6708,0.8187,0.6036,0.3895,0.4828,5
3,0.0486,0.6104,0.6809,0.8288,0.6138,0.3996,0.4929,5
4,0.0613,0.6956,0.6015,0.3607,0.6341,0.5502,0.4061,3
5,0.0643,0.6516,0.7220,0.6455,0.6549,0.4407,0.4398,6
6,0.0879,0.6057,0.6761,0.8240,0.6090,0.3948,0.4881,5
7,0.1029,0.1513,0.4346,0.8181,0.5469,0.2849,0.4822,1
8,0.1318,0.5869,0.6383,0.5618,0.5711,0.4414,0.3560,6
9,0.1508,0.3928,0.4632,0.8210,0.5499,0.2878,0.4852,5
10,0.1547,0.4063,0.4767,0.8346,0.5634,0.3014,0.4987,5
11,0.1949,0.1828,0.3179,0.7014,0.4302,0.2245,0.3655,1
12,0.1961,0.6813,0.7517,0.6388,0.6846,0.4704,0.4695,6
13,0.2329,0.5627,0.6331,0.7810,0.5660,0.3518,0.4452,5
14,0.5499,0.6285,0.6686,0.4278,0.6015,0.4831,0.3864,6
15,0.5816,0.6717,0.7421,0.6292,0.6750,0.4608,0.4599,6
16,0.6125,0.1995,0.4828,0.8663,0.5952,0.3458,0.5304,1
17,0.6169,0.6603,0.7308,0.8787,0.6637,0.4495,0.5428,5
18,0.6197,0.4533,0.5238,0.6717,0.4567,0.2425,0.3358,5
19,0.6245,0.2724,0.4075,0.7909,0.5198,0.2577,0.4551,5
20,0.6466,0.3977,0.4681,0.3002,0.4010,0.2483,0.1859,6
21,0.6533,0.4297,0.5001,0.6740,0.4330,0.2188,0.3382,5
22,0.6555,0.7078,0.7782,0.7017,0.7111,0.4969,0.4960,6
23,0.6587,0.6208,0.6912,0.8391,0.6241,0.4099,0.5032,5
24,0.6595,0.4828,0.4969,0.3197,0.4209,0.2860,0.2296,6
25,0.6841,0.6404,0.7108,0.6343,0.6437,0.4295,0.4286,6
26,0.6859,0.3483,0.6316,1.0150,0.7439,0.4818,0.6792,1
27,0.6923,0.2437,0.2578,0.6793,0.3356,0.1506,0.2947,5
28,0.6928,0.6635,0.7340,0.6210,0.6669,0.4527,0.4518,6
29,0.6936,0.6227,0.6932,0.8411,0.6260,0.4119,0.5052,5
30,0.6979,0.6731,0.7436,0.3355,0.6764,0.4623,0.4613,3
31,0.7095,0.2808,0.4159,0.7994,0.5282,0.2662,0.4635,5
32,0.7104,0.3810,0.4515,0.8093,0.5382,0.2761,0.4734,5
33,0.7152,0.3604,0.6437,1.0272,0.7560,0.4940,0.6913,1
34,0.7291,0.4823,0.3728,0.3928,0.4208,0.3368,0.1928,6
35,0.7294,0.1959,0.3072,0.6907,0.4196,0.2079,0.3548,1
36,0.7339,0.4065,0.4770,0.8348,0.5637,0.3016,0.4989,5
37,0.7385,0.6953,0.7658,0.5249,0.6986,0.4845,0.4835,6
38,0.7413,0.6450,0.7155,0.8634,0.6483,0.4342,0.5275,5
39,0.7444,0.5799,0.6504,0.7983,0.5833,0.3691,0.4624,5
40,0.7455,0.5967,0.6671,0.8150,0.6000,0.3858,0.4792,5
41,0.7542,0.3048,0.4399,0.8234,0.5522,0.2902,0.4875,5
42,0.7569,0.6860,0.7564,0.2878,0.6893,0.4751,0.4742,3
43,0.7632,0.3841,0.4545,0.8123,0.5412,0.2791,0.4765,5
44,0.7742,0.6689,0.7393,0.6629,0.6722,0.4580,0.4571,6
45,0.7762,0.6305,0.7009,0.8488,0.6338,0.4196,0.5129,5
46,0.7767,0.6843,0.7548,0.6783,0.6877,0.4735,0.4726,6
47,0.7853,0.3920,0.4624,0.6103,0.3953,0.2082,0.2745,5
48,0.8201,0.2426,0.2612,0.5402,0.2691,0.1242,0.2044,5
49,0.8501,0.3282,0.6116,0.9950,0.7239,0.4618,0.6592,1
50,0.8541,0.5995,0.6700,0.8179,0.6028,0.3887,0.4820,5
51,0.8545,0.5824,0.6529,0.8008,0.5857,0.3716,0.4649,5
52,0.8743,0.6725,0.7429,0.6664,0.6758,0.4616,0.4607,6
53,0.8769,0.3866,0.6699,1.0534,0.7823,0.5202,0.7175,1
54,0.8839,0.6529,0.7233,0.6468,0.6562,0.4420,0.4411,6
55,0.8881,0.2423,0.2564,0.6779,0.3343,0.1492,0.2933,5
56,0.8897,0.4823,0.5528,0.5514,0.4856,0.2715,0.2705,6
57,0.8932,0.3841,0.6674,1.0509,0.7797,0.5177,0.7150,1
58,0.9311,0.6289,0.6993,0.8472,0.6322,0.4180,0.5113,5
59,0.9409,0.3402,0.6235,1.0070,0.7359,0.4738,0.6711,1
60,0.9450,0.5983,0.6688,0.8167,0.6016,0.3875,0.4808,5
61,0.9561,0.7364,0.8069,0.5661,0.7398,0.5256,0.5247,6
62,0.9650,0.4387,0.5091,0.8670,0.5958,0.3337,0.5311,5
63,0.9686,0.6095,0.6799,0.8278,0.6128,0.3986,0.4919,5
64,0.9726,0.6480,0.7184,0.3104,0.6513,0.4371,0.4362,3
65,0.9823,0.5844,0.6549,0.8028,0.5878,0.3736,0.4669,5
66,0.9979,0.6210,0.6914,0.8393,0.6243,0.4101,0.5035,5
67,1.0118,0.6877,0.7581,0.6451,0.6910,0.4768,0.4759,6
68,1.0210,0.6978,0.6158,0.2661,0.6363,0.5524,0.4083,3
69,1.0310,0.7008,0.7712,0.6947,0.7041,0.4899,0.4890,6
70,1.0337,0.6432,0.7136,0.8615,0.6465,0.4323,0.5257,5
71,1.0341,0.6196,0.6900,0.8379,0.6229,0.4087,0.5020,5
72,1.0354,0.6605,0.7310,0.4041,0.6639,0.4497,0.4488,3
73,1.0390,0.5975,0.8808,1.2643,0.9932,0.7311,0.9284,1
74,1.0491,0.3705,0.4409,0.7987,0.5276,0.2655,0.4629,5
75,1.0542,0.4034,0.4739,0.8317,0.5606,0.2985,0.4958,5
76,1.0593,0.6354,0.7058,0.8537,0.6387,0.4245,0.5179,5
77,1.0719,0.4255,0.4959,0.8537,0.5826,0.3205,0.5179,5
78,1.0757,0.6431,0.7135,0.2449,0.6464,0.4322,0.4313,3
79,1.0766,0.6172,0.6876,0.8355,0.6205,0.4063,0.4997,5
80,1.0938,0.6780,0.7485,0.6720,0.6813,0.4672,0.4662,6
81,1.0979,0.6423,0.7127,0.4719,0.6456,0.4390,0.4305,6
82,1.1087,0.5801,0.6506,0.7985,0.5834,0.3693,0.4626,5
83,1.1111,0.8416,0.5583,0.4260,0.7149,0.7080,0.5107,3
84,1.1143,0.6871,0.7575,0.5167,0.6904,0.4762,0.4753,6
85,1.1299,0.2175,0.3526,0.7360,0.4649,0.2028,0.4002,5
86,1.1323,0.6507,0.7212,0.8691,0.6540,0.4399,0.5332,5
87,1.1341,0.6350,0.7055,0.6290,0.6384,0.4242,0.4232,6
88,1.1400,0.6214,0.6918,0.8397,0.6247,0.4105,0.5039,5
89,1.1557,0.6554,0.7258,0.2987,0.6587,0.4445,0.4436,3
90,1.1656,0.1611,0.3221,0.7693,0.3368,0.2406,0.3846,1
91,1.1666,0.4036,0.4740,0.8318,0.5607,0.2986,0.4960,5
92,1.1688,0.7171,0.7876,0.7111,0.7204,0.5063,0.5053,6
93,1.1770,0.3926,0.4067,0.4554,0.2419,0.2392,0.1394,6
94,1.1816,0.3523,0.4227,0.7805,0.5094,0.2473,0.4447,5
95,1.1902,0.6377,0.7082,0.3001,0.6410,0.4296,0.4259,3
96,1.1905,0.5668,0.6372,0.7852,0.5701,0.3559,0.4493,5
97,1.2074,0.9816,1.0520,0.5600,0.9849,0.7707,0.7698,3
98,1.2116,0.3473,0.4177,0.7756,0.5044,0.2424,0.4397,5
99,1.2157,0.6687,0.7391,0.6261,0.6720,0.4578,0.4569,6
100,1.2188,0.3687,0.4392,0.7970,0.5259,0.2638,0.4611,5
101,1.2243,0.6254,0.6959,0.2878,0.6288,0.4418,0.4137,3
102,1.2324,0.1665,0.3121,0.7593,0.3232,0.2306,0.3746,1
103,1.2344,0.6182,0.6887,0.8366,0.6215,0.4074,0.5007,5
104,1.2522,0.6289,0.6994,0.8473,0.6322,0.4181,0.5114,5
105,1.2543,0.6463,0.7167,0.4759,0.6496,0.4354,0.4345,6
106,1.2602,0.6741,0.7445,0.5037,0.6774,0.4632,0.4623,6
107,1.2696,0.6674,0.7378,0.6613,0.6707,0.4565,0.4556,6
108,1.2724,0.6785,0.9618,1.3453,1.0741,0.8121,1.0094,1
109,1.2742,0.6269,0.6974,0.8453,0.6303,0.4161,0.5094,5
110,1.2753,0.4024,0.4729,0.8307,0.5596,0.2975,0.4948,5
111,1.2906,0.2900,0.5733,0.9568,0.6857,0.4236,0.6209,1
112,1.2951,0.3828,0.4533,0.8111,0.5400,0.2779,0.4752,5
113,1.3124,0.4997,0.5701,0.5902,0.5030,0.2888,0.2879,6
114,1.3233,0.2072,0.3423,0.7258,0.4547,0.2001,0.3899,5
115,1.3272,0.4043,0.6876,1.0711,0.8000,0.5379,0.7353,1
116,1.3274,0.3790,0.6623,1.0458,0.7747,0.5126,0.7100,1
117,1.3280,0.6126,0.6830,0.8309,0.6159,0.4017,0.4951,5
118,1.3325,0.6435,0.7140,0.2618,0.6468,0.4327,0.4317,3
119,1.3424,0.6112,0.6816,0.8295,0.6145,0.4003,0.4937,5
120,1.3631,0.2941,0.3645,0.6435,0.3724,0.1103,0.3077,5
121,1.3754,0.3930,0.6763,1.0598,0.7887,0.5266,0.7239,1
122,1.3792,0.6564,0.7268,0.6503,0.6597,0.4455,0.4446,6
123,1.3936,0.6314,0.7018,0.8497,0.6347,0.4205,0.5139,5
124,1.3952,0.6280,0.6985,0.8464,0.6313,0.4172,0.5105,5
125,1.3995,0.6016,0.6369,0.1848,0.5698,0.4561,0.3547,3
126,1.4047,0.2412,0.3116,0.6107,0.3396,0.0775,0.2749,5
127,1.4075,0.6742,0.7447,0.6682,0.6776,0.4634,0.4625,6
128,1.4135,0.1653,0.3507,0.7342,0.4630,0.2010,0.3983,1
129,1.4302,0.7190,0.7894,0.4398,0.7223,0.5081,0.5072,3
130,1.4304,0.3857,0.6691,1.0525,0.7814,0.5193,0.7167,1
131,1.4335,0.6162,0.6866,0.8345,0.6195,0.4053,0.4987,5
132,1.4406,0.7014,0.7718,0.6954,0.7047,0.4905,0.4896,6
133,1.4436,0.6746,0.7451,0.6686,0.6780,0.4638,0.4629,6
134,1.4449,0.4190,0.4894,0.8472,0.5761,0.3140,0.5114,5
135,1.4453,0.9589,1.0294,0.5373,0.9622,0.8016,0.7471,3
136,1.4462,0.3869,0.6702,1.0537,0.7826,0.5205,0.7179,1
