spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0124,0.9356,0.7992,0.3072,0.8741,0.7901,0.6461,3
1,0.0251,0.2357,0.3327,0.7162,0.5665,0.4347,0.4889,1
2,0.0864,0.7636,0.5366,0.1129,0.7021,0.6182,0.4741,3
3,0.3926,0.9800,0.6966,0.3132,0.8239,0.8464,0.6490,3
4,0.4621,0.7732,0.5463,0.1831,0.7117,0.6278,0.4837,3
5,0.9372,1.3562,1.0728,0.6894,0.9605,1.2226,1.0252,3
6,1.2491,0.6921,0.5419,0.2150,0.6306,0.5466,0.4026,3
7,1.2564,0.9844,0.9721,0.4800,0.9229,0.8390,0.6949,3
8,1.3141,0.1886,0.1372,0.5844,0.3038,0.2827,0.2836,2
9,1.3174,0.6075,0.6780,0.8259,0.6108,0.3967,0.4900,5
10,1.3200,0.6080,0.6486,0.4077,0.5814,0.4626,0.3663,6
11,1.3528,0.9636,1.0178,0.5258,0.9507,0.8181,0.7356,3
12,1.3534,0.4780,0.1947,0.5609,0.1539,0.3502,0.3511,4
13,1.3639,0.6151,0.4437,0.2666,0.3460,0.4815,0.2842,3
14,1.3714,0.5631,0.6336,0.7815,0.5665,0.3523,0.4456,5
15,1.3900,0.7091,0.4961,0.4505,0.6476,0.5637,0.4196,6
16,1.4289,0.5666,0.6371,0.7850,0.5699,0.3558,0.4491,5
17,1.4389,0.6886,0.5680,0.3272,0.6270,0.5431,0.3990,3
18,1.4810,0.4810,0.2738,0.4468,0.4195,0.3356,0.2858,2
19,1.4965,0.2983,0.3687,0.7266,0.4554,0.2497,0.3907,5
20,1.4969,0.5830,0.6223,0.5458,0.5552,0.4375,0.3401,6
21,1.5052,0.6487,0.5852,0.2583,0.5872,0.5033,0.3592,3
22,1.5061,0.5413,0.6117,0.7596,0.5446,0.3324,0.4237,5
23,1.5343,0.3249,0.3330,0.6908,0.4197,0.2854,0.3549,5
24,1.5536,0.3950,0.2629,0.6208,0.4873,0.3554,0.4097,2
25,1.5667,0.3182,0.6015,0.9850,0.7138,0.4518,0.6491,1
26,1.7962,1.0892,1.1596,0.6676,1.0925,0.8783,0.8774,3
27,1.8617,0.6547,0.5827,0.4697,0.5932,0.5092,0.3652,6
28,1.8968,0.5547,0.5349,0.6828,0.4931,0.4092,0.3594,6
29,2.1540,0.7184,0.5382,0.2974,0.6568,0.5729,0.4289,3
30,2.3661,0.3775,0.1505,0.4744,0.3910,0.2591,0.3133,2
31,2.3708,0.3192,0.4564,0.8399,0.6500,0.5182,0.5724,1
32,2.3754,0.6519,0.5534,0.4769,0.5904,0.5064,0.3624,6
33,2.3830,0.3364,0.1492,0.6413,0.4516,0.4305,0.4315,2
34,2.3926,0.3021,0.1160,0.5444,0.4610,0.3291,0.3833,2
35,2.4004,0.9383,0.6550,0.2715,0.6692,0.8047,0.6074,3
36,2.4397,0.4389,0.3685,0.8605,0.5622,0.6498,0.6507,2
37,2.4574,0.2874,0.1190,0.6110,0.4257,0.4003,0.4012,2
38,2.4769,0.4198,0.4057,0.8340,0.7506,0.6188,0.6730,2
39,2.4773,0.3281,0.1597,0.6518,0.4665,0.4410,0.4420,2
40,2.4833,0.2577,0.1528,0.5363,0.4403,0.3085,0.3627,2
41,2.4893,0.5764,0.3494,0.5422,0.5149,0.4310,0.3812,2
42,2.4906,0.3466,0.3114,0.6692,0.4389,0.3070,0.3612,5
43,2.4936,0.7190,0.4920,0.4604,0.6575,0.5735,0.4295,6
44,2.4948,1.0815,0.7981,0.9859,0.6858,0.9479,0.7761,4
45,2.4957,0.6302,0.3469,0.8133,0.5149,0.6025,0.6034,2
46,2.4997,0.8998,0.6728,0.4768,0.8382,0.7543,0.6103,3
47,2.5090,0.2945,0.3635,0.7213,0.4502,0.2549,0.3854,5
48,2.5166,0.3403,0.4107,0.7685,0.4974,0.2353,0.4327,5
49,2.5241,0.4941,0.2671,0.4599,0.4326,0.3486,0.2988,2
50,2.5332,0.1923,0.2182,0.6017,0.3749,0.2431,0.2973,1
51,2.5398,0.7734,0.5465,0.2644,0.7119,0.6280,0.4839,3
52,2.5419,0.4995,0.4291,0.9211,0.6228,0.7104,0.7113,2
53,2.5478,0.4172,0.3376,0.4856,0.3556,0.2717,0.2219,6
54,2.5501,0.3251,0.3328,0.6907,0.4195,0.2856,0.3548,5
55,2.5593,0.4358,0.2221,0.6115,0.5281,0.3963,0.4505,2
56,2.5624,0.4634,0.2365,0.5603,0.4769,0.3451,0.3993,2
57,2.5722,0.5622,0.2789,0.6307,0.2193,0.4286,0.4209,4
58,2.5906,0.7818,0.5548,0.2500,0.7203,0.6363,0.4923,3
59,2.5909,1.1049,0.8779,0.4307,1.0434,0.9594,0.8154,3
60,2.6130,0.7008,0.4175,0.3581,0.5448,0.5672,0.3699,3
61,2.6156,0.4122,0.3209,0.4949,0.3507,0.2667,0.2430,6
62,2.6451,0.4785,0.3162,0.7445,0.6611,0.5292,0.5835,2
63,2.6548,0.1283,0.2257,0.6091,0.4591,0.3273,0.3815,1
64,2.6636,0.2849,0.1171,0.3961,0.2984,0.1665,0.2208,2
65,2.6687,0.6690,0.4421,0.6608,0.6075,0.5236,0.4998,2
66,2.6925,0.7285,0.5281,0.3056,0.6670,0.5830,0.4390,3
67,2.6979,0.4324,0.2255,0.6082,0.5247,0.3929,0.4471,2
68,2.6996,0.3759,0.2075,0.6995,0.5142,0.4888,0.4897,2
69,2.7016,0.3692,0.3856,0.5335,0.3185,0.2238,0.1976,6
70,2.7030,0.5345,0.3075,0.7102,0.6268,0.4949,0.5491,2
71,2.7060,0.8245,0.5976,0.6625,0.7630,0.6791,0.5350,6
72,2.7126,0.3818,0.2761,0.6339,0.4741,0.3423,0.3965,2
73,2.7206,0.2752,0.1353,0.5412,0.4578,0.3260,0.3802,2
74,2.7213,0.4636,0.3013,0.7296,0.6462,0.5143,0.5686,2
75,2.7287,0.5768,0.3499,0.7526,0.6691,0.5373,0.5915,2
76,2.7312,0.2962,0.3618,0.7196,0.4485,0.2566,0.3837,5
77,2.7334,0.3197,0.1326,0.6246,0.4350,0.4139,0.4148,2
78,2.7343,0.4782,0.1949,0.4686,0.3221,0.3446,0.2588,2
79,2.7365,0.3970,0.3577,0.5057,0.3355,0.2516,0.2018,6
80,2.7439,0.6158,0.6366,0.2870,0.5695,0.4703,0.3544,3
81,2.7459,0.4915,0.2646,0.4574,0.4300,0.3461,0.2963,2
82,2.7613,0.4225,0.2602,0.6886,0.6051,0.4733,0.5275,2
83,2.7844,0.6641,0.7346,0.6216,0.6675,0.4533,0.4523,6
84,2.7948,0.6963,0.5602,0.3194,0.6348,0.5509,0.4068,3
85,2.7951,0.4072,0.2388,0.7308,0.5455,0.5201,0.5210,2
86,2.8133,0.6635,0.4366,0.8393,0.7558,0.6240,0.6782,2
87,2.8217,0.3156,0.0887,0.4327,0.3493,0.2174,0.2716,2
88,2.8284,0.9863,0.9951,0.5031,0.9280,0.8408,0.7129,3
89,2.8317,0.2342,0.1763,0.5598,0.4168,0.2850,0.3392,2
90,2.8382,0.3584,0.2030,0.4146,0.1980,0.2248,0.1217,6
91,2.8402,0.8943,0.6110,0.2275,0.6252,0.7607,0.5634,3
92,2.8498,0.4649,0.2777,0.7698,0.5801,0.5590,0.5599,2
93,2.8721,0.4430,0.2569,0.6852,0.6018,0.4700,0.5242,2
94,2.8791,0.3589,0.4294,0.7872,0.5161,0.2540,0.4513,5
95,2.9212,0.9778,0.6945,0.3110,0.7087,0.8442,0.6468,3
96,2.9251,0.3688,0.2891,0.6469,0.4611,0.3293,0.3835,2
97,2.9271,0.4797,0.2943,0.3176,0.4181,0.3342,0.1902,6
98,2.9405,0.6129,0.5924,0.5159,0.5513,0.4674,0.3233,6
99,2.9410,0.3258,0.1574,0.6494,0.4642,0.4387,0.4396,2
100,2.9419,0.2777,0.0905,0.5825,0.3929,0.3718,0.3727,2
101,2.9432,0.3749,0.0916,0.5580,0.2597,0.3473,0.3482,2
102,2.9453,0.5096,0.2263,0.6926,0.3943,0.4819,0.4828,2
103,2.9548,0.2878,0.2738,0.7021,0.6187,0.4868,0.5411,2
104,2.9669,0.3288,0.3147,0.7431,0.6596,0.5278,0.5820,2
105,2.9803,1.0221,0.7388,0.3554,0.8661,0.8886,0.6912,3
106,2.9815,0.4133,0.3198,0.4938,0.3518,0.2678,0.2441,6
107,2.9838,0.6540,0.4834,0.0313,0.5925,0.5086,0.3645,3
108,2.9876,0.4174,0.4033,0.8317,0.7483,0.6164,0.6706,2
109,3.0161,1.3256,1.0423,1.1709,0.9300,1.1921,0.9947,4
110,3.0202,0.3136,0.2995,0.7279,0.6444,0.5126,0.5668,2
111,3.0209,0.2461,0.3222,0.7057,0.5770,0.4451,0.4994,1
112,3.0236,0.1962,0.1821,0.6105,0.5270,0.3952,0.4494,2
113,3.0247,0.1000,0.2215,0.6687,0.2957,0.2129,0.2841,1
114,3.0289,0.8632,0.5799,0.7469,0.5941,0.7296,0.5371,6
115,3.0339,0.1978,0.2127,0.5962,0.3804,0.2486,0.3028,1
116,3.0402,1.0128,0.7295,0.3460,0.8524,0.8792,0.6819,3
117,3.0408,1.3940,1.1107,0.8017,0.9984,1.2605,1.0631,3
118,3.0466,0.3238,0.1615,0.5898,0.5064,0.3746,0.4288,2
119,3.0485,0.1929,0.2176,0.6011,0.3755,0.2437,0.2979,1
120,3.0528,0.1546,0.2516,0.6351,0.3640,0.1816,0.2992,1
