spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0077,1.1792,1.1087,1.6008,1.2636,1.3900,1.3910,2
1,0.0176,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
2,0.0226,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
3,0.0293,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
4,0.0576,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
5,0.0793,1.3411,1.2707,1.7627,1.3378,1.5520,1.5529,2
6,0.0860,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
7,0.1040,1.7184,1.6480,2.1400,1.7151,1.9293,1.9302,2
8,0.1082,1.2517,1.1813,1.6733,1.2484,1.4626,1.4635,2
9,0.1149,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
10,0.1360,1.2738,1.2034,1.6954,1.2705,1.4847,1.4856,2
11,0.1426,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
12,0.1643,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
13,0.1810,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
14,0.1860,1.1792,1.1087,1.6008,1.2636,1.3900,1.3910,2
15,0.2010,1.1499,1.0794,1.5715,1.1465,1.3607,1.3617,2
16,0.2813,0.6591,0.7296,0.3562,0.6625,0.4483,0.4473,3
17,0.3480,0.4470,0.5174,0.4815,0.4503,0.2361,0.2352,6
18,0.3488,0.4711,0.4852,0.3556,0.4092,0.2721,0.2179,6
19,0.3497,0.6258,0.6962,0.5030,0.6291,0.4149,0.4140,6
20,0.3510,0.7085,0.7790,0.4056,0.7119,0.4977,0.4967,3
21,0.7667,0.6180,0.6884,0.6722,0.6213,0.4071,0.4062,6
22,1.2715,0.2071,0.4431,0.8265,0.5554,0.2933,0.4907,1
23,1.2856,0.6448,0.7153,0.6991,0.6481,0.4340,0.4330,6
24,1.3620,0.4839,0.5543,0.5184,0.4872,0.2730,0.2721,6
25,1.4256,0.3638,0.5025,0.8860,0.6148,0.3528,0.5501,5
26,1.4719,0.3383,0.4769,0.8604,0.5893,0.3272,0.5245,5
