spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0207,0.3897,0.4602,0.6365,0.3930,0.1789,0.3006,5
1,0.0442,0.5332,0.6036,0.9323,0.6611,0.3991,0.5964,5
2,0.0459,0.3105,0.5762,0.9597,0.6885,0.4264,0.6238,1
3,0.1179,1.0270,0.8000,0.9062,0.9655,0.8815,0.7452,6
4,0.1694,0.1870,0.3628,0.7462,0.5178,0.3860,0.4402,1
5,0.1804,0.3894,0.4598,0.4122,0.3927,0.1785,0.1776,6
6,0.1821,0.3340,0.5997,0.9832,0.7121,0.4500,0.6473,1
7,0.1891,0.1360,0.3077,0.6912,0.4201,0.1790,0.3553,1
8,0.2566,0.2913,0.5570,0.9405,0.6694,0.4073,0.6046,1
9,0.2640,0.1784,0.4617,0.8452,0.5740,0.3189,0.5093,1
10,0.2742,0.6421,0.7125,0.5780,0.6454,0.4312,0.4303,6
11,0.2825,1.2018,1.1314,1.6234,1.1985,1.4127,1.4136,2
12,0.2900,0.3020,0.5677,0.9512,0.6801,0.4180,0.6153,1
13,0.2924,0.2913,0.2214,0.6292,0.1235,0.2499,0.2508,4
14,0.2992,0.6453,0.7157,0.3820,0.6486,0.4344,0.4335,3
15,0.3102,0.3098,0.4346,0.8818,0.3065,0.5207,0.5216,4
16,0.3257,0.5252,0.8086,1.1920,0.9209,0.6588,0.8562,1
17,0.3269,0.1422,0.3139,0.6974,0.4263,0.1728,0.3616,1
18,0.3306,0.3325,0.5982,0.9817,0.7105,0.4485,0.6458,1
19,0.3356,0.7990,0.5720,0.5692,0.7375,0.6535,0.5095,6
20,0.3361,0.1347,0.2682,0.6516,0.3805,0.2461,0.3158,1
21,0.3410,0.5150,0.2317,0.5870,0.1621,0.3814,0.3772,4
22,0.3676,0.1849,0.4682,0.8517,0.5806,0.3185,0.5159,1
23,0.3726,0.3144,0.5801,0.9636,0.6925,0.4304,0.6277,1
24,0.3746,0.1797,0.4630,0.8465,0.5754,0.3175,0.5107,1
25,0.3844,0.2870,0.3483,0.6770,0.4058,0.2183,0.3411,5
26,0.3916,0.3756,0.4461,0.6224,0.3789,0.1648,0.2865,5
27,0.3938,0.3965,0.6235,1.0707,0.4581,0.5467,0.6860,1
28,0.4102,0.3063,0.5720,0.9555,0.6843,0.4223,0.6196,1
29,0.4343,0.6602,0.7307,0.5962,0.6636,0.4494,0.4485,6
30,0.4399,0.6664,0.4418,0.9338,0.6855,0.7231,0.7240,2
31,0.4585,0.3130,0.5028,0.9500,0.4251,0.5238,0.5653,1
32,0.4715,0.3623,0.3764,0.6868,0.0742,0.1925,0.3022,4
33,0.4727,0.1388,0.2093,0.5586,0.2874,0.0873,0.2227,5
34,0.4731,0.2403,0.4673,0.9145,0.5708,0.3858,0.5298,1
35,0.4873,1.1633,0.8800,1.2771,0.8522,1.0664,1.0673,4
36,0.4879,0.1472,0.2176,0.5462,0.2751,0.0755,0.2104,5
37,0.5064,0.6451,0.5570,1.0491,0.6242,0.8383,0.8393,2
38,0.5162,0.3465,0.5735,1.0207,0.4081,0.4920,0.6360,1
39,0.5228,0.6568,0.5863,1.0784,0.6534,0.8676,0.8686,2
40,0.5233,0.8992,0.9906,1.4377,0.8959,1.1101,1.1110,4
41,0.5408,0.6810,0.6669,1.0952,1.0118,0.8800,0.9342,2
42,0.5469,0.1407,0.3124,0.6959,0.4248,0.1743,0.3600,1
43,0.5540,0.2765,0.2362,0.6440,0.1191,0.2351,0.2593,4
44,0.5828,0.4555,0.3545,0.4649,0.1477,0.3219,0.1246,6
45,0.5834,0.5632,0.3386,0.8306,0.5823,0.6199,0.6208,2
46,0.5921,0.1639,0.2206,0.6678,0.2318,0.2206,0.2832,1
47,0.5974,0.3227,0.3353,0.7825,0.1699,0.3550,0.3979,4
48,0.6007,0.2893,0.5726,0.9561,0.6850,0.4560,0.6202,1
49,0.6088,0.9354,1.0058,0.5138,0.9387,0.7245,0.7236,3
50,0.6108,0.0521,0.2614,0.7086,0.3650,0.2239,0.3240,1
51,0.6112,0.3445,0.3886,0.7720,0.6753,0.5435,0.5977,1
52,0.6167,0.3463,0.5556,1.0028,0.3902,0.4741,0.6182,1
53,0.6264,0.1070,0.3027,0.6862,0.4151,0.2116,0.3503,1
54,0.6268,0.2954,0.3095,0.7173,0.1925,0.1886,0.3327,5
55,0.6329,0.4041,0.6874,1.0709,0.7998,0.5377,0.7351,1
56,0.6375,0.6245,0.6949,0.4308,0.6278,0.4136,0.4127,6
57,0.6385,1.1210,1.1351,0.9481,0.7902,0.9293,0.8678,4
58,0.6426,0.3472,0.4176,0.7463,0.4752,0.2131,0.4104,5
59,0.6436,0.7107,0.4837,0.7049,0.6492,0.5653,0.5439,2
60,0.6486,1.0510,0.9805,1.4726,1.0476,1.2618,1.2627,2
61,0.6586,0.4098,0.4803,0.6566,0.4132,0.1990,0.3207,5
62,0.6616,0.3544,0.4248,0.6011,0.3577,0.1435,0.2652,5
63,0.6828,0.5315,0.4450,0.4813,0.1359,0.3979,0.2006,4
64,0.7166,0.7773,0.5943,0.3244,0.3816,0.6437,0.4464,3
65,0.7206,0.3709,0.4413,0.6176,0.3742,0.1600,0.2817,5
66,0.7257,0.8593,0.5760,0.7313,0.5515,0.7257,0.5284,6
67,0.7432,0.1817,0.4650,0.8485,0.5773,0.3156,0.5126,1
68,0.7464,0.0636,0.2285,0.6757,0.3320,0.2569,0.2911,1
69,0.7532,0.1132,0.3212,0.7047,0.4441,0.3122,0.3688,1
70,0.7600,0.7336,0.5634,0.1351,0.5145,0.6000,0.4027,3
71,0.7693,0.3842,0.4546,0.4941,0.3875,0.1733,0.1724,6
72,0.7722,0.9870,0.7623,1.2544,1.0060,1.0436,1.0446,2
73,0.7747,0.1185,0.2808,0.6643,0.3931,0.2060,0.3284,1
74,0.7753,0.3757,0.5683,0.9518,0.7065,0.5747,0.6289,1
75,0.7836,0.2872,0.3012,0.5871,0.2434,0.0882,0.2024,5
76,0.7874,0.4343,0.3090,0.3485,0.3728,0.2888,0.1448,6
77,0.8081,0.3467,0.3521,0.5284,0.2852,0.2013,0.1925,6
78,0.8352,0.2027,0.4860,0.8695,0.5983,0.3363,0.5336,1
79,0.8364,0.8138,0.5305,0.7423,0.4182,0.6802,0.5325,4
80,0.8665,0.1463,0.4296,0.8131,0.5419,0.3191,0.4772,1
81,0.8748,0.2555,0.5212,0.9047,0.6336,0.3715,0.5688,1
82,0.8787,0.4871,0.4676,0.9148,0.4838,0.6979,0.6989,2
83,0.8971,0.5141,0.5000,0.9283,0.8449,0.7131,0.7673,2
84,0.9512,0.2125,0.1492,0.4779,0.2757,0.1438,0.1980,5
85,0.9917,0.2948,0.5604,0.9439,0.6728,0.4107,0.6081,1
