spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.8752,0.6648,0.7353,0.6588,0.6682,0.4540,0.4531,6
1,1.0256,0.5909,0.6050,0.5739,0.3311,0.3919,0.3377,4
2,1.0615,0.6604,0.7309,0.8788,0.6637,0.4496,0.5429,5
3,1.1114,0.6581,0.7285,0.8764,0.6614,0.4472,0.5405,5
4,1.1665,0.6700,0.7404,0.8884,0.6733,0.4591,0.5525,5
5,1.1863,0.6636,0.7340,0.8819,0.6669,0.4527,0.5461,5
6,1.3668,0.6488,0.7193,0.8672,0.6521,0.4380,0.5313,5
7,1.4015,0.3589,0.6422,1.0257,0.7546,0.4925,0.6899,1
8,1.5006,0.6598,0.7302,0.8781,0.6631,0.4489,0.5422,5
9,1.5119,0.4366,0.4507,0.7933,0.2517,0.2647,0.4087,4
10,1.5137,0.6958,0.7662,0.6533,0.6991,0.4849,0.4840,6
11,1.5189,0.4397,0.4537,0.7964,0.2548,0.2677,0.4118,4
12,1.5268,0.4013,0.4717,0.6456,0.4046,0.1904,0.3098,5
13,1.5291,0.6895,0.7600,0.6835,0.6929,0.4787,0.4778,6
14,1.5374,0.6504,0.7209,0.8688,0.6537,0.4396,0.5329,5
15,1.5436,0.6783,0.7488,0.5079,0.6817,0.4675,0.4665,6
16,1.5450,0.7106,0.7810,0.6681,0.7139,0.4997,0.4988,6
17,1.6562,0.4517,0.4658,0.5495,0.3612,0.2527,0.1985,6
18,1.6566,0.6522,0.7226,0.4818,0.6555,0.4413,0.4404,6
19,1.6671,0.6427,0.7131,0.8611,0.6460,0.4318,0.5252,5
20,1.6948,0.6680,0.7385,0.8864,0.6713,0.4572,0.5505,5
21,1.7076,0.4084,0.4788,0.6267,0.4117,0.1975,0.2909,5
22,1.7080,0.6756,0.7461,0.6696,0.6790,0.4648,0.4639,6
23,1.7424,0.7080,0.7785,0.6655,0.7113,0.4972,0.4962,6
24,1.7563,0.4987,0.5128,0.4817,0.2388,0.3221,0.2455,4
25,1.7906,0.3624,0.6458,1.0292,0.7581,0.4960,0.6934,1
26,1.8018,0.3799,0.4504,0.8082,0.5371,0.2750,0.4724,5
