spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0059,0.8364,0.8223,1.2506,1.1672,1.0354,1.0896,2
1,0.0094,0.5749,0.6453,0.7911,0.5782,0.3640,0.4553,5
2,0.0189,1.1047,1.0343,1.5263,1.1857,1.3156,1.3165,2
3,0.0491,0.6613,0.9446,1.3281,1.0570,0.7949,0.9922,1
4,0.0626,0.9794,0.6961,0.3126,0.7603,0.8458,0.6485,3
5,0.0693,0.3392,0.4351,0.8823,0.4201,0.5500,0.5510,1
6,0.6236,0.3794,0.4498,0.8060,0.5349,0.2728,0.4702,5
7,0.7282,0.1924,0.3261,0.7096,0.4385,0.2149,0.3737,1
8,0.8271,0.2109,0.2808,0.6643,0.3931,0.2602,0.3284,1
9,1.4095,0.3870,0.3131,0.6693,0.4777,0.3459,0.4001,2
10,1.7273,0.2066,0.4220,0.8055,0.5374,0.4056,0.4696,1
11,1.7842,0.1643,0.4476,0.8311,0.5600,0.2979,0.4953,1
12,1.7926,0.6551,0.7255,0.4819,0.6584,0.4442,0.4433,6
13,1.7952,0.3592,0.4297,0.7859,0.5148,0.2527,0.4500,5
14,1.8116,0.4471,0.5175,0.5353,0.4504,0.2363,0.2353,6
15,1.8427,0.3739,0.4444,0.8006,0.5294,0.2674,0.4647,5
16,1.8445,0.8191,0.5358,0.4007,0.6924,0.6855,0.4882,3
17,1.8572,0.4740,0.5444,0.6903,0.4773,0.2631,0.3544,5
18,1.9959,0.5647,0.5066,0.2670,0.3456,0.4311,0.2393,6
19,2.0141,1.0400,0.8307,0.4023,0.6443,0.9064,0.7091,3
20,2.0362,0.1567,0.4400,0.8235,0.5523,0.2903,0.4876,1
21,2.0368,0.2561,0.2495,0.5267,0.2677,0.1359,0.1909,5
22,2.0419,0.2335,0.3322,0.7794,0.1720,0.3862,0.3947,4
23,2.0474,0.5321,0.6026,0.7484,0.5355,0.3436,0.4126,5
24,2.0491,0.6107,0.6812,0.6021,0.6140,0.4011,0.3989,6
25,2.0503,0.2150,0.4984,0.8818,0.6107,0.3486,0.5460,1
26,2.0782,0.6935,0.7639,0.6849,0.6968,0.4826,0.4817,6
27,2.0951,0.4164,0.4305,0.7150,0.1024,0.2566,0.3304,4
28,2.1224,0.3652,0.4356,0.7918,0.5207,0.2586,0.4560,5
29,2.1341,0.3607,0.6441,1.0275,0.7564,0.4943,0.6917,1
30,2.1560,0.2850,0.5683,0.9518,0.6807,0.4259,0.6159,1
31,2.1896,0.5862,0.6566,0.8024,0.5895,0.3753,0.4666,5
32,2.2020,1.1253,1.1957,0.7037,1.1286,0.9144,0.9135,3
33,2.2074,0.2283,0.5116,0.8951,0.6240,0.3619,0.5593,1
34,2.3152,0.2691,0.2395,0.5591,0.1266,0.1395,0.1744,4
35,2.3189,0.1053,0.3887,0.7721,0.5010,0.2906,0.4363,1
36,2.3243,0.4039,0.4744,0.8306,0.5595,0.2974,0.4947,5
37,2.3449,0.4824,0.2917,0.7116,0.2389,0.4531,0.4541,4
38,2.3454,0.6569,0.7274,0.6118,0.6603,0.4461,0.4452,6
39,2.3781,0.5875,0.6580,0.8038,0.5909,0.3767,0.4680,5
40,2.3803,0.1014,0.3533,0.7368,0.4657,0.3004,0.4010,1
41,2.5020,0.1215,0.4048,0.7883,0.5172,0.2551,0.4524,1
42,2.5328,0.6726,0.7431,0.6640,0.6759,0.4618,0.4608,6
43,2.5332,0.5382,0.6087,0.7545,0.5415,0.3375,0.4186,5
44,2.5426,0.6808,0.7512,0.6357,0.6841,0.4699,0.4690,6
45,2.5477,0.1906,0.4175,0.8647,0.3399,0.3360,0.4801,1
46,2.5554,0.1221,0.4054,0.7889,0.5178,0.2557,0.4531,1
47,2.5616,0.2894,0.5163,0.9635,0.3509,0.4348,0.5789,1
48,2.5639,0.2393,0.3892,0.7727,0.5702,0.4383,0.4926,1
49,2.5986,0.3761,0.4466,0.8028,0.5316,0.2696,0.4669,5
50,2.6564,0.7672,0.6811,0.2527,0.4594,0.6337,0.4363,3
51,2.6612,0.1654,0.3706,0.8178,0.2930,0.3763,0.4331,1
52,2.6664,0.6729,0.7433,0.3905,0.6762,0.4620,0.4611,3
53,2.6709,0.7917,0.8622,0.3701,0.7951,0.6105,0.5800,3
54,2.6837,0.4346,0.5050,0.5228,0.4379,0.2238,0.2228,6
55,2.6840,0.4482,0.5187,0.6645,0.4516,0.2374,0.3287,5
56,2.6892,1.0443,1.1147,0.6227,1.0476,0.8334,0.8325,3
57,2.6917,0.6522,0.7227,0.6071,0.6556,0.4414,0.4404,6
58,2.6988,0.0808,0.2297,0.6132,0.3421,0.1804,0.2773,1
59,2.7078,0.3486,0.1960,0.3418,0.2871,0.2031,0.1513,6
60,2.7172,0.3360,0.3641,0.7203,0.4492,0.2948,0.3844,5
61,2.7223,0.2334,0.3671,0.7505,0.4794,0.2173,0.4147,5
62,2.7229,0.9396,1.0101,0.5180,0.9430,0.7288,0.7279,3
63,2.7246,0.2727,0.2189,0.6024,0.4539,0.3221,0.3763,2
64,2.7269,0.8468,0.5635,0.1800,0.6277,0.7132,0.5159,3
65,2.7340,0.4614,0.5319,0.4345,0.4648,0.2506,0.2497,6
66,2.7359,0.5763,0.6221,0.1301,0.5550,0.4309,0.3399,3
67,2.7385,0.3771,0.1496,0.4547,0.1953,0.2435,0.2338,2
68,2.7411,0.2067,0.3166,0.7000,0.4289,0.1971,0.3642,5
69,2.7422,0.4330,0.3851,0.5310,0.3714,0.2875,0.2357,6
70,2.7444,0.4393,0.4181,0.4358,0.3778,0.2938,0.1498,6
71,2.7495,0.3074,0.0241,0.4889,0.3329,0.2781,0.2790,2
