spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.1393,0.5886,0.4293,0.5130,0.1929,0.4550,0.2577,4
1,1.1901,0.1074,0.2031,0.5866,0.3402,0.2084,0.2626,1
2,1.2846,0.6760,0.7465,0.3968,0.6793,0.4652,0.4642,3
3,1.2904,0.2148,0.3499,0.7333,0.4622,0.2001,0.3975,5
4,1.6991,0.1313,0.3906,0.7741,0.5029,0.3303,0.4382,1
5,1.7148,0.2976,0.3117,0.6186,0.1825,0.0986,0.2339,5
6,1.7299,1.0049,1.0753,0.5833,1.0082,0.7940,0.7931,3
7,1.7360,1.1948,1.1140,0.7275,0.7991,1.0612,0.8638,3
8,1.7377,1.2104,1.2195,0.7911,0.8745,1.0768,0.9522,3
9,1.7429,0.7532,0.6295,1.0767,0.5401,0.7543,0.7552,4
10,1.7453,0.6237,0.6941,0.5812,0.6270,0.4185,0.4119,6
11,1.7468,0.6246,0.6950,0.2679,0.6279,0.4582,0.4128,3
12,1.7484,0.2383,0.3088,0.5878,0.3166,0.0766,0.2519,5
13,1.7493,0.8101,0.6821,0.4728,0.4144,0.6765,0.4792,4
14,1.7499,1.1697,0.9555,0.5271,0.7741,1.0362,0.8388,3
15,1.7555,0.1828,0.1968,0.6184,0.2747,0.0933,0.2337,5
16,1.7573,0.6491,0.7195,0.3698,0.6524,0.4487,0.4373,3
17,1.7601,0.3651,0.6484,1.0319,0.7607,0.4987,0.6960,1
18,1.7622,0.6322,0.7026,0.3757,0.6355,0.4463,0.4204,3
19,1.7638,0.1979,0.3392,0.7863,0.2824,0.4087,0.4097,1
20,1.7663,0.4859,0.4596,0.4345,0.2025,0.3524,0.1923,6
21,1.7688,0.6283,0.6987,0.8466,0.6316,0.4174,0.5108,5
22,1.7843,0.6352,0.7056,0.2370,0.6385,0.4243,0.4234,3
23,1.7848,0.6290,0.5868,0.1585,0.5109,0.4954,0.3195,3
24,1.7861,0.6894,0.6506,0.2223,0.4823,0.5558,0.3833,3
25,1.7895,0.6795,0.7499,0.5091,0.6828,0.4686,0.4677,6
26,1.8381,0.4728,0.4984,0.9455,0.3329,0.4391,0.5609,4
27,1.8434,0.0650,0.2919,0.7391,0.3954,0.2719,0.3545,1
28,1.8459,0.4609,0.5313,0.5513,0.4642,0.2500,0.2491,6
29,1.8461,0.5556,0.5697,0.7351,0.2248,0.4142,0.3505,4
30,1.8487,0.7133,0.7837,0.5429,0.7166,0.5025,0.5015,6
31,1.8507,0.2555,0.2966,0.7438,0.2190,0.2151,0.3591,5
32,1.8803,0.6978,0.7119,0.2836,0.5435,0.4988,0.4446,3
33,1.8961,0.0719,0.2989,0.7460,0.4024,0.2649,0.3614,1
34,1.9013,0.2100,0.3451,0.7286,0.4575,0.1973,0.3927,5
35,1.9031,0.6609,0.7314,0.3233,0.6642,0.4501,0.4491,3
36,1.9051,0.2350,0.5183,0.9018,0.6306,0.3686,0.5659,1
37,1.9081,0.5927,0.6631,0.1711,0.5960,0.3865,0.3809,3
38,1.9222,0.1806,0.4639,0.8474,0.5763,0.3142,0.5115,1
39,1.9323,0.2623,0.4893,0.9365,0.3238,0.4419,0.5518,1
40,1.9345,0.4333,0.5037,0.6516,0.4366,0.2224,0.3157,5
41,1.9350,0.5443,0.6573,1.1045,0.4918,0.6663,0.7198,4
42,1.9471,0.5683,0.6387,0.7866,0.5716,0.3574,0.4507,5
43,2.0034,0.7021,0.6806,1.1278,0.5152,0.7031,0.7432,4
44,2.0303,0.6843,0.7547,0.5139,0.6876,0.4734,0.4725,6
45,2.0464,0.2706,0.2847,0.5916,0.1555,0.1065,0.2070,5
46,2.0467,0.3533,0.3674,0.4896,0.2914,0.1543,0.1049,6
47,2.0491,0.4925,0.5066,0.7285,0.1616,0.3319,0.3439,4
48,2.0512,0.3494,0.3635,0.4857,0.2876,0.1504,0.1011,6
49,2.0517,0.1899,0.2040,0.6255,0.2819,0.0968,0.2409,5
50,2.0525,0.3754,0.4458,0.5937,0.3787,0.2248,0.2579,5
51,2.0550,0.3491,0.2183,0.6467,0.5632,0.4314,0.4856,2
52,2.0604,0.5324,0.5359,0.2993,0.3675,0.3988,0.2686,6
53,2.0611,0.8788,0.8672,0.5888,0.5223,0.7452,0.5999,4
54,2.0623,0.7039,0.7743,0.5335,0.7072,0.4930,0.4921,6
55,2.0632,0.4794,0.5498,0.4550,0.4827,0.2685,0.2676,6
56,2.0638,0.6195,0.6900,0.2819,0.6229,0.4478,0.4077,3
57,2.0992,0.2011,0.3646,0.8118,0.1992,0.3550,0.4272,4
58,2.0998,0.5282,0.5423,0.6153,0.1974,0.3563,0.2750,4
59,2.1017,0.0872,0.3141,0.7613,0.4176,0.2497,0.3767,1
60,2.1020,0.2463,0.2874,0.7345,0.2097,0.2109,0.3499,4
61,2.1048,0.3510,0.4297,0.8769,0.2643,0.3482,0.4923,4
62,2.1053,0.4777,0.7046,1.1518,0.5392,0.6231,0.7672,1
63,2.1059,0.8254,0.8395,0.5935,0.4946,0.6481,0.5722,4
64,2.1145,0.6853,0.7187,1.1659,0.6820,0.8961,0.8971,4
65,2.1158,1.2822,1.1283,0.7289,0.8865,1.1486,0.9513,3
66,2.1223,0.4456,0.5160,0.6639,0.4489,0.2347,0.3281,5
67,2.1228,0.8186,0.7497,0.6455,0.4229,0.6850,0.4877,4
68,2.1311,0.9185,0.8900,0.4617,0.5451,0.7849,0.6227,3
69,2.1357,1.2782,1.1323,0.7329,0.8825,1.1446,0.9472,3
70,2.1364,0.7158,0.7289,0.3005,0.4718,0.5823,0.4616,3
71,2.1388,1.1850,1.1474,0.7191,0.8025,1.0514,0.8801,3
