spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0019,1.3087,1.2382,1.7303,1.3053,1.5195,1.5205,2
1,0.0234,1.2307,1.1603,1.6523,1.2274,1.4416,1.4425,2
2,0.0401,1.3327,1.2622,1.7543,1.3294,1.5435,1.5445,2
3,0.0581,0.6933,0.7637,0.6872,0.6966,0.4824,0.4815,6
4,0.1282,0.6999,0.7704,0.6939,0.7032,0.4891,0.4881,6
5,0.1329,0.6923,0.7627,0.6498,0.6956,0.4814,0.4805,6
6,0.1415,1.1582,1.2286,0.7366,1.1615,0.9473,0.9464,3
7,0.5058,0.6462,0.7166,0.8646,0.6495,0.4354,0.5287,5
8,0.6028,0.6744,0.7448,0.6684,0.6777,0.4636,0.4626,6
9,0.6483,0.6646,0.7350,0.4942,0.6679,0.4537,0.4528,6
10,0.7785,0.3670,0.4375,0.7953,0.5242,0.2621,0.4594,5
11,0.7799,0.6339,0.7044,0.3547,0.6373,0.4231,0.4221,3
12,1.6921,0.3698,0.6531,1.0366,0.7655,0.5034,0.7007,1
13,1.7089,0.6415,0.7120,0.4711,0.6448,0.4307,0.4297,6
14,1.8457,0.5781,0.6485,0.4077,0.5814,0.3672,0.3663,6
15,2.0830,0.6734,0.7438,0.5030,0.6767,0.4625,0.4616,6
16,2.0864,0.7645,0.7786,0.8137,0.4336,0.5655,0.5113,4
17,2.0868,0.3355,0.4059,0.7637,0.4926,0.2305,0.4279,5
18,2.0872,0.9555,1.0259,0.5339,0.9588,0.7446,0.7437,3
19,2.1133,0.6669,0.7374,0.8853,0.6702,0.4561,0.5494,5
20,2.1164,0.7023,0.7727,0.6598,0.7056,0.4914,0.4905,6
21,2.1382,0.3150,0.3854,0.7432,0.4721,0.2100,0.4074,5
22,2.1673,1.0566,1.1271,0.6350,1.0599,0.8458,0.8448,3
23,2.1862,0.6856,0.7561,0.6431,0.6890,0.4748,0.4739,6
24,2.4269,0.6989,0.7693,0.6928,0.7022,0.4880,0.4871,6
25,2.4282,0.7025,0.7730,0.6965,0.7059,0.4917,0.4908,6
26,2.6655,0.2731,0.3435,0.4915,0.2764,0.0989,0.1556,5
27,2.6723,0.8911,0.9051,0.4768,0.8006,0.6921,0.6378,3
28,2.6774,0.6177,0.6881,0.3385,0.6210,0.4068,0.4059,3
29,2.6844,0.6554,0.7259,0.8738,0.6587,0.4446,0.5379,5
30,2.6908,0.8603,0.8744,0.4461,0.5295,0.6613,0.6071,3
31,2.6911,0.6237,0.6941,0.3672,0.6270,0.4128,0.4119,3
32,2.6939,0.6790,0.7495,0.6730,0.6823,0.4682,0.4672,6
33,2.7352,0.6759,0.7463,0.6698,0.6792,0.4650,0.4641,6
34,2.7637,0.7021,0.7726,0.6596,0.7055,0.4913,0.4904,6
35,2.7783,0.3810,0.4515,0.8093,0.5382,0.2761,0.4734,5
36,2.9975,0.3218,0.3922,0.5401,0.3251,0.1109,0.2042,5
37,3.0194,0.6092,0.6797,0.3300,0.6125,0.3984,0.3974,3
