spindle_no,time,1.0_dist,2.0_dist,3.0_dist,4.0_dist,5.0_dist,6.0_dist,membership
0,0.0262,1.6980,1.6275,2.1196,1.6946,1.9088,1.9097,2
1,2.9145,0.3963,0.4514,0.3690,0.3843,0.2509,0.1692,6
2,2.9164,0.4805,0.3632,0.3777,0.4190,0.3351,0.1910,6
3,2.9227,0.7037,0.5216,0.0617,0.6421,0.5582,0.4142,3
4,2.9263,0.6651,0.6239,0.2898,0.6036,0.5196,0.3756,3
5,2.9317,0.7516,0.5247,0.0931,0.6901,0.6062,0.4621,3
6,2.9547,0.5566,0.6270,0.7701,0.5599,0.3457,0.4342,5
7,2.9611,0.3453,0.1415,0.4380,0.3546,0.2227,0.2770,2
8,2.9693,0.6050,0.3781,0.5660,0.5435,0.4596,0.4050,2
9,2.9938,0.6575,0.6274,0.4906,0.2825,0.5239,0.3601,4
10,2.9943,0.5892,0.6597,0.8027,0.5926,0.3784,0.4669,5
11,3.0077,0.8435,0.6565,0.3046,0.4478,0.7099,0.5125,3
12,3.0084,0.6727,0.7432,0.4956,0.6761,0.4619,0.4609,6
13,3.0126,0.6308,0.7012,0.8443,0.6341,0.4199,0.5084,5
14,3.0188,0.4213,0.4412,0.3404,0.3741,0.2758,0.1590,6
15,3.0192,0.2745,0.0767,0.4944,0.2682,0.2430,0.2439,2
16,3.0209,0.4090,0.4347,0.4493,0.3675,0.2636,0.1524,6
17,3.2677,0.6581,0.7286,0.6095,0.6614,0.4473,0.4463,6
18,3.3050,0.5202,0.4326,0.2487,0.3639,0.3866,0.1893,6
19,3.3139,0.4675,0.3896,0.2085,0.4042,0.3339,0.1762,6
20,3.3825,0.6121,0.6826,0.8256,0.6154,0.4013,0.4898,5
21,3.3832,0.6215,0.6919,0.6095,0.6248,0.4106,0.4097,6
22,3.4076,0.6279,0.6984,0.3414,0.6312,0.4643,0.4161,3
23,3.4228,0.6010,0.6714,0.8145,0.6043,0.3901,0.4786,5
24,3.4466,0.8978,0.6708,0.2291,0.8363,0.7623,0.6083,3
25,3.4517,0.4102,0.4806,0.6499,0.4135,0.1993,0.3140,5
26,3.4596,0.4034,0.4738,0.6169,0.4067,0.1925,0.2810,5
27,3.4600,0.4128,0.4833,0.6264,0.4162,0.2020,0.2905,5
28,3.4607,0.5638,0.3889,0.2051,0.4076,0.4302,0.2329,3
29,3.4848,0.6291,0.6996,0.8426,0.6324,0.4183,0.5068,5
30,3.4914,0.4822,0.3615,0.3761,0.4207,0.3367,0.1927,6
31,3.4935,0.3930,0.4635,0.6327,0.3964,0.1822,0.2968,5
32,3.4947,0.6898,0.7603,0.6779,0.6931,0.4790,0.4780,6
33,3.4982,0.4748,0.5452,0.4444,0.4781,0.2639,0.2630,6
34,3.5307,0.2419,0.3105,0.4627,0.2434,0.0796,0.1177,5
35,3.5332,0.6233,0.6937,0.8368,0.6266,0.4124,0.5009,5
36,3.5372,0.7385,0.5353,0.1408,0.6770,0.5931,0.4490,3
37,3.5558,0.6431,0.7136,0.8566,0.6464,0.4323,0.5208,5
38,3.5575,0.5483,0.4571,0.4139,0.1988,0.4147,0.2174,4
39,3.5813,0.6756,0.7460,0.6270,0.6789,0.4647,0.4638,6
40,3.6086,0.9274,0.9696,0.4776,0.9025,0.7820,0.6874,3
41,3.6107,0.7180,0.4633,0.9553,0.5304,0.7446,0.7455,2
42,3.6116,0.6313,0.7018,0.4542,0.6347,0.4482,0.4195,6
43,3.6333,0.7882,0.6404,0.4565,0.3925,0.6546,0.4573,4
44,3.6352,0.6200,0.5578,0.0712,0.5585,0.4845,0.3305,3
45,3.7042,0.9888,0.7055,0.3220,0.8325,0.8552,0.6579,3
46,3.7056,0.6724,0.7429,0.6238,0.6757,0.4616,0.4606,6
47,3.7178,0.6575,0.7280,0.4804,0.6609,0.4467,0.4457,6
48,3.7196,0.5241,0.2408,0.4026,0.3678,0.3905,0.1932,6
49,3.7408,0.7138,0.5600,0.1445,0.6523,0.5684,0.4243,3
50,3.7665,0.4064,0.4561,0.3553,0.3890,0.2609,0.1739,6
51,4.0278,0.6141,0.6845,0.6021,0.6174,0.4032,0.4023,6
52,4.0418,0.5983,0.6687,0.8118,0.6016,0.3874,0.4759,5
53,4.0714,0.6040,0.3207,0.3950,0.3510,0.4704,0.2730,6
54,4.0739,0.6166,0.6870,0.5680,0.6199,0.4274,0.4048,6
55,4.0953,0.3412,0.6245,1.0080,0.7369,0.4748,0.6721,1
56,4.1012,0.9230,0.6397,0.4028,0.5772,0.7894,0.5921,3
57,4.1348,1.0594,1.1299,0.6378,1.0627,0.8486,0.8476,3
58,4.1400,0.6328,0.6410,0.2254,0.5739,0.4874,0.3588,3
59,4.1535,0.4588,0.1932,0.3372,0.3025,0.3252,0.1278,6
60,4.1539,0.5256,0.5960,0.7391,0.5289,0.3530,0.4032,5
61,4.1721,0.6491,0.5413,0.0584,0.5857,0.5155,0.3577,3
